year,county,contest,dem,other,rep,total
2008,Huerfano,president,1989.0,74.0,1580.0,3643.0
2008,Huerfano,us_senate,2015.0,244.0,1376.0,3635.0
2008,Jackson,president,277.0,13.0,624.0,914.0
2008,Jackson,us_senate,284.0,60.0,530.0,874.0
2008,Jefferson,president,158158.0,5282.0,131628.0,295068.0
2008,Jefferson,us_senate,151616.0,14548.0,121889.0,288053.0
2008,Kiowa,president,178.0,24.0,650.0,852.0
2008,Kiowa,us_senate,201.0,42.0,585.0,828.0
2008,Kit Carson,president,912.0,75.0,2455.0,3442.0
2008,Kit Carson,us_senate,1004.0,203.0,2081.0,3288.0
2008,La Plata,president,16057.0,419.0,11503.0,27979.0
2008,La Plata,us_senate,15550.0,771.0,10551.0,26872.0
2008,Lake,president,1859.0,65.0,1078.0,3002.0
2008,Lake,us_senate,1792.0,206.0,918.0,2916.0
2008,Larimer,president,89823.0,2910.0,73642.0,166375.0
2008,Larimer,us_senate,82728.0,7736.0,70269.0,160733.0
2008,Las Animas,president,3562.0,113.0,3086.0,6761.0
2008,Las Animas,us_senate,3642.0,415.0,2492.0,6549.0
2008,Lincoln,president,546.0,41.0,1717.0,2304.0
2008,Lincoln,us_senate,554.0,133.0,1534.0,2221.0
2008,Logan,president,2846.0,129.0,6002.0,8977.0
2008,Logan,us_senate,3031.0,472.0,5190.0,8693.0
2008,Mesa,president,24008.0,1045.0,44578.0,69631.0
2008,Mesa,us_senate,25591.0,3029.0,38582.0,67202.0
2008,Mineral,president,270.0,19.0,334.0,623.0
2008,Mineral,us_senate,297.0,48.0,269.0,614.0
2008,Moffat,president,1582.0,154.0,4135.0,5871.0
2008,Moffat,us_senate,1773.0,412.0,3549.0,5734.0
2008,Montezuma,president,4661.0,203.0,6961.0,11825.0
2008,Montezuma,us_senate,4905.0,451.0,6165.0,11521.0
2008,Montrose,president,6495.0,459.0,12199.0,19153.0
2008,Montrose,us_senate,6963.0,977.0,10852.0,18792.0
2008,Morgan,president,3813.0,149.0,6272.0,10234.0
2008,Morgan,us_senate,3952.0,535.0,5420.0,9907.0
2008,Otero,president,3547.0,125.0,4393.0,8065.0
2008,Otero,us_senate,3626.0,432.0,3853.0,7911.0
2008,Ouray,president,1636.0,57.0,1367.0,3060.0
2008,Ouray,us_senate,1581.0,98.0,1312.0,2991.0
2008,Park,president,4250.0,237.0,4896.0,9383.0
2008,Park,us_senate,3991.0,605.0,4522.0,9118.0
2008,Phillips,president,622.0,26.0,1613.0,2261.0
2008,Phillips,us_senate,667.0,89.0,1437.0,2193.0
2008,Pitkin,president,7349.0,133.0,2484.0,9966.0
2008,Pitkin,us_senate,6899.0,331.0,2375.0,9605.0
2008,Prowers,president,1487.0,85.0,3043.0,4615.0
2008,Prowers,us_senate,1731.0,241.0,2545.0,4517.0
2008,Pueblo,president,41097.0,1073.0,30257.0,72427.0
2008,Pueblo,us_senate,41290.0,3361.0,26566.0,71217.0
2008,Rio Blanco,president,655.0,55.0,2437.0,3147.0
2008,Rio Blanco,us_senate,709.0,156.0,2217.0,3082.0
2008,Rio Grande,president,2448.0,66.0,2930.0,5444.0
2008,Rio Grande,us_senate,2381.0,337.0,2609.0,5327.0
2008,Routt,president,8270.0,204.0,4725.0,13199.0
2008,Routt,us_senate,7799.0,515.0,4536.0,12850.0
2008,Saguache,president,1730.0,64.0,956.0,2750.0
2008,Saguache,us_senate,1630.0,200.0,831.0,2661.0
2008,San Juan,president,264.0,14.0,218.0,496.0
2008,San Juan,us_senate,274.0,29.0,183.0,486.0
2008,San Miguel,president,3349.0,68.0,933.0,4350.0
2008,San Miguel,us_senate,3035.0,204.0,918.0,4157.0
2008,Sedgwick,president,468.0,26.0,857.0,1351.0
2008,Sedgwick,us_senate,486.0,91.0,741.0,1318.0
2008,Summit,president,9802.0,214.0,4883.0,14899.0
2008,Summit,us_senate,9275.0,557.0,4575.0,14407.0
2008,Teller,president,4513.0,247.0,8146.0,12906.0
2008,Teller,us_senate,4275.0,682.0,7575.0,12532.0
2008,Washington,president,529.0,35.0,1949.0,2513.0
2008,Washington,us_senate,604.0,112.0,1727.0,2443.0
2008,Weld,president,47292.0,2048.0,56526.0,105866.0
2008,Weld,us_senate,45522.0,6104.0,51253.0,102879.0
2008,Yuma,president,1117.0,80.0,3286.0,4483.0
2008,Yuma,us_senate,1250.0,191.0,2866.0,4307.0
2010,Adams,governor,55805.0,46456.0,9851.0,112112.0
2010,Adams,secretary_of_state,48348.0,9671.0,49401.0,107420.0
2010,Adams,treasurer,56506.0,0.0,51004.0,107510.0
2010,Adams,us_senate,55601.0,8025.0,47455.0,111081.0
2010,Alamosa,governor,2910.0,1180.0,887.0,4977.0
2010,Alamosa,secretary_of_state,2239.0,312.0,2131.0,4682.0
2010,Alamosa,treasurer,2690.0,0.0,2105.0,4795.0
2010,Alamosa,us_senate,2656.0,285.0,1977.0,4918.0
2010,Arapahoe,governor,104147.0,79008.0,15011.0,198166.0
2010,Arapahoe,secretary_of_state,83467.0,12591.0,93183.0,189241.0
2010,Arapahoe,treasurer,95400.0,0.0,93824.0,189224.0
2010,Arapahoe,us_senate,97240.0,10175.0,88959.0,196374.0
2010,Archuleta,governor,2133.0,1451.0,1554.0,5138.0
2010,Archuleta,secretary_of_state,1645.0,235.0,3046.0,4926.0
2010,Archuleta,treasurer,1838.0,0.0,3065.0,4903.0
2010,Archuleta,us_senate,1952.0,316.0,2875.0,5143.0
2010,Baca,governor,667.0,781.0,512.0,1960.0
2010,Baca,secretary_of_state,446.0,178.0,1230.0,1854.0
2010,Baca,treasurer,636.0,0.0,1225.0,1861.0
2010,Baca,us_senate,548.0,133.0,1248.0,1929.0
2010,Bent,governor,743.0,554.0,314.0,1611.0
2010,Bent,secretary_of_state,540.0,153.0,871.0,1564.0
2010,Bent,treasurer,717.0,0.0,858.0,1575.0
2010,Bent,us_senate,652.0,122.0,811.0,1585.0
2010,Boulder,attorney_general,78840.0,0.0,40596.0,119436.0
2010,Boulder,governor,87878.0,30836.0,6772.0,125486.0
2010,Boulder,lt_governor,87878.0,30836.0,6772.0,125486.0
2010,Boulder,secretary_of_state,153100.0,10026.0,76230.0,239356.0
2010,Boulder,treasurer,240538.0,0.0,113601.0,354139.0
2010,Boulder,us_senate,156135.0,10271.0,65005.0,231411.0
2010,Broomfield,governor,11996.0,8915.0,1987.0,22898.0
2010,Broomfield,secretary_of_state,9583.0,1289.0,11182.0,22054.0
2010,Broomfield,treasurer,11080.0,0.0,10965.0,22045.0
2010,Broomfield,us_senate,11034.0,1227.0,10382.0,22643.0
2010,Chaffee,governor,4331.0,2804.0,1339.0,8474.0
2010,Chaffee,secretary_of_state,3483.0,592.0,4089.0,8164.0
2010,Chaffee,treasurer,3892.0,0.0,4140.0,8032.0
2010,Chaffee,us_senate,3936.0,548.0,3892.0,8376.0
2010,Cheyenne,governor,237.0,529.0,195.0,961.0
2010,Cheyenne,secretary_of_state,114.0,71.0,723.0,908.0
2010,Cheyenne,treasurer,198.0,0.0,727.0,925.0
2010,Cheyenne,us_senate,187.0,60.0,696.0,943.0
2010,Clear Creek,governor,2538.0,1778.0,278.0,4594.0
2010,Clear Creek,secretary_of_state,2091.0,380.0,1936.0,4407.0
2010,Clear Creek,treasurer,2382.0,0.0,1999.0,4381.0
2010,Clear Creek,us_senate,2385.0,300.0,1876.0,4561.0
2010,Conejos,governor,1747.0,780.0,598.0,3125.0
2010,Conejos,secretary_of_state,1442.0,236.0,1357.0,3035.0
2010,Conejos,treasurer,1636.0,0.0,1368.0,3004.0
2010,Conejos,us_senate,1625.0,131.0,1312.0,3068.0
2010,Costilla,governor,1032.0,266.0,174.0,1472.0
2010,Costilla,secretary_of_state,941.0,141.0,334.0,1416.0
2010,Costilla,treasurer,1021.0,0.0,377.0,1398.0
2010,Costilla,us_senate,1004.0,95.0,348.0,1447.0
2010,Crowley,governor,517.0,545.0,245.0,1307.0
2010,Crowley,secretary_of_state,359.0,133.0,788.0,1280.0
2010,Crowley,treasurer,475.0,0.0,791.0,1266.0
2010,Crowley,us_senate,474.0,108.0,717.0,1299.0
2010,Custer,governor,796.0,997.0,478.0,2271.0
2010,Custer,secretary_of_state,584.0,149.0,1478.0,2211.0
2010,Custer,treasurer,719.0,0.0,1500.0,2219.0
2010,Custer,us_senate,680.0,141.0,1453.0,2274.0
2010,Delta,governor,4469.0,5494.0,3158.0,13121.0
2010,Delta,secretary_of_state,4184.0,1209.0,7571.0,12964.0
2010,Delta,treasurer,4005.0,0.0,8686.0,12691.0
2010,Delta,us_senate,3932.0,1028.0,8025.0,12985.0
2010,Denver,governor,142645.0,41140.0,8068.0,191853.0
2010,Denver,secretary_of_state,123941.0,8036.0,49986.0,181963.0
2010,Denver,treasurer,134727.0,0.0,49925.0,184652.0
2010,Denver,us_senate,135793.0,8175.0,46149.0,190117.0
2010,Dolores,governor,337.0,310.0,366.0,1013.0
2010,Dolores,secretary_of_state,276.0,82.0,598.0,956.0
2010,Dolores,treasurer,335.0,0.0,616.0,951.0
2010,Dolores,us_senate,334.0,77.0,576.0,987.0
2010,Douglas,governor,46914.0,57120.0,12918.0,116952.0
2010,Douglas,secretary_of_state,32770.0,6748.0,72575.0,112093.0
2010,Douglas,treasurer,39000.0,0.0,73228.0,112228.0
2010,Douglas,us_senate,41013.0,4835.0,69986.0,115834.0
2010,Eagle,governor,8557.0,3869.0,2168.0,14594.0
2010,Eagle,secretary_of_state,6410.0,881.0,6564.0,13855.0
2010,Eagle,treasurer,6932.0,0.0,6694.0,13626.0
2010,Eagle,us_senate,7707.0,817.0,6002.0,14526.0
2010,El Paso,governor,72107.0,87187.0,35160.0,194454.0
2010,El Paso,secretary_of_state,55975.0,12279.0,120909.0,189163.0
2010,El Paso,treasurer,67132.0,0.0,120170.0,187302.0
2010,El Paso,us_senate,66162.0,10850.0,116805.0,193817.0
2010,Elbert,governor,2761.0,7100.0,1156.0,11017.0
2010,Elbert,secretary_of_state,2133.0,953.0,7591.0,10677.0
2010,Elbert,treasurer,2711.0,0.0,7881.0,10592.0
2010,Elbert,us_senate,2647.0,640.0,7574.0,10861.0
2010,Fremont,governor,5832.0,6783.0,3436.0,16051.0
2010,Fremont,secretary_of_state,4425.0,1479.0,9745.0,15649.0
2010,Fremont,treasurer,5802.0,0.0,9897.0,15699.0
2010,Fremont,us_senate,5185.0,1352.0,9335.0,15872.0
2010,Garfield,governor,8624.0,6085.0,3242.0,17951.0
2010,Garfield,secretary_of_state,7435.0,1265.0,8692.0,17392.0
2010,Garfield,treasurer,7592.0,0.0,9439.0,17031.0
2010,Garfield,us_senate,8062.0,1286.0,8423.0,17771.0
2010,Gilpin,governor,1373.0,1128.0,176.0,2677.0
2010,Gilpin,secretary_of_state,1234.0,275.0,1064.0,2573.0
2010,Gilpin,treasurer,1406.0,0.0,1159.0,2565.0
2010,Gilpin,us_senate,1358.0,201.0,1100.0,2659.0
2010,Grand,governor,3196.0,2550.0,831.0,6577.0
2010,Grand,secretary_of_state,2283.0,357.0,3556.0,6196.0
2010,Grand,treasurer,2610.0,0.0,3610.0,6220.0
2010,Grand,us_senate,2795.0,425.0,3257.0,6477.0
2010,Gunnison,governor,3859.0,1437.0,1023.0,6319.0
2010,Gunnison,secretary_of_state,3069.0,388.0,2471.0,5928.0
2010,Gunnison,treasurer,3219.0,0.0,2613.0,5832.0
2010,Gunnison,us_senate,3435.0,448.0,2377.0,6260.0
2010,Hinsdale,governor,291.0,151.0,139.0,581.0
2010,Hinsdale,secretary_of_state,178.0,24.0,334.0,536.0
2010,Hinsdale,treasurer,201.0,0.0,333.0,534.0
2010,Hinsdale,us_senate,225.0,34.0,314.0,573.0
2010,Huerfano,governor,1628.0,852.0,476.0,2956.0
2010,Huerfano,secretary_of_state,1413.0,202.0,1241.0,2856.0
2010,Huerfano,treasurer,1571.0,0.0,1248.0,2819.0
2010,Huerfano,us_senate,1530.0,175.0,1205.0,2910.0
2010,Jackson,governor,302.0,292.0,175.0,769.0
2010,Jackson,secretary_of_state,155.0,53.0,491.0,699.0
2010,Jackson,treasurer,208.0,0.0,496.0,704.0
2010,Jackson,us_senate,218.0,77.0,433.0,728.0
2010,Jefferson,governor,116120.0,97037.0,15419.0,228576.0
2010,Jefferson,secretary_of_state,93489.0,15274.0,109292.0,218055.0
2010,Jefferson,treasurer,104765.0,0.0,106526.0,211291.0
2010,Jefferson,us_senate,108954.0,12636.0,103657.0,225247.0
2010,Kiowa,governor,204.0,394.0,167.0,765.0
2010,Kiowa,secretary_of_state,125.0,62.0,535.0,722.0
2010,Kiowa,treasurer,209.0,0.0,523.0,732.0
2010,Kiowa,us_senate,181.0,43.0,532.0,756.0
2010,Kit Carson,governor,941.0,1486.0,589.0,3016.0
2010,Kit Carson,secretary_of_state,535.0,238.0,2064.0,2837.0
2010,Kit Carson,treasurer,825.0,0.0,2017.0,2842.0
2010,Kit Carson,us_senate,740.0,189.0,2012.0,2941.0
2010,La Plata,governor,10869.0,4337.0,5186.0,20392.0
2010,La Plata,secretary_of_state,9491.0,1086.0,9124.0,19701.0
2010,La Plata,treasurer,9853.0,0.0,9598.0,19451.0
2010,La Plata,us_senate,10327.0,865.0,9301.0,20493.0
2010,Lake,governor,1243.0,772.0,192.0,2207.0
2010,Lake,secretary_of_state,1098.0,205.0,789.0,2092.0
2010,Lake,treasurer,1258.0,0.0,834.0,2092.0
2010,Lake,us_senate,1208.0,167.0,790.0,2165.0
2010,Larimer,governor,64538.0,47250.0,13813.0,125601.0
2010,Larimer,secretary_of_state,51935.0,8393.0,59714.0,120042.0
2010,Larimer,treasurer,58169.0,0.0,61571.0,119740.0
2010,Larimer,us_senate,59456.0,7266.0,56954.0,123676.0
2010,Las Animas,governor,3075.0,1549.0,902.0,5526.0
2010,Las Animas,secretary_of_state,2593.0,445.0,2287.0,5325.0
2010,Las Animas,treasurer,3002.0,0.0,2359.0,5361.0
2010,Las Animas,us_senate,2842.0,338.0,2286.0,5466.0
2010,Lincoln,governor,502.0,1085.0,296.0,1883.0
2010,Lincoln,secretary_of_state,353.0,165.0,1273.0,1791.0
2010,Lincoln,treasurer,516.0,0.0,1297.0,1813.0
2010,Lincoln,us_senate,482.0,127.0,1234.0,1843.0
2010,Logan,governor,2697.0,3669.0,1210.0,7576.0
2010,Logan,secretary_of_state,1795.0,589.0,4822.0,7206.0
2010,Logan,treasurer,2579.0,0.0,4708.0,7287.0
2010,Logan,us_senate,2390.0,549.0,4483.0,7422.0
2010,Mesa,governor,19869.0,24810.0,9870.0,54549.0
2010,Mesa,secretary_of_state,23365.0,3405.0,27703.0,54473.0
2010,Mesa,treasurer,16725.0,0.0,34817.0,51542.0
2010,Mesa,us_senate,17522.0,4005.0,32983.0,54510.0
2010,Mineral,governor,306.0,139.0,138.0,583.0
2010,Mineral,secretary_of_state,201.0,42.0,288.0,531.0
2010,Mineral,treasurer,255.0,0.0,284.0,539.0
2010,Mineral,us_senate,247.0,53.0,270.0,570.0
2010,Moffat,governor,1021.0,2198.0,1393.0,4612.0
2010,Moffat,secretary_of_state,902.0,519.0,3050.0,4471.0
2010,Moffat,treasurer,1164.0,0.0,3293.0,4457.0
2010,Moffat,us_senate,1104.0,372.0,3080.0,4556.0
2010,Montezuma,governor,3570.0,2391.0,3644.0,9605.0
2010,Montezuma,secretary_of_state,3074.0,660.0,5649.0,9383.0
2010,Montezuma,treasurer,3392.0,0.0,5888.0,9280.0
2010,Montezuma,us_senate,3349.0,564.0,5648.0,9561.0
2010,Montrose,governor,5459.0,6284.0,4079.0,15822.0
2010,Montrose,secretary_of_state,5155.0,1342.0,9128.0,15625.0
2010,Montrose,treasurer,4379.0,0.0,10471.0,14850.0
2010,Montrose,us_senate,4627.0,1234.0,9887.0,15748.0
2010,Morgan,governor,2789.0,4435.0,1025.0,8249.0
2010,Morgan,secretary_of_state,2213.0,685.0,5033.0,7931.0
2010,Morgan,treasurer,2903.0,0.0,4979.0,7882.0
2010,Morgan,us_senate,2847.0,520.0,4732.0,8099.0
2010,Otero,governor,2894.0,2236.0,1286.0,6416.0
2010,Otero,secretary_of_state,2186.0,531.0,3560.0,6277.0
2010,Otero,treasurer,2742.0,0.0,3431.0,6173.0
2010,Otero,us_senate,2633.0,427.0,3277.0,6337.0
2010,Ouray,governor,1430.0,694.0,483.0,2607.0
2010,Ouray,secretary_of_state,1230.0,152.0,1166.0,2548.0
2010,Ouray,treasurer,1240.0,0.0,1278.0,2518.0
2010,Ouray,us_senate,1295.0,143.0,1164.0,2602.0
2010,Park,governor,3006.0,3769.0,809.0,7584.0
2010,Park,secretary_of_state,2446.0,726.0,4157.0,7329.0
2010,Park,treasurer,2844.0,0.0,4383.0,7227.0
2010,Park,us_senate,2848.0,561.0,4090.0,7499.0
2010,Phillips,governor,647.0,947.0,363.0,1957.0
2010,Phillips,secretary_of_state,373.0,108.0,1364.0,1845.0
2010,Phillips,treasurer,559.0,0.0,1313.0,1872.0
2010,Phillips,us_senate,555.0,103.0,1274.0,1932.0
2010,Pitkin,governor,5258.0,1056.0,943.0,7257.0
2010,Pitkin,secretary_of_state,4417.0,291.0,2214.0,6922.0
2010,Pitkin,treasurer,4558.0,0.0,2321.0,6879.0
2010,Pitkin,us_senate,5091.0,282.0,1951.0,7324.0
2010,Prowers,governor,1388.0,1667.0,712.0,3767.0
2010,Prowers,secretary_of_state,918.0,345.0,2361.0,3624.0
2010,Prowers,treasurer,1302.0,0.0,2360.0,3662.0
2010,Prowers,us_senate,1182.0,243.0,2271.0,3696.0
2010,Pueblo,governor,30862.0,16260.0,6608.0,53730.0
2010,Pueblo,secretary_of_state,26090.0,3440.0,23123.0,52653.0
2010,Pueblo,treasurer,29906.0,0.0,22538.0,52444.0
2010,Pueblo,us_senate,28779.0,2585.0,22031.0,53395.0
2010,Rio Blanco,governor,578.0,1121.0,890.0,2589.0
2010,Rio Blanco,secretary_of_state,477.0,127.0,1897.0,2501.0
2010,Rio Blanco,treasurer,498.0,0.0,1941.0,2439.0
2010,Rio Blanco,us_senate,480.0,168.0,1883.0,2531.0
2010,Rio Grande,governor,2107.0,1461.0,892.0,4460.0
2010,Rio Grande,secretary_of_state,1603.0,321.0,2424.0,4348.0
2010,Rio Grande,treasurer,1923.0,0.0,2385.0,4308.0
2010,Rio Grande,us_senate,1871.0,251.0,2292.0,4414.0
2010,Routt,governor,5932.0,2117.0,1413.0,9462.0
2010,Routt,secretary_of_state,4611.0,412.0,3979.0,9002.0
2010,Routt,treasurer,5009.0,0.0,3982.0,8991.0
2010,Routt,us_senate,5281.0,421.0,3696.0,9398.0
2010,Saguache,governor,1482.0,527.0,398.0,2407.0
2010,Saguache,secretary_of_state,1304.0,143.0,877.0,2324.0
2010,Saguache,treasurer,1332.0,0.0,817.0,2149.0
2010,Saguache,us_senate,1382.0,156.0,838.0,2376.0
2010,San Juan,governor,267.0,112.0,79.0,458.0
2010,San Juan,secretary_of_state,209.0,41.0,173.0,423.0
2010,San Juan,treasurer,229.0,0.0,193.0,422.0
2010,San Juan,us_senate,234.0,35.0,177.0,446.0
2010,San Miguel,governor,2160.0,442.0,402.0,3004.0
2010,San Miguel,secretary_of_state,1906.0,150.0,824.0,2880.0
2010,San Miguel,treasurer,1953.0,0.0,889.0,2842.0
2010,San Miguel,us_senate,2064.0,185.0,766.0,3015.0
2010,Sedgwick,governor,466.0,454.0,199.0,1119.0
2010,Sedgwick,secretary_of_state,261.0,85.0,691.0,1037.0
2010,Sedgwick,treasurer,382.0,0.0,684.0,1066.0
2010,Sedgwick,us_senate,397.0,95.0,592.0,1084.0
2010,Summit,governor,6455.0,2696.0,919.0,10070.0
2010,Summit,secretary_of_state,4963.0,435.0,4038.0,9436.0
2010,Summit,treasurer,5332.0,0.0,4092.0,9424.0
2010,Summit,us_senate,5832.0,458.0,3713.0,10003.0
2010,Teller,governor,3168.0,4664.0,1995.0,9827.0
2010,Teller,secretary_of_state,2534.0,750.0,6266.0,9550.0
2010,Teller,treasurer,3115.0,0.0,6500.0,9615.0
2010,Teller,us_senate,2982.0,539.0,6249.0,9770.0
2010,Washington,governor,533.0,1399.0,375.0,2307.0
2010,Washington,secretary_of_state,287.0,173.0,1734.0,2194.0
2010,Washington,treasurer,501.0,0.0,1675.0,2176.0
2010,Washington,us_senate,470.0,147.0,1619.0,2236.0
2010,Weld,governor,32056.0,38110.0,9652.0,79818.0
2010,Weld,secretary_of_state,24962.0,6778.0,45196.0,76936.0
2010,Weld,treasurer,30255.0,0.0,46353.0,76608.0
2010,Weld,us_senate,29389.0,4574.0,45482.0,79445.0
2010,Yuma,governor,1172.0,1974.0,764.0,3910.0
2010,Yuma,secretary_of_state,708.0,263.0,2771.0,3742.0
2010,Yuma,treasurer,1054.0,0.0,2709.0,3763.0
2010,Yuma,us_senate,1010.0,205.0,2614.0,3829.0
2012,Adams,president,100649.0,4609.0,70972.0,176230.0
2012,Alamosa,president,7622.0,398.0,5410.0,13430.0
2012,Arapahoe,president,153905.0,6022.0,125589.0,285516.0
2012,Archuleta,president,5358.0,360.0,7744.0,13462.0
2012,Baca,president,467.0,80.0,1559.0,2106.0
2012,Bent,president,815.0,52.0,1075.0,1942.0
2012,Boulder,president,246655.0,8854.0,99962.0,355471.0
2012,Boulder,us_senate,109655.0,3848.0,42410.0,155913.0
2012,Broomfield,president,16966.0,803.0,15008.0,32777.0
2012,Chaffee,president,5086.0,306.0,5070.0,10462.0
2012,Cheyenne,president,344.0,64.0,1778.0,2186.0
2012,Clear Creek,president,6233.0,383.0,4859.0,11475.0
2012,Conejos,president,2213.0,53.0,1835.0,4101.0
2012,Costilla,president,1340.0,51.0,446.0,1837.0
2012,Crowley,president,535.0,43.0,924.0,1502.0
2012,Custer,president,868.0,59.0,1788.0,2715.0
2012,Delta,president,9178.0,767.0,21687.0,31632.0
2012,Denver,president,666054.0,19731.0,219333.0,905118.0
2012,Dolores,president,668.0,104.0,1718.0,2490.0
2012,Douglas,president,61094.0,2593.0,104397.0,168084.0
2012,Eagle,president,25584.0,930.0,18822.0,45336.0
2012,El Paso,president,335457.0,22211.0,512857.0,870525.0
2012,Elbert,president,7210.0,662.0,20532.0,28404.0
2012,Fremont,president,6704.0,538.0,13174.0,20416.0
2012,Garfield,president,33915.0,1704.0,37605.0,73224.0
2012,Gilpin,president,1892.0,100.0,1346.0,3338.0
2012,Grand,president,3684.0,250.0,4253.0,8187.0
2012,Gunnison,president,5044.0,282.0,3341.0,8667.0
2012,Hinsdale,president,229.0,18.0,353.0,600.0
2012,Huerfano,president,5859.0,363.0,4938.0,11160.0
2012,Jackson,president,432.0,64.0,1200.0,1696.0
2012,Jefferson,president,477888.0,22674.0,432592.0,933154.0
2012,Kiowa,president,236.0,52.0,1354.0,1642.0
2012,Kit Carson,president,838.0,79.0,2785.0,3702.0
2012,La Plata,president,46467.0,2951.0,38382.0,87800.0
2012,Lake,president,1839.0,103.0,1098.0,3040.0
2012,Larimer,president,92747.0,5057.0,82376.0,180180.0
2012,Las Animas,president,3445.0,154.0,3263.0,6862.0
2012,Lincoln,president,552.0,48.0,1687.0,2287.0
2012,Logan,president,2712.0,233.0,6179.0,9124.0
2012,Mesa,president,47692.0,5147.0,94944.0,147783.0
2012,Mineral,president,291.0,15.0,344.0,650.0
2012,Moffat,president,3990.0,429.0,14085.0,18504.0
2012,Montezuma,president,4542.0,375.0,7401.0,12318.0
2012,Montrose,president,18414.0,1320.0,40656.0,60390.0
2012,Morgan,president,11736.0,789.0,19806.0,32331.0
2012,Otero,president,3647.0,163.0,4382.0,8192.0
2012,Ouray,president,3292.0,150.0,2962.0,6404.0
2012,Park,president,3862.0,268.0,5236.0,9366.0
2012,Phillips,president,588.0,40.0,1637.0,2265.0
2012,Pitkin,president,13698.0,401.0,6048.0,20147.0
2012,Prowers,president,1519.0,114.0,3230.0,4863.0
2012,Pueblo,president,85102.0,3498.0,63788.0,152388.0
2012,Rio Blanco,president,1704.0,231.0,8172.0,10107.0
2012,Rio Grande,president,2478.0,137.0,2918.0,5533.0
2012,Routt,president,22641.0,903.0,16407.0,39951.0
2012,Saguache,president,5593.0,307.0,2892.0,8792.0
2012,San Juan,president,266.0,28.0,212.0,506.0
2012,San Miguel,president,5984.0,220.0,2308.0,8512.0
2012,Sedgwick,president,419.0,37.0,882.0,1338.0
2012,Summit,president,9347.0,394.0,5571.0,15312.0
2012,Teller,president,4333.0,372.0,8702.0,13407.0
2012,Washington,president,468.0,47.0,2076.0,2591.0
2012,Weld,president,49050.0,3041.0,63775.0,115866.0
2012,Yuma,president,987.0,100.0,3490.0,4577.0
2014,Adams,attorney_general,56257.0,8866.0,60367.0,125490.0
2014,Adams,governor,65450.0,7141.0,58015.0,130606.0
2014,Adams,secretary_of_state,60830.0,11039.0,54250.0,126119.0
2014,Adams,treasurer,59956.0,7465.0,58483.0,125904.0
2014,Adams,us_senate,62296.0,9702.0,58615.0,130613.0
2014,Alamosa,attorney_general,2119.0,291.0,2540.0,4950.0
2014,Alamosa,governor,2632.0,296.0,2239.0,5167.0
2014,Alamosa,secretary_of_state,2356.0,468.0,2212.0,5036.0
2014,Alamosa,treasurer,2523.0,224.0,2237.0,4984.0
2014,Alamosa,us_senate,2440.0,355.0,2351.0,5146.0
2014,Arapahoe,attorney_general,94426.0,13083.0,108105.0,215614.0
2014,Arapahoe,governor,116445.0,9079.0,98375.0,223899.0
2014,Arapahoe,secretary_of_state,103537.0,15780.0,97913.0,217230.0
2014,Arapahoe,treasurer,100394.0,10619.0,104968.0,215981.0
2014,Arapahoe,us_senate,107347.0,12284.0,103915.0,223546.0
2014,Archuleta,attorney_general,1603.0,335.0,3207.0,5145.0
2014,Archuleta,governor,2153.0,276.0,3032.0,5461.0
2014,Archuleta,secretary_of_state,1808.0,396.0,3000.0,5204.0
2014,Archuleta,treasurer,1908.0,287.0,3060.0,5255.0
2014,Archuleta,us_senate,2030.0,320.0,3103.0,5453.0
2014,Baca,attorney_general,379.0,107.0,1238.0,1724.0
2014,Baca,governor,406.0,106.0,1354.0,1866.0
2014,Baca,secretary_of_state,363.0,192.0,1209.0,1764.0
2014,Baca,treasurer,508.0,79.0,1173.0,1760.0
2014,Baca,us_senate,353.0,132.0,1374.0,1859.0
2014,Bent,attorney_general,551.0,80.0,898.0,1529.0
2014,Bent,governor,548.0,95.0,937.0,1580.0
2014,Bent,secretary_of_state,527.0,155.0,865.0,1547.0
2014,Bent,treasurer,638.0,68.0,842.0,1548.0
2014,Bent,us_senate,503.0,113.0,949.0,1565.0
2014,Boulder,attorney_general,169084.0,16298.0,81344.0,266726.0
2014,Boulder,governor,193130.0,16652.0,73738.0,283520.0
2014,Boulder,secretary_of_state,179506.0,16814.0,74556.0,270876.0
2014,Boulder,treasurer,264037.0,14172.0,87252.0,365461.0
2014,Boulder,us_senate,198746.0,11554.0,79870.0,290170.0
2014,Broomfield,attorney_general,11799.0,1717.0,13025.0,26541.0
2014,Broomfield,governor,14100.0,1270.0,12240.0,27610.0
2014,Broomfield,secretary_of_state,12491.0,1939.0,12260.0,26690.0
2014,Broomfield,treasurer,11975.0,1550.0,13354.0,26879.0
2014,Broomfield,us_senate,13309.0,1469.0,12833.0,27611.0
2014,Chaffee,attorney_general,3330.0,496.0,4684.0,8510.0
2014,Chaffee,governor,4211.0,416.0,4306.0,8933.0
2014,Chaffee,secretary_of_state,3743.0,655.0,4177.0,8575.0
2014,Chaffee,treasurer,3799.0,430.0,4319.0,8548.0
2014,Chaffee,us_senate,4025.0,483.0,4394.0,8902.0
2014,Cheyenne,attorney_general,116.0,57.0,830.0,1003.0
2014,Cheyenne,governor,165.0,58.0,814.0,1037.0
2014,Cheyenne,secretary_of_state,140.0,100.0,761.0,1001.0
2014,Cheyenne,treasurer,218.0,40.0,747.0,1005.0
