contest_id,election_id,election_date,election_type,primary_party,question_text,question_type,office_id,office_name,office_modifier,district_id,district_type,district_name,candidate_id,candidate_name,retention_candidate_id,retention_candidate_name,division_id,division_type,division_name,vote_channel,is_winner,number_seats,candidate_party_id,candidate_party_name,votes
7899,38,2000-11-07T00:00:00Z,General,,Referendum E-Allow Multi-State Lottery Participation,Referendum,,,,83,State,Colorado,2,Total Votes Cast,,,120,County,Las Animas,,false,1,,,5533
7899,38,2000-11-07T00:00:00Z,General,,Referendum E-Allow Multi-State Lottery Participation,Referendum,,,,83,State,Colorado,1,Total Ballots Cast,,,120,County,Las Animas,,false,1,,,6280
7899,38,2000-11-07T00:00:00Z,General,,Referendum E-Allow Multi-State Lottery Participation,Referendum,,,,83,State,Colorado,2780,Registered Voters,,,121,County,Lincoln,,false,1,,,2951
7899,38,2000-11-07T00:00:00Z,General,,Referendum E-Allow Multi-State Lottery Participation,Referendum,,,,83,State,Colorado,7,Yes,,,121,County,Lincoln,,false,1,,,907
7899,38,2000-11-07T00:00:00Z,General,,Referendum E-Allow Multi-State Lottery Participation,Referendum,,,,83,State,Colorado,8,No,,,121,County,Lincoln,,true,1,,,1171
7899,38,2000-11-07T00:00:00Z,General,,Referendum E-Allow Multi-State Lottery Participation,Referendum,,,,83,State,Colorado,3,Blank Votes,,,121,County,Lincoln,,false,1,,,142
7899,38,2000-11-07T00:00:00Z,General,,Referendum E-Allow Multi-State Lottery Participation,Referendum,,,,83,State,Colorado,2,Total Votes Cast,,,121,County,Lincoln,,false,1,,,2078
7899,38,2000-11-07T00:00:00Z,General,,Referendum E-Allow Multi-State Lottery Participation,Referendum,,,,83,State,Colorado,1,Total Ballots Cast,,,121,County,Lincoln,,false,1,,,2220
7899,38,2000-11-07T00:00:00Z,General,,Referendum E-Allow Multi-State Lottery Participation,Referendum,,,,83,State,Colorado,2780,Registered Voters,,,122,County,Logan,,false,1,,,11494
7899,38,2000-11-07T00:00:00Z,General,,Referendum E-Allow Multi-State Lottery Participation,Referendum,,,,83,State,Colorado,7,Yes,,,122,County,Logan,,false,1,,,3720
7899,38,2000-11-07T00:00:00Z,General,,Referendum E-Allow Multi-State Lottery Participation,Referendum,,,,83,State,Colorado,8,No,,,122,County,Logan,,true,1,,,4035
7899,38,2000-11-07T00:00:00Z,General,,Referendum E-Allow Multi-State Lottery Participation,Referendum,,,,83,State,Colorado,3,Blank Votes,,,122,County,Logan,,false,1,,,483
7899,38,2000-11-07T00:00:00Z,General,,Referendum E-Allow Multi-State Lottery Participation,Referendum,,,,83,State,Colorado,2,Total Votes Cast,,,122,County,Logan,,false,1,,,7755
7899,38,2000-11-07T00:00:00Z,General,,Referendum E-Allow Multi-State Lottery Participation,Referendum,,,,83,State,Colorado,1,Total Ballots Cast,,,122,County,Logan,,false,1,,,8238
7899,38,2000-11-07T00:00:00Z,General,,Referendum E-Allow Multi-State Lottery Participation,Referendum,,,,83,State,Colorado,2780,Registered Voters,,,123,County,Mesa,,false,1,,,74655
7899,38,2000-11-07T00:00:00Z,General,,Referendum E-Allow Multi-State Lottery Participation,Referendum,,,,83,State,Colorado,7,Yes,,,123,County,Mesa,,false,1,,,20172
7899,38,2000-11-07T00:00:00Z,General,,Referendum E-Allow Multi-State Lottery Participation,Referendum,,,,83,State,Colorado,8,No,,,123,County,Mesa,,true,1,,,27256
7899,38,2000-11-07T00:00:00Z,General,,Referendum E-Allow Multi-State Lottery Participation,Referendum,,,,83,State,Colorado,3,Blank Votes,,,123,County,Mesa,,false,1,,,6148
7899,38,2000-11-07T00:00:00Z,General,,Referendum E-Allow Multi-State Lottery Participation,Referendum,,,,83,State,Colorado,2,Total Votes Cast,,,123,County,Mesa,,false,1,,,47428
7899,38,2000-11-07T00:00:00Z,General,,Referendum E-Allow Multi-State Lottery Participation,Referendum,,,,83,State,Colorado,1,Total Ballots Cast,,,123,County,Mesa,,false,1,,,53576
7899,38,2000-11-07T00:00:00Z,General,,Referendum E-Allow Multi-State Lottery Participation,Referendum,,,,83,State,Colorado,2780,Registered Voters,,,124,County,Mineral,,false,1,,,683
7899,38,2000-11-07T00:00:00Z,General,,Referendum E-Allow Multi-State Lottery Participation,Referendum,,,,83,State,Colorado,7,Yes,,,124,County,Mineral,,false,1,,,183
7899,38,2000-11-07T00:00:00Z,General,,Referendum E-Allow Multi-State Lottery Participation,Referendum,,,,83,State,Colorado,8,No,,,124,County,Mineral,,true,1,,,243
7899,38,2000-11-07T00:00:00Z,General,,Referendum E-Allow Multi-State Lottery Participation,Referendum,,,,83,State,Colorado,3,Blank Votes,,,124,County,Mineral,,false,1,,,75
7899,38,2000-11-07T00:00:00Z,General,,Referendum E-Allow Multi-State Lottery Participation,Referendum,,,,83,State,Colorado,2,Total Votes Cast,,,124,County,Mineral,,false,1,,,426
7899,38,2000-11-07T00:00:00Z,General,,Referendum E-Allow Multi-State Lottery Participation,Referendum,,,,83,State,Colorado,1,Total Ballots Cast,,,124,County,Mineral,,false,1,,,501
7899,38,2000-11-07T00:00:00Z,General,,Referendum E-Allow Multi-State Lottery Participation,Referendum,,,,83,State,Colorado,2780,Registered Voters,,,125,County,Moffat,,false,1,,,8931
7899,38,2000-11-07T00:00:00Z,General,,Referendum E-Allow Multi-State Lottery Participation,Referendum,,,,83,State,Colorado,7,Yes,,,125,County,Moffat,,false,1,,,2402
7899,38,2000-11-07T00:00:00Z,General,,Referendum E-Allow Multi-State Lottery Participation,Referendum,,,,83,State,Colorado,8,No,,,125,County,Moffat,,true,1,,,2728
7899,38,2000-11-07T00:00:00Z,General,,Referendum E-Allow Multi-State Lottery Participation,Referendum,,,,83,State,Colorado,3,Blank Votes,,,125,County,Moffat,,false,1,,,256
7899,38,2000-11-07T00:00:00Z,General,,Referendum E-Allow Multi-State Lottery Participation,Referendum,,,,83,State,Colorado,2,Total Votes Cast,,,125,County,Moffat,,false,1,,,5130
7899,38,2000-11-07T00:00:00Z,General,,Referendum E-Allow Multi-State Lottery Participation,Referendum,,,,83,State,Colorado,1,Total Ballots Cast,,,125,County,Moffat,,false,1,,,5386
7899,38,2000-11-07T00:00:00Z,General,,Referendum E-Allow Multi-State Lottery Participation,Referendum,,,,83,State,Colorado,2780,Registered Voters,,,126,County,Montezuma,,false,1,,,16043
7899,38,2000-11-07T00:00:00Z,General,,Referendum E-Allow Multi-State Lottery Participation,Referendum,,,,83,State,Colorado,7,Yes,,,126,County,Montezuma,,false,1,,,3732
