target_type,precincts,avg_top_weight,median_top_weight,ambiguous_count,avg_targets_touched,ambiguous_pct,min_weight_keep
congressional,2979,0.9943574237083543,1.0,11,1.044645854313528,0.36925142665323935,0.005
state_house,2979,0.9762543856890896,1.0,50,1.1648204095334005,1.6784155756965426,0.005
state_senate,2979,0.9839568913013718,1.0,27,1.1238670694864048,0.906344410876133,0.005
