precinct_id,target_id,target_type,weight,piece_area,covered_area,fallback_mode,fallback_county
080013202,08,congressional,1.0,775431.6713618889,775431.6713618889,native_vtd,
080013203,08,congressional,1.0,1921360.4970384962,1921360.4970384962,native_vtd,
080013204,08,congressional,1.0,672286.5111204822,672286.5111204822,native_vtd,
080013205,08,congressional,1.0,524906.7598314977,524906.7598314977,native_vtd,
080013206,08,congressional,1.0,562204.4427116822,562204.4427116822,native_vtd,
080013207,08,congressional,1.0,367508.9401727028,367508.9401727028,native_vtd,
080013208,08,congressional,1.0,507992.8405019528,507992.8405019528,native_vtd,
080013209,08,congressional,1.0,887498.8949224709,887498.8949224709,native_vtd,
080013210,08,congressional,1.0,1009372.4823925853,1009372.4823925853,native_vtd,
080013211,08,congressional,1.0,1017431.4546850608,1017431.4546850608,native_vtd,
080013212,08,congressional,1.0,2094032.3279622123,2094032.3279622123,native_vtd,
080013213,08,congressional,1.0,931890.6949208879,931890.6949208879,native_vtd,
080013214,08,congressional,1.0,2190863.138734789,2190863.138734789,native_vtd,
080013215,08,congressional,1.0,3544503.8212438305,3544503.8212438305,native_vtd,
080013216,08,congressional,1.0,9857866.963775499,9857866.963775499,native_vtd,
080013217,08,congressional,1.0,1279500.8385766405,1279500.8385766405,native_vtd,
080013218,08,congressional,1.0,1351912.1026412463,1351912.1026412463,native_vtd,
080013219,08,congressional,1.0,17578527.499864336,17595546.44614856,native_vtd,
080013220,08,congressional,1.0,993566.6730369073,993566.6730369073,native_vtd,
080013221,08,congressional,1.0,4027805.2543340526,4033599.4917153954,native_vtd,
080013222,08,congressional,1.0,741970.8887656673,741970.8887656673,native_vtd,
080013223,08,congressional,1.0,876294.0303749713,876294.0303749713,native_vtd,
080013224,08,congressional,1.0,921246.8304214033,921246.8304214033,native_vtd,
080013225,08,congressional,1.0,4479613.029973754,4482630.326145848,native_vtd,
080013226,08,congressional,1.0,1377997.6806844207,1377997.6806844207,native_vtd,
080013227,08,congressional,1.0,2531787.3223702502,2540571.0147481225,native_vtd,
080013228,08,congressional,1.0,386511.15743086825,386511.15743086825,native_vtd,
080013301,07,congressional,1.0,3870161.2424898823,3870161.2424898823,native_vtd,
080013302,07,congressional,1.0,1565180.4411089008,1565181.4645777512,native_vtd,
080013303,08,congressional,1.0,1910370.694186903,1910542.0115704997,native_vtd,
080013304,08,congressional,0.8690295243339385,1103358.5310512495,1269644.4713968846,native_vtd,
080013304,07,congressional,0.13097047566606157,166285.9403456353,1269644.4713968846,native_vtd,
080013305,07,congressional,1.0,716896.0001460467,717378.5417672986,native_vtd,
080013306,08,congressional,1.0,1220992.0061238229,1221515.1170542804,native_vtd,
080013307,08,congressional,0.7508451251816585,2170042.2397370315,2890132.954132205,native_vtd,
080013307,07,congressional,0.24915487481834156,720090.7143951731,2890132.954132205,native_vtd,
080013308,08,congressional,1.0,950860.0768630834,950860.0768630834,native_vtd,
080013309,08,congressional,1.0,252946.9623081314,252946.9623081314,native_vtd,
080013310,08,congressional,1.0,1683063.737053485,1683063.737053485,native_vtd,
080013311,08,congressional,1.0,1323816.1835782668,1323816.1835782668,native_vtd,
080013312,08,congressional,1.0,578415.9963422543,578415.9963422543,native_vtd,
080013313,08,congressional,1.0,390763.52905657527,390763.52905657527,native_vtd,
080013314,08,congressional,1.0,734040.1629980234,734040.1629980234,native_vtd,
080013315,08,congressional,1.0,563718.1949512989,563718.1949512989,native_vtd,
080013316,08,congressional,1.0,997630.4517604939,997630.4517604939,native_vtd,
080013317,08,congressional,1.0,1911553.3365864016,1911553.3365864016,native_vtd,
080013318,08,congressional,1.0,926276.217983346,926276.217983346,native_vtd,
080013319,08,congressional,1.0,727289.3957529753,727289.3957529753,native_vtd,
080013320,08,congressional,1.0,495430.6263191147,495430.6263191147,native_vtd,
080013321,08,congressional,1.0,352540.2152304278,352540.2152304278,native_vtd,
080013322,08,congressional,1.0,467844.35252567375,467844.35252567375,native_vtd,
080013323,08,congressional,1.0,454111.85013914516,454111.85013914516,native_vtd,
080013324,08,congressional,1.0,648197.3198201789,648197.3198201789,native_vtd,
080013325,08,congressional,1.0,2426451.4808439277,2426451.4808439277,native_vtd,
080013326,08,congressional,1.0,606835.165349429,606835.165349429,native_vtd,
080013327,08,congressional,1.0,1403002.8326997412,1403002.8326997412,native_vtd,
080013328,08,congressional,1.0,552971.8853802542,552971.8853802542,native_vtd,
080013329,08,congressional,1.0,523699.27628588135,523699.27628588135,native_vtd,
080013330,08,congressional,1.0,503239.41433534987,503239.41433534987,native_vtd,
080013331,08,congressional,1.0,1727769.5116564585,1727769.5116564585,native_vtd,
080013332,08,congressional,1.0,683558.8598204791,683558.8598204791,native_vtd,
080013333,08,congressional,1.0,1508548.4520100444,1508548.4520100444,native_vtd,
080013334,08,congressional,1.0,586526.2046725029,586526.2046725029,native_vtd,
080013335,08,congressional,1.0,317835.68338724406,317835.68338724406,native_vtd,
080013336,07,congressional,1.0,291375.5473096769,291375.5473096769,native_vtd,
080013337,07,congressional,1.0,670793.0372216312,670793.0372217713,native_vtd,
080013338,07,congressional,1.0,231748.31131469968,231748.31131469968,native_vtd,
080013339,08,congressional,1.0,4968335.997722522,4968454.067622358,native_vtd,
080013340,08,congressional,1.0,837972.5705749945,837972.5705749945,native_vtd,
080013341,08,congressional,1.0,417313.54087835917,417313.54087835917,native_vtd,
080013401,08,congressional,1.0,1021641.3875537597,1021641.8748153498,native_vtd,
080013402,08,congressional,1.0,893206.4215109466,893207.1481000725,native_vtd,
080013403,08,congressional,1.0,894831.0220675285,894831.0220675285,native_vtd,
080013404,08,congressional,1.0,943606.6512134207,943606.6512134207,native_vtd,
080013405,08,congressional,1.0,1406826.0244173366,1406826.0244173366,native_vtd,
080013406,08,congressional,1.0,378414.3828745993,378414.3828745993,native_vtd,
080013407,08,congressional,1.0,389721.59551584907,389721.59551584907,native_vtd,
080013408,08,congressional,1.0,656871.3812765591,656871.3812765591,native_vtd,
080013409,08,congressional,1.0,419035.7014304644,419035.7014304644,native_vtd,
080013410,08,congressional,1.0,591797.957542633,591797.957542633,native_vtd,
080013411,08,congressional,1.0,942473.5031390066,942473.5031390066,native_vtd,
080013412,08,congressional,1.0,492542.1768050445,492542.1768050445,native_vtd,
080013413,08,congressional,1.0,877598.0980282733,877598.0980282733,native_vtd,
080013414,08,congressional,1.0,407132.3555105463,407132.3555105463,native_vtd,
080013415,08,congressional,1.0,292627.51427556085,292627.51427556085,native_vtd,
080013417,08,congressional,1.0,917400.6802627338,917400.6802627338,native_vtd,
080013418,08,congressional,1.0,334003.47549364617,334003.47549364617,native_vtd,
080013419,08,congressional,1.0,512358.73213882995,512358.73213882995,native_vtd,
080013420,08,congressional,1.0,1385299.6768173664,1385299.6768173664,native_vtd,
080013421,08,congressional,1.0,930655.0178623272,930655.0178623272,native_vtd,
080013422,08,congressional,1.0,186504.61914041213,186504.61914041213,native_vtd,
080013423,08,congressional,1.0,1042842.5289349238,1042842.5289349238,native_vtd,
080013424,08,congressional,1.0,480899.63128856063,480899.63128856063,native_vtd,
080013425,08,congressional,1.0,733096.3245767641,733096.3245767641,native_vtd,
080013426,08,congressional,1.0,723830.6071888523,723830.6071888523,native_vtd,
080013427,08,congressional,1.0,875740.6594398904,875740.6594398904,native_vtd,
080013428,08,congressional,1.0,812256.3264317572,812256.3264317572,native_vtd,
080013429,08,congressional,1.0,1183613.360066903,1183613.360066903,native_vtd,
080013430,08,congressional,1.0,736271.8660795833,736271.8660795833,native_vtd,
080013431,08,congressional,1.0,2319533.8310077884,2319533.8310077884,native_vtd,
080013432,08,congressional,1.0,516026.6150225789,516026.6150225789,native_vtd,
080013433,08,congressional,1.0,798473.4311901585,798473.4311901585,native_vtd,
080013501,08,congressional,1.0,609499.3649362143,609499.3649362143,native_vtd,
080013502,08,congressional,1.0,620879.4828869923,620880.5710914965,native_vtd,
080013503,08,congressional,1.0,523319.3215557919,523319.3215557919,native_vtd,
080013504,08,congressional,1.0,502992.0843418124,502992.0843418124,native_vtd,
080013505,08,congressional,1.0,350816.62222549017,350820.4159312191,native_vtd,
080013506,08,congressional,1.0,923600.498887119,923600.5491845354,native_vtd,
080013507,08,congressional,1.0,643390.785814346,643390.785814346,native_vtd,
080013508,08,congressional,1.0,374742.4070725891,374742.4070725891,native_vtd,
080013509,08,congressional,1.0,332624.9103393844,332624.9103393844,native_vtd,
080013510,08,congressional,1.0,240458.55819563838,240458.55819563838,native_vtd,
080013511,08,congressional,1.0,588166.5442469793,588166.5442469793,native_vtd,
080013512,08,congressional,1.0,208279.44609431652,208279.44609431652,native_vtd,
080013513,08,congressional,1.0,159288.36911466354,159288.36911466354,native_vtd,
080013514,08,congressional,1.0,1118311.0177926787,1118315.8423258222,native_vtd,
080013515,08,congressional,1.0,1228808.2075741077,1228808.2183052904,native_vtd,
080013516,08,congressional,1.0,763144.011933793,763144.011933793,native_vtd,
080013517,08,congressional,1.0,713407.8094429651,713407.8094429651,native_vtd,
080013518,08,congressional,1.0,530069.4517076542,530069.4517076542,native_vtd,
080013519,08,congressional,1.0,281413.1261645932,281413.1261645932,native_vtd,
080013520,08,congressional,0.9645071704500059,626728.3636104822,649791.2952975481,native_vtd,
080013520,07,congressional,0.03549282954999413,23062.93168706577,649791.2952975481,native_vtd,
080013521,08,congressional,1.0,915152.5248948991,915152.5248948991,native_vtd,
080013522,08,congressional,1.0,294738.0162503059,294738.0162503059,native_vtd,
080013523,08,congressional,1.0,339106.7359577461,339106.7359577461,native_vtd,
080013524,08,congressional,0.7349638160486537,1574023.800743599,2141634.412978231,native_vtd,
080013524,07,congressional,0.2650361839513463,567610.612234632,2141634.412978231,native_vtd,
080013525,08,congressional,0.5169986316219399,1436516.2924565945,2778568.848335097,native_vtd,
080013525,07,congressional,0.4830013683780601,1342052.5558785023,2778568.848335097,native_vtd,
080013526,08,congressional,1.0,1051422.7973766911,1051422.7973766911,native_vtd,
080013527,08,congressional,1.0,2796505.702485817,2796505.702485817,native_vtd,
080013528,08,congressional,1.0,578219.4741117931,578230.1616706315,native_vtd,
080013529,08,congressional,0.9930762846896114,613685.2759828243,617963.8819737128,native_vtd,
080013529,01,congressional,0.006923715310388653,4278.605990888602,617963.8819737128,native_vtd,
080013530,08,congressional,1.0,3776117.105454364,3787339.806133253,native_vtd,
080013531,08,congressional,1.0,973579.0649567987,973579.0649567987,native_vtd,
080013532,08,congressional,1.0,1371997.9179488907,1372395.671790388,native_vtd,
080013533,08,congressional,1.0,4589596.318440576,4592032.682457173,native_vtd,
080013534,08,congressional,1.0,1004269.6235711438,1004269.6235711438,native_vtd,
080013601,08,congressional,1.0,2186709.302691455,2186709.302691455,native_vtd,
080013602,08,congressional,1.0,7304359.888545538,7304359.888545538,native_vtd,
080013603,08,congressional,0.852301177743548,137809693.83288094,162153712.53434613,native_vtd,
080013603,04,congressional,0.1476988222564521,23881616.03686444,162153712.53434613,native_vtd,
080013604,08,congressional,1.0,1232564.9367974475,1232564.9367974475,native_vtd,
080013605,08,congressional,1.0,1070399.0650675697,1070399.0650675697,native_vtd,
080013606,08,congressional,1.0,785635.1132113469,785635.1132113469,native_vtd,
080013607,08,congressional,1.0,887192.1792683501,887192.1792683501,native_vtd,
080013608,08,congressional,1.0,822958.6865307649,822958.6865307649,native_vtd,
080013609,08,congressional,1.0,519591.3565238595,519591.3565238595,native_vtd,
080013610,08,congressional,1.0,5796099.462818261,5796099.462818261,native_vtd,
080013611,08,congressional,1.0,38514699.71086055,38514699.71086055,native_vtd,
080013612,08,congressional,1.0,15054839.63167619,15054839.63167619,native_vtd,
080013613,08,congressional,1.0,34216863.83899349,34216863.83899349,native_vtd,
080013614,06,congressional,1.0,1114946.4170312765,1119022.2187082055,native_vtd,
080013615,06,congressional,0.9840875536275032,613858.1151365715,623784.0453055146,native_vtd,
080013615,01,congressional,0.01591244637249681,9925.930168943123,623784.0453055146,native_vtd,
080013616,06,congressional,0.9701030941621593,963561.6199030818,993256.9287754647,native_vtd,
080013616,01,congressional,0.029896905837840656,29695.30887238287,993256.9287754647,native_vtd,
080013617,06,congressional,1.0,727260.9418029324,727260.9418029324,native_vtd,
080013618,06,congressional,1.0,741171.5393019092,741171.5393019092,native_vtd,
080013619,06,congressional,0.9870606988686786,2342056.9668448805,2372758.807567998,native_vtd,
080013619,01,congressional,0.01293930113132135,30701.84072311729,2372758.807567998,native_vtd,
080013620,06,congressional,1.0,2437788.3254035055,2448445.6003559,native_vtd,
080013621,06,congressional,1.0,759794.847820166,759794.847820166,native_vtd,
080013622,06,congressional,0.9705239544373707,2052588.2338231746,2114927.946330902,native_vtd,
080013622,01,congressional,0.029476045562629234,62339.71250772755,2114927.946330902,native_vtd,
080013623,06,congressional,1.0,497008.3234868672,497008.3234868672,native_vtd,
080013624,06,congressional,1.0,963485.5008857772,963485.5008857772,native_vtd,
080013625,06,congressional,0.9938443941312283,16833215.786680635,16937476.21466984,native_vtd,
080013625,01,congressional,0.006155605868771819,104260.42798920475,16937476.21466984,native_vtd,
080013626,06,congressional,1.0,2432599.6859857608,2432599.6859857608,native_vtd,
080013627,06,congressional,0.9851570885080199,7421040.533560173,7532849.958780721,native_vtd,
080013627,01,congressional,0.0148429114919802,111809.42522054893,7532849.958780721,native_vtd,
080013628,06,congressional,1.0,3082133.524972267,3082133.524972267,native_vtd,
080013629,06,congressional,0.9727200518443518,99212945.66344307,102052469.98257898,native_vtd,
080013629,04,congressional,0.027279948155648135,2782428.5198357794,102052469.98257898,native_vtd,
080013630,04,congressional,0.5956503957834911,143699718.5752577,242013011.96427685,native_vtd,
080013630,06,congressional,0.4043496042165089,97548704.31253657,242013011.96427685,native_vtd,
080013631,04,congressional,1.0,243663699.9182668,244666117.73047,native_vtd,
080013632,04,congressional,1.0,338967968.6380374,338967968.6380374,native_vtd,
080013633,04,congressional,1.0,449140414.70476836,449140414.70476836,native_vtd,
080013634,04,congressional,1.0,441061878.6062832,441061878.6062832,native_vtd,
080013635,08,congressional,0.9939370090966452,7122495.776061036,7165942.8222060315,native_vtd,
080013635,01,congressional,0.006062990903354808,43447.04614499585,7165942.8222060315,native_vtd,
080031,03,congressional,1.0,3212842.336617907,3212842.336617907,native_vtd,
080032,03,congressional,1.0,1359419.2336967909,1359419.2336967909,native_vtd,
080033,03,congressional,1.0,14663789.260826847,14663789.260826847,native_vtd,
080034,03,congressional,1.0,450294768.38488567,450294768.38488567,native_vtd,
080035,03,congressional,1.0,656425214.5724149,656425214.5724149,native_vtd,
080036,03,congressional,1.0,74244332.26079938,74244332.26079938,native_vtd,
080037,03,congressional,1.0,97522097.7397406,97522097.7397406,native_vtd,
080038,03,congressional,1.0,135910158.09887904,135910158.09887904,native_vtd,
080051001,06,congressional,1.0,4122311.3185244952,4138157.9376742477,native_vtd,
080051002,06,congressional,1.0,2042469.1467080456,2045527.3820779673,native_vtd,
080051003,06,congressional,1.0,1885025.8765515184,1885025.8838838874,native_vtd,
080051004,06,congressional,1.0,1114248.455955895,1114510.2195848883,native_vtd,
080051005,06,congressional,0.956792599328828,1231378.2300639597,1286985.5294948437,native_vtd,
080051005,01,congressional,0.043207400671171944,55607.29943088409,1286985.5294948437,native_vtd,
080051006,06,congressional,0.9870363973203753,11657471.232318677,11810578.884392304,native_vtd,
080051006,01,congressional,0.012963602679624663,153107.65207362655,11810578.884392304,native_vtd,
080051007,06,congressional,1.0,218909.6137072294,218909.6137072294,native_vtd,
080051008,06,congressional,1.0,453530.1571645835,453530.1571645835,native_vtd,
08005101,06,congressional,0.9869407947447858,2259081.836143915,2288974.0176644474,native_vtd,
08005101,01,congressional,0.013059205255214224,29892.18152053237,2288974.0176644474,native_vtd,
08005102,06,congressional,1.0,433203.79595324985,433443.0401248273,native_vtd,
08005103,06,congressional,1.0,3744310.860745445,3749447.445625606,native_vtd,
08005104,06,congressional,1.0,1530812.982490184,1532710.426361519,native_vtd,
08005105,06,congressional,1.0,488253.44469951105,488253.455545926,native_vtd,
08005106,06,congressional,1.0,532208.1823144065,532498.4013478414,native_vtd,
08005107,06,congressional,1.0,438381.58079531236,440415.77295140113,native_vtd,
08005108,06,congressional,1.0,321602.09964606486,321602.09964606486,native_vtd,
08005109,06,congressional,1.0,646423.7897441613,646423.7897441613,native_vtd,
08005110,06,congressional,1.0,491553.45839898655,491553.45839898655,native_vtd,
080051101,06,congressional,1.0,449967.5573213637,449967.5573213637,native_vtd,
080051102,06,congressional,1.0,908205.0248376054,908205.0248376054,native_vtd,
080051103,06,congressional,1.0,1179682.9796370438,1179682.9796370438,native_vtd,
080051104,06,congressional,1.0,680511.0072992335,680511.0072992335,native_vtd,
080051105,06,congressional,1.0,148061.6620918404,148061.6620918404,native_vtd,
080051106,06,congressional,1.0,676018.9836942635,676018.9836942635,native_vtd,
080051107,06,congressional,1.0,3332291.425462186,3332291.425462186,native_vtd,
080051108,06,congressional,1.0,343538.24803173076,343538.24803173076,native_vtd,
080051109,06,congressional,1.0,246161.43263981285,246161.43263981285,native_vtd,
08005111,06,congressional,1.0,479515.72582163435,479515.72582163435,native_vtd,
080051110,06,congressional,1.0,3886511.981908713,3886511.981908713,native_vtd,
080051111,06,congressional,1.0,1218860.5105711261,1218860.5105711261,native_vtd,
080051112,06,congressional,1.0,8006847.772601521,8006847.772601521,native_vtd,
080051113,06,congressional,1.0,500777.5910915856,500777.5910915856,native_vtd,
080051114,06,congressional,1.0,492184.1952100976,492184.1952100976,native_vtd,
08005112,06,congressional,1.0,811364.5577322603,811364.5577322603,native_vtd,
08005113,06,congressional,1.0,1342925.0204514107,1342925.0204514107,native_vtd,
08005114,06,congressional,1.0,652842.057938074,652842.057938074,native_vtd,
08005115,06,congressional,1.0,396015.20731367124,396015.20731367124,native_vtd,
08005116,06,congressional,1.0,629706.9666243626,629706.9666243626,native_vtd,
08005117,06,congressional,1.0,1573462.3904508823,1573462.3904508823,native_vtd,
08005118,06,congressional,1.0,717120.4237209426,717130.5803884709,native_vtd,
08005119,06,congressional,1.0,761882.8875258089,761884.9438701988,native_vtd,
08005120,06,congressional,0.9141937125333235,439567.7829271224,480825.6465788148,native_vtd,
08005120,01,congressional,0.08580628746667651,41257.86365169239,480825.6465788148,native_vtd,
080051201,06,congressional,0.910742650497134,451226.5910654003,495449.06107021094,native_vtd,
080051201,01,congressional,0.08925734950286603,44222.470004810624,495449.06107021094,native_vtd,
080051202,06,congressional,1.0,1877705.2940512532,1877759.3106984447,native_vtd,
080051203,06,congressional,1.0,953797.540253139,954469.8595161003,native_vtd,
080051204,06,congressional,1.0,661058.6494193319,662382.1842221399,native_vtd,
080051205,06,congressional,1.0,1834323.101701849,1843071.0647878202,native_vtd,
080051206,06,congressional,1.0,256604.9839834558,257829.65756957117,native_vtd,
080051207,06,congressional,1.0,253321.87849783563,253321.87849795233,native_vtd,
080051208,06,congressional,1.0,900742.1872800419,900742.1872800419,native_vtd,
080051209,06,congressional,1.0,699612.2760622851,699612.2760622851,native_vtd,
080051210,06,congressional,1.0,680950.9023814945,680950.9023814945,native_vtd,
080051211,06,congressional,1.0,505471.4356669427,505471.4356669427,native_vtd,
080051212,06,congressional,1.0,448243.82175816264,448243.82175816264,native_vtd,
080051213,06,congressional,1.0,758393.6836191766,758393.6836191766,native_vtd,
080051214,06,congressional,1.0,919964.7502891285,919964.7502891285,native_vtd,
080051215,06,congressional,1.0,581884.149100329,581884.1491003471,native_vtd,
080051216,06,congressional,1.0,890351.1956289957,890351.1956290463,native_vtd,
080051217,06,congressional,1.0,464037.8214472467,464037.8214472467,native_vtd,
080051218,06,congressional,1.0,176227.1964551047,176227.1964551047,native_vtd,
080051219,06,congressional,1.0,769060.0436313248,769060.0436313248,native_vtd,
080051220,06,congressional,1.0,372270.6598180789,372270.6598180789,native_vtd,
080051221,06,congressional,1.0,377082.5556214612,377082.5556214612,native_vtd,
080051222,06,congressional,1.0,431736.1193945769,431736.1193945769,native_vtd,
080051223,06,congressional,1.0,583125.8337004202,583125.8337004202,native_vtd,
080051224,06,congressional,1.0,429688.543171077,429688.543171077,native_vtd,
080051225,06,congressional,1.0,604126.5255160318,604126.5255160318,native_vtd,
080051226,06,congressional,1.0,674049.2975349625,674049.2975349625,native_vtd,
080051227,06,congressional,1.0,375902.96916655725,375902.96916655725,native_vtd,
080051301,06,congressional,1.0,1265603.7974765268,1265603.7974765268,native_vtd,
080051302,06,congressional,1.0,1324426.2360451152,1324426.2360451152,native_vtd,
080051303,06,congressional,0.9784073091578129,1030000.3960911585,1052731.7063664985,native_vtd,
080051303,01,congressional,0.021592690842187116,22731.310275339903,1052731.7063664985,native_vtd,
080051304,06,congressional,1.0,642929.8066006574,642933.8372832165,native_vtd,
080051305,06,congressional,1.0,446309.76285322086,446309.76285322086,native_vtd,
080051306,06,congressional,1.0,560688.1348029057,560688.1348029057,native_vtd,
080051307,06,congressional,1.0,629117.3530144545,629117.3530144545,native_vtd,
080051308,06,congressional,1.0,568387.6266183878,568387.6266183878,native_vtd,
080051309,06,congressional,1.0,917164.3349212066,917164.3349212066,native_vtd,
080051310,06,congressional,1.0,394964.9934134113,394964.9934134113,native_vtd,
080051311,06,congressional,1.0,607880.9682575987,607880.9682575987,native_vtd,
080051312,06,congressional,1.0,639535.8012502543,639535.8012502543,native_vtd,
080051313,06,congressional,1.0,888626.4514756531,888626.4514756531,native_vtd,
080051314,06,congressional,1.0,693332.42685482,693332.42685482,native_vtd,
080051401,06,congressional,0.9902649644166002,1119833.1058828481,1130841.891940084,native_vtd,
080051401,01,congressional,0.009735035583399922,11008.786057236008,1130841.891940084,native_vtd,
080051402,06,congressional,1.0,439499.6307864628,439499.6307864628,native_vtd,
080051403,06,congressional,1.0,359081.33475645276,359081.33475645276,native_vtd,
080051404,06,congressional,1.0,611015.6074702666,611015.6074702666,native_vtd,
080051405,06,congressional,1.0,549065.6650713776,549065.6650713776,native_vtd,
080051406,06,congressional,1.0,299688.0640522886,299688.0640522886,native_vtd,
080051407,06,congressional,1.0,626755.1168604889,626755.1168604889,native_vtd,
080051408,06,congressional,1.0,688713.9717918644,688713.9717918644,native_vtd,
080051409,06,congressional,1.0,392466.005152197,392466.005152197,native_vtd,
080051410,06,congressional,1.0,659313.2220159621,659313.2220159621,native_vtd,
080051411,06,congressional,1.0,2028636.8680334734,2028636.8680334734,native_vtd,
080051412,06,congressional,1.0,687257.6421673335,687257.6421673335,native_vtd,
080051413,06,congressional,1.0,2372404.560052724,2372404.560052724,native_vtd,
080051414,06,congressional,1.0,1263201.5268520988,1263201.5268520988,native_vtd,
080051415,06,congressional,1.0,1165334.1540880739,1165334.1540880739,native_vtd,
080051501,06,congressional,1.0,1105339.811620433,1105339.811620433,native_vtd,
080051502,06,congressional,1.0,809196.1082053793,809196.1082053793,native_vtd,
080051503,06,congressional,1.0,614848.0557480998,614848.0557480998,native_vtd,
080051504,06,congressional,1.0,531071.1917076882,531071.1917076882,native_vtd,
080051505,06,congressional,1.0,498713.7561367035,498713.7561367035,native_vtd,
080051601,06,congressional,1.0,188973.01135296572,188973.01135296572,native_vtd,
080051602,06,congressional,1.0,16062.199880078195,16062.199880078195,native_vtd,
080051603,06,congressional,1.0,264013.6848738529,264013.6848738529,native_vtd,
080051604,06,congressional,1.0,57119.36432673312,57119.36432673312,native_vtd,
080051605,06,congressional,1.0,3319014.4410876296,3319014.4410876296,native_vtd,
080051606,06,congressional,1.0,635474.4582199416,635474.4582199416,native_vtd,
080051607,06,congressional,1.0,332065.78632775997,332065.78632775997,native_vtd,
080051608,06,congressional,1.0,365738.8922861415,365738.8922861415,native_vtd,
080051609,06,congressional,1.0,637304.6982117691,637304.6982117691,native_vtd,
080051610,06,congressional,1.0,587595.6969737625,587595.6969737625,native_vtd,
080051611,06,congressional,1.0,275120.5435796941,275120.5435796941,native_vtd,
080051701,06,congressional,1.0,1456022.6768831043,1456022.6768831043,native_vtd,
080051702,06,congressional,1.0,704157.5030526388,704157.5030526388,native_vtd,
080051703,06,congressional,1.0,699418.7121456516,699418.7121456516,native_vtd,
080051704,06,congressional,1.0,229958.36501920098,229958.36501920098,native_vtd,
080051705,06,congressional,1.0,766332.8182977297,766332.8182977297,native_vtd,
080051706,06,congressional,1.0,399524.76148028125,399524.76148028125,native_vtd,
080051707,06,congressional,1.0,422504.58828602795,422504.58828602795,native_vtd,
080051708,06,congressional,1.0,937518.7842599136,937518.7842599136,native_vtd,
080051709,06,congressional,1.0,282086.83953468804,282086.83953468804,native_vtd,
080051801,06,congressional,1.0,759639.7241725078,759639.7241725078,native_vtd,
080051802,06,congressional,1.0,625173.4464868165,625173.4464868165,native_vtd,
080051803,06,congressional,1.0,654274.8668153262,654274.8668153262,native_vtd,
080051901,06,congressional,1.0,411636.9852143661,411636.9852143661,native_vtd,
080051902,06,congressional,1.0,437477.60981339356,437477.60981339356,native_vtd,
080051903,06,congressional,1.0,1008029.0694191915,1008029.0694191915,native_vtd,
080052001,06,congressional,1.0,1401382.913881199,1401382.913881199,native_vtd,
080052002,06,congressional,1.0,570427.3420477578,570427.3420477578,native_vtd,
080052003,06,congressional,1.0,1443845.0879380193,1443845.0879380193,native_vtd,
080052004,06,congressional,1.0,5451448.3708287915,5451448.3708287915,native_vtd,
080052005,06,congressional,1.0,6992388.694092939,6992388.694092951,native_vtd,
080052006,06,congressional,1.0,2928340.201150613,2928340.201150613,native_vtd,
08005201,06,congressional,0.9917084415311358,1336399.5726451196,1347573.0534085224,native_vtd,
08005201,01,congressional,0.00829155846886422,11173.480763402646,1347573.0534085224,native_vtd,
08005202,06,congressional,0.9919290037027392,782570.0449422619,788937.5570439335,native_vtd,
08005202,01,congressional,0.00807099629726084,6367.512101671598,788937.5570439335,native_vtd,
08005203,06,congressional,1.0,553115.2867512584,553115.2867512584,native_vtd,
