precinct_id,top_weight,targets_touched,weight_sum,ambiguous,target_type,nhgis_adjustment_rate
080013502,1.0,1,1.0,False,congressional,0.36355438557186065
080013503,1.0,1,1.0,False,congressional,0.36355438557186065
080013504,1.0,1,1.0,False,congressional,0.36355438557186065
080013505,1.0,1,1.0,False,congressional,0.36355438557186065
080013506,1.0,1,1.0,False,congressional,0.36355438557186065
080013507,1.0,1,1.0,False,congressional,0.36355438557186065
080013508,1.0,1,1.0,False,congressional,0.36355438557186065
080013509,1.0,1,1.0,False,congressional,0.36355438557186065
080013510,1.0,1,1.0,False,congressional,0.36355438557186065
080013511,1.0,1,1.0,False,congressional,0.36355438557186065
080013512,1.0,1,1.0,False,congressional,0.36355438557186065
080013513,1.0,1,1.0,False,congressional,0.36355438557186065
080013514,1.0,1,1.0,False,congressional,0.36355438557186065
080013515,1.0,1,1.0,False,congressional,0.36355438557186065
080013516,1.0,1,1.0,False,congressional,0.36355438557186065
080013517,1.0,1,1.0,False,congressional,0.36355438557186065
080013518,1.0,1,1.0,False,congressional,0.36355438557186065
080013519,1.0,1,1.0,False,congressional,0.36355438557186065
080013520,0.9645071704500059,2,1.0,False,congressional,0.36355438557186065
080013521,1.0,1,1.0,False,congressional,0.36355438557186065
080013522,1.0,1,1.0,False,congressional,0.36355438557186065
080013523,1.0,1,1.0,False,congressional,0.36355438557186065
080013524,0.7349638160486537,2,1.0,False,congressional,0.36355438557186065
080013525,0.5169986316219399,2,1.0,True,congressional,0.36355438557186065
080013526,1.0,1,1.0,False,congressional,0.36355438557186065
080013527,1.0,1,1.0,False,congressional,0.36355438557186065
080013528,1.0,1,1.0,False,congressional,0.36355438557186065
080013529,1.0,1,1.0,False,congressional,0.36355438557186065
080013530,1.0,1,1.0,False,congressional,0.36355438557186065
080013531,1.0,1,1.0,False,congressional,0.36355438557186065
080013532,1.0,1,1.0,False,congressional,0.36355438557186065
080013533,1.0,1,1.0,False,congressional,0.36355438557186065
080013534,1.0,1,1.0,False,congressional,0.36355438557186065
080013601,1.0,1,1.0,False,congressional,0.36355438557186065
080013602,1.0,1,1.0,False,congressional,0.36355438557186065
080013603,0.852301177743548,2,1.0,False,congressional,0.36355438557186065
080013604,1.0,1,1.0,False,congressional,0.36355438557186065
080013605,1.0,1,1.0,False,congressional,0.36355438557186065
080013606,1.0,1,1.0,False,congressional,0.36355438557186065
080013607,1.0,1,1.0,False,congressional,0.36355438557186065
080013608,1.0,1,1.0,False,congressional,0.36355438557186065
080013609,1.0,1,1.0,False,congressional,0.36355438557186065
080013610,1.0,1,1.0,False,congressional,0.36355438557186065
080013611,1.0,1,1.0,False,congressional,0.36355438557186065
080013612,1.0,1,1.0,False,congressional,0.36355438557186065
080013613,1.0,1,1.0,False,congressional,0.36355438557186065
080013614,1.0,1,1.0,False,congressional,0.36355438557186065
080013615,0.9840875536275032,2,1.0,False,congressional,0.36355438557186065
080013616,0.9701030941621593,2,1.0,False,congressional,0.36355438557186065
080013617,1.0,1,1.0,False,congressional,0.36355438557186065
080013618,1.0,1,1.0,False,congressional,0.36355438557186065
080013619,0.9870606988686786,2,1.0,False,congressional,0.36355438557186065
080013620,1.0,1,1.0,False,congressional,0.36355438557186065
080013621,1.0,1,1.0,False,congressional,0.36355438557186065
080013622,0.9705239544373707,2,1.0,False,congressional,0.36355438557186065
080013623,1.0,1,1.0,False,congressional,0.36355438557186065
080013624,1.0,1,1.0,False,congressional,0.36355438557186065
080013625,1.0,1,1.0,False,congressional,0.36355438557186065
080013626,1.0,1,1.0,False,congressional,0.36355438557186065
080013627,0.9851570885080199,2,1.0,False,congressional,0.36355438557186065
080013628,1.0,1,1.0,False,congressional,0.36355438557186065
080013629,0.9727200518443518,2,1.0,False,congressional,0.36355438557186065
080013630,0.5956503957834911,2,1.0,True,congressional,0.36355438557186065
080013631,1.0,1,1.0,False,congressional,0.36355438557186065
080013632,1.0,1,1.0,False,congressional,0.36355438557186065
080013633,1.0,1,1.0,False,congressional,0.36355438557186065
080013634,1.0,1,1.0,False,congressional,0.36355438557186065
080013635,1.0,1,1.0,False,congressional,0.36355438557186065
080031,1.0,1,1.0,False,congressional,0.36355438557186065
080032,1.0,1,1.0,False,congressional,0.36355438557186065
080033,1.0,1,1.0,False,congressional,0.36355438557186065
080034,1.0,1,1.0,False,congressional,0.36355438557186065
080035,1.0,1,1.0,False,congressional,0.36355438557186065
080036,1.0,1,1.0,False,congressional,0.36355438557186065
080037,1.0,1,1.0,False,congressional,0.36355438557186065
080038,1.0,1,1.0,False,congressional,0.36355438557186065
080051001,1.0,1,1.0,False,congressional,0.36355438557186065
080051002,1.0,1,1.0,False,congressional,0.36355438557186065
080051003,1.0,1,1.0,False,congressional,0.36355438557186065
080051004,1.0,1,1.0,False,congressional,0.36355438557186065
080051005,0.956792599328828,2,0.9999999999999999,False,congressional,0.36355438557186065
080051006,0.9870363973203753,2,1.0,False,congressional,0.36355438557186065
080051007,1.0,1,1.0,False,congressional,0.36355438557186065
080051008,1.0,1,1.0,False,congressional,0.36355438557186065
08005101,0.9869407947447858,2,1.0,False,congressional,0.36355438557186065
08005102,1.0,1,1.0,False,congressional,0.36355438557186065
08005103,1.0,1,1.0,False,congressional,0.36355438557186065
08005104,1.0,1,1.0,False,congressional,0.36355438557186065
08005105,1.0,1,1.0,False,congressional,0.36355438557186065
08005106,1.0,1,1.0,False,congressional,0.36355438557186065
08005107,1.0,1,1.0,False,congressional,0.36355438557186065
08005108,1.0,1,1.0,False,congressional,0.36355438557186065
08005109,1.0,1,1.0,False,congressional,0.36355438557186065
08005110,1.0,1,1.0,False,congressional,0.36355438557186065
080051101,1.0,1,1.0,False,congressional,0.36355438557186065
080051102,1.0,1,1.0,False,congressional,0.36355438557186065
080051103,1.0,1,1.0,False,congressional,0.36355438557186065
080051104,1.0,1,1.0,False,congressional,0.36355438557186065
080051105,1.0,1,1.0,False,congressional,0.36355438557186065
080051106,1.0,1,1.0,False,congressional,0.36355438557186065
080051107,1.0,1,1.0,False,congressional,0.36355438557186065
080051108,1.0,1,1.0,False,congressional,0.36355438557186065
080051109,1.0,1,1.0,False,congressional,0.36355438557186065
08005111,1.0,1,1.0,False,congressional,0.36355438557186065
080051110,1.0,1,1.0,False,congressional,0.36355438557186065
080051111,1.0,1,1.0,False,congressional,0.36355438557186065
080051112,1.0,1,1.0,False,congressional,0.36355438557186065
080051113,1.0,1,1.0,False,congressional,0.36355438557186065
080051114,1.0,1,1.0,False,congressional,0.36355438557186065
08005112,1.0,1,1.0,False,congressional,0.36355438557186065
08005113,1.0,1,1.0,False,congressional,0.36355438557186065
08005114,1.0,1,1.0,False,congressional,0.36355438557186065
08005115,1.0,1,1.0,False,congressional,0.36355438557186065
08005116,1.0,1,1.0,False,congressional,0.36355438557186065
08005117,1.0,1,1.0,False,congressional,0.36355438557186065
08005118,1.0,1,1.0,False,congressional,0.36355438557186065
08005119,1.0,1,1.0,False,congressional,0.36355438557186065
08005120,0.9141937125333235,2,1.0,False,congressional,0.36355438557186065
080051201,0.910742650497134,2,1.0,False,congressional,0.36355438557186065
080051202,1.0,1,1.0,False,congressional,0.36355438557186065
080051203,1.0,1,1.0,False,congressional,0.36355438557186065
080051204,1.0,1,1.0,False,congressional,0.36355438557186065
080051205,1.0,1,1.0,False,congressional,0.36355438557186065
080051206,1.0,1,1.0,False,congressional,0.36355438557186065
080051207,1.0,1,1.0,False,congressional,0.36355438557186065
080051208,1.0,1,1.0,False,congressional,0.36355438557186065
080051209,1.0,1,1.0,False,congressional,0.36355438557186065
080051210,1.0,1,1.0,False,congressional,0.36355438557186065
080051211,1.0,1,1.0,False,congressional,0.36355438557186065
080051212,1.0,1,1.0,False,congressional,0.36355438557186065
080051213,1.0,1,1.0,False,congressional,0.36355438557186065
080051214,1.0,1,1.0,False,congressional,0.36355438557186065
080051215,1.0,1,1.0,False,congressional,0.36355438557186065
080051216,1.0,1,1.0,False,congressional,0.36355438557186065
080051217,1.0,1,1.0,False,congressional,0.36355438557186065
080051218,1.0,1,1.0,False,congressional,0.36355438557186065
080051219,1.0,1,1.0,False,congressional,0.36355438557186065
080051220,1.0,1,1.0,False,congressional,0.36355438557186065
080051221,1.0,1,1.0,False,congressional,0.36355438557186065
080051222,1.0,1,1.0,False,congressional,0.36355438557186065
080051223,1.0,1,1.0,False,congressional,0.36355438557186065
080051224,1.0,1,1.0,False,congressional,0.36355438557186065
080051225,1.0,1,1.0,False,congressional,0.36355438557186065
080051226,1.0,1,1.0,False,congressional,0.36355438557186065
080051227,1.0,1,1.0,False,congressional,0.36355438557186065
080051301,1.0,1,1.0,False,congressional,0.36355438557186065
080051302,1.0,1,1.0,False,congressional,0.36355438557186065
080051303,0.9784073091578129,2,1.0,False,congressional,0.36355438557186065
080051304,1.0,1,1.0,False,congressional,0.36355438557186065
080051305,1.0,1,1.0,False,congressional,0.36355438557186065
080051306,1.0,1,1.0,False,congressional,0.36355438557186065
080051307,1.0,1,1.0,False,congressional,0.36355438557186065
080051308,1.0,1,1.0,False,congressional,0.36355438557186065
080051309,1.0,1,1.0,False,congressional,0.36355438557186065
080051310,1.0,1,1.0,False,congressional,0.36355438557186065
080051311,1.0,1,1.0,False,congressional,0.36355438557186065
080051312,1.0,1,1.0,False,congressional,0.36355438557186065
080051313,1.0,1,1.0,False,congressional,0.36355438557186065
080051314,1.0,1,1.0,False,congressional,0.36355438557186065
080051401,1.0,1,1.0,False,congressional,0.36355438557186065
080051402,1.0,1,1.0,False,congressional,0.36355438557186065
080051403,1.0,1,1.0,False,congressional,0.36355438557186065
080051404,1.0,1,1.0,False,congressional,0.36355438557186065
080051405,1.0,1,1.0,False,congressional,0.36355438557186065
080051406,1.0,1,1.0,False,congressional,0.36355438557186065
080051407,1.0,1,1.0,False,congressional,0.36355438557186065
080051408,1.0,1,1.0,False,congressional,0.36355438557186065
080051409,1.0,1,1.0,False,congressional,0.36355438557186065
080051410,1.0,1,1.0,False,congressional,0.36355438557186065
080051411,1.0,1,1.0,False,congressional,0.36355438557186065
080051412,1.0,1,1.0,False,congressional,0.36355438557186065
080051413,1.0,1,1.0,False,congressional,0.36355438557186065
080051414,1.0,1,1.0,False,congressional,0.36355438557186065
080051415,1.0,1,1.0,False,congressional,0.36355438557186065
080051501,1.0,1,1.0,False,congressional,0.36355438557186065
080051502,1.0,1,1.0,False,congressional,0.36355438557186065
080051503,1.0,1,1.0,False,congressional,0.36355438557186065
080051504,1.0,1,1.0,False,congressional,0.36355438557186065
080051505,1.0,1,1.0,False,congressional,0.36355438557186065
080051601,1.0,1,1.0,False,congressional,0.36355438557186065
080051602,1.0,1,1.0,False,congressional,0.36355438557186065
080051603,1.0,1,1.0,False,congressional,0.36355438557186065
080051604,1.0,1,1.0,False,congressional,0.36355438557186065
080051605,1.0,1,1.0,False,congressional,0.36355438557186065
080051606,1.0,1,1.0,False,congressional,0.36355438557186065
080051607,1.0,1,1.0,False,congressional,0.36355438557186065
080051608,1.0,1,1.0,False,congressional,0.36355438557186065
080051609,1.0,1,1.0,False,congressional,0.36355438557186065
080051610,1.0,1,1.0,False,congressional,0.36355438557186065
080051611,1.0,1,1.0,False,congressional,0.36355438557186065
080051701,1.0,1,1.0,False,congressional,0.36355438557186065
080051702,1.0,1,1.0,False,congressional,0.36355438557186065
080051703,1.0,1,1.0,False,congressional,0.36355438557186065
080051704,1.0,1,1.0,False,congressional,0.36355438557186065
080051705,1.0,1,1.0,False,congressional,0.36355438557186065
080051706,1.0,1,1.0,False,congressional,0.36355438557186065
080051707,1.0,1,1.0,False,congressional,0.36355438557186065
080051708,1.0,1,1.0,False,congressional,0.36355438557186065
080051709,1.0,1,1.0,False,congressional,0.36355438557186065
080051801,1.0,1,1.0,False,congressional,0.36355438557186065
080051802,1.0,1,1.0,False,congressional,0.36355438557186065
080051803,1.0,1,1.0,False,congressional,0.36355438557186065
080051901,1.0,1,1.0,False,congressional,0.36355438557186065
080051902,1.0,1,1.0,False,congressional,0.36355438557186065
080051903,1.0,1,1.0,False,congressional,0.36355438557186065
080052001,1.0,1,1.0,False,congressional,0.36355438557186065
080052002,1.0,1,1.0,False,congressional,0.36355438557186065
080052003,1.0,1,1.0,False,congressional,0.36355438557186065
080052004,1.0,1,1.0,False,congressional,0.36355438557186065
080052005,1.0,1,1.0,False,congressional,0.36355438557186065
080052006,1.0,1,1.0,False,congressional,0.36355438557186065
08005201,1.0,1,1.0,False,congressional,0.36355438557186065
08005202,1.0,1,1.0,False,congressional,0.36355438557186065
08005203,1.0,1,1.0,False,congressional,0.36355438557186065
08005204,1.0,1,1.0,False,congressional,0.36355438557186065
08005205,1.0,1,1.0,False,congressional,0.36355438557186065
08005206,1.0,1,1.0,False,congressional,0.36355438557186065
08005207,1.0,1,1.0,False,congressional,0.36355438557186065
08005208,1.0,1,1.0,False,congressional,0.36355438557186065
08005209,1.0,1,1.0,False,congressional,0.36355438557186065
08005210,1.0,1,1.0,False,congressional,0.36355438557186065
080052101,1.0,1,1.0,False,congressional,0.36355438557186065
08005211,1.0,1,1.0,False,congressional,0.36355438557186065
08005212,1.0,1,1.0,False,congressional,0.36355438557186065
08005213,1.0,1,1.0,False,congressional,0.36355438557186065
08005214,1.0,1,1.0,False,congressional,0.36355438557186065
08005215,1.0,1,1.0,False,congressional,0.36355438557186065
08005216,1.0,1,1.0,False,congressional,0.36355438557186065
08005217,1.0,1,1.0,False,congressional,0.36355438557186065
08005218,1.0,1,1.0,False,congressional,0.36355438557186065
08005219,1.0,1,1.0,False,congressional,0.36355438557186065
08005220,1.0,1,1.0,False,congressional,0.36355438557186065
080052201,1.0,1,1.0,False,congressional,0.36355438557186065
080052202,1.0,1,1.0,False,congressional,0.36355438557186065
080052203,1.0,1,1.0,False,congressional,0.36355438557186065
080052204,1.0,1,1.0,False,congressional,0.36355438557186065
080052205,1.0,1,1.0,False,congressional,0.36355438557186065
080052206,1.0,1,1.0,False,congressional,0.36355438557186065
080052207,1.0,1,1.0,False,congressional,0.36355438557186065
080052208,1.0,1,1.0,False,congressional,0.36355438557186065
080052209,1.0,1,1.0,False,congressional,0.36355438557186065
08005221,1.0,1,1.0,False,congressional,0.36355438557186065
080052210,1.0,1,1.0,False,congressional,0.36355438557186065
080052211,1.0,1,1.0,False,congressional,0.36355438557186065
080052212,1.0,1,1.0,False,congressional,0.36355438557186065
080052213,1.0,1,1.0,False,congressional,0.36355438557186065
080052214,1.0,1,1.0,False,congressional,0.36355438557186065
080052215,1.0,1,1.0,False,congressional,0.36355438557186065
080052216,1.0,1,1.0,False,congressional,0.36355438557186065
080052217,1.0,1,1.0,False,congressional,0.36355438557186065
08005222,1.0,1,1.0,False,congressional,0.36355438557186065
08005223,1.0,1,1.0,False,congressional,0.36355438557186065
08005224,1.0,1,1.0,False,congressional,0.36355438557186065
08005225,1.0,1,1.0,False,congressional,0.36355438557186065
08005226,1.0,1,1.0,False,congressional,0.36355438557186065
08005227,1.0,1,1.0,False,congressional,0.36355438557186065
08005228,1.0,1,1.0,False,congressional,0.36355438557186065
080052301,1.0,1,1.0,False,congressional,0.36355438557186065
080052302,1.0,1,1.0,False,congressional,0.36355438557186065
080052303,1.0,1,1.0,False,congressional,0.36355438557186065
080052304,1.0,1,1.0,False,congressional,0.36355438557186065
080052305,1.0,1,1.0,False,congressional,0.36355438557186065
080052306,1.0,1,1.0,False,congressional,0.36355438557186065
080052307,1.0,1,1.0,False,congressional,0.36355438557186065
080052308,1.0,1,1.0,False,congressional,0.36355438557186065
080052309,1.0,1,1.0,False,congressional,0.36355438557186065
080052310,1.0,1,1.0,False,congressional,0.36355438557186065
080052401,1.0,1,1.0,False,congressional,0.36355438557186065
080052501,1.0,1,1.0,False,congressional,0.36355438557186065
080052502,1.0,1,1.0,False,congressional,0.36355438557186065
080052503,1.0,1,1.0,False,congressional,0.36355438557186065
080052504,1.0,1,1.0,False,congressional,0.36355438557186065
080052505,1.0,1,1.0,False,congressional,0.36355438557186065
080052506,1.0,1,1.0,False,congressional,0.36355438557186065
080052507,0.9562825576401656,2,1.0,False,congressional,0.36355438557186065
080052508,1.0,1,1.0,False,congressional,0.36355438557186065
080052509,1.0,1,1.0,False,congressional,0.36355438557186065
080052510,1.0,1,1.0,False,congressional,0.36355438557186065
080052511,1.0,1,1.0,False,congressional,0.36355438557186065
080052512,1.0,1,1.0,False,congressional,0.36355438557186065
080052601,1.0,1,1.0,False,congressional,0.36355438557186065
080052602,1.0,1,1.0,False,congressional,0.36355438557186065
080052603,1.0,1,1.0,False,congressional,0.36355438557186065
080052604,1.0,1,1.0,False,congressional,0.36355438557186065
080052701,0.7928456896925541,2,1.0,False,congressional,0.36355438557186065
080052702,0.9152414604877256,2,1.0,False,congressional,0.36355438557186065
080052703,1.0,1,1.0,False,congressional,0.36355438557186065
080052704,0.7742261199946263,2,1.0,False,congressional,0.36355438557186065
080052801,1.0,1,1.0,False,congressional,0.36355438557186065
080052901,0.7467200488463566,2,1.0,False,congressional,0.36355438557186065
080052902,0.6939506271106899,2,1.0,False,congressional,0.36355438557186065
080052903,0.7416853326604058,2,1.0,False,congressional,0.36355438557186065
080053001,1.0,1,1.0,False,congressional,0.36355438557186065
080053002,1.0,1,1.0,False,congressional,0.36355438557186065
080053003,1.0,1,1.0,False,congressional,0.36355438557186065
08005301,1.0,1,1.0,False,congressional,0.36355438557186065
08005302,1.0,1,1.0,False,congressional,0.36355438557186065
08005303,1.0,1,1.0,False,congressional,0.36355438557186065
08005304,1.0,1,1.0,False,congressional,0.36355438557186065
08005305,1.0,1,1.0,False,congressional,0.36355438557186065
08005306,1.0,1,1.0,False,congressional,0.36355438557186065
08005307,1.0,1,1.0,False,congressional,0.36355438557186065
080053101,1.0,1,1.0,False,congressional,0.36355438557186065
080053201,1.0,1,1.0,False,congressional,0.36355438557186065
080053301,0.9756511495837428,2,0.9999999999999999,False,congressional,0.36355438557186065
080053302,1.0,1,1.0,False,congressional,0.36355438557186065
080053401,1.0,1,1.0,False,congressional,0.36355438557186065
080053402,1.0,1,1.0,False,congressional,0.36355438557186065
080053403,1.0,1,1.0,False,congressional,0.36355438557186065
080053501,1.0,1,1.0,False,congressional,0.36355438557186065
08005401,1.0,1,1.0,False,congressional,0.36355438557186065
08005402,1.0,1,1.0,False,congressional,0.36355438557186065
08005403,1.0,1,1.0,False,congressional,0.36355438557186065
08005404,1.0,1,1.0,False,congressional,0.36355438557186065
08005405,1.0,1,1.0,False,congressional,0.36355438557186065
08005406,1.0,1,1.0,False,congressional,0.36355438557186065
08005407,1.0,1,1.0,False,congressional,0.36355438557186065
08005408,1.0,1,1.0,False,congressional,0.36355438557186065
08005409,1.0,1,1.0,False,congressional,0.36355438557186065
08005410,1.0,1,1.0,False,congressional,0.36355438557186065
08005411,1.0,1,1.0,False,congressional,0.36355438557186065
08005412,1.0,1,1.0,False,congressional,0.36355438557186065
08005413,1.0,1,1.0,False,congressional,0.36355438557186065
08005414,1.0,1,1.0,False,congressional,0.36355438557186065
08005415,1.0,1,1.0,False,congressional,0.36355438557186065
08005416,1.0,1,1.0,False,congressional,0.36355438557186065
08005417,1.0,1,1.0,False,congressional,0.36355438557186065
08005418,1.0,1,1.0,False,congressional,0.36355438557186065
08005419,1.0,1,1.0,False,congressional,0.36355438557186065
08005420,1.0,1,1.0,False,congressional,0.36355438557186065
08005421,1.0,1,1.0,False,congressional,0.36355438557186065
08005422,1.0,1,1.0,False,congressional,0.36355438557186065
08005501,1.0,1,1.0,False,congressional,0.36355438557186065
08005502,1.0,1,1.0,False,congressional,0.36355438557186065
08005503,1.0,1,1.0,False,congressional,0.36355438557186065
08005504,1.0,1,1.0,False,congressional,0.36355438557186065
08005601,1.0,1,1.0,False,congressional,0.36355438557186065
08005602,1.0,1,1.0,False,congressional,0.36355438557186065
08005603,1.0,1,1.0,False,congressional,0.36355438557186065
08005604,1.0,1,1.0,False,congressional,0.36355438557186065
08005605,1.0,1,1.0,False,congressional,0.36355438557186065
08005701,1.0,1,1.0,False,congressional,0.36355438557186065
08005702,1.0,1,1.0,False,congressional,0.36355438557186065
08005703,1.0,1,1.0,False,congressional,0.36355438557186065
08005704,1.0,1,1.0,False,congressional,0.36355438557186065
08005801,1.0,1,1.0,False,congressional,0.36355438557186065
08005802,1.0,1,1.0,False,congressional,0.36355438557186065
08005803,1.0,1,1.0,False,congressional,0.36355438557186065
