precinct_id,target_id,target_type,weight,piece_area,covered_area
08001001001,035,state_house,0.999999999999786,2007662.5150307082,2007662.515031138
08001001001,004,state_house,2.1405251875470176e-13,4.2974521815181436e-07,2007662.515031138
08001001002,035,state_house,0.5836490332558644,2376775.046168879,4072267.5970353764
08001001002,032,state_house,0.416350966744029,1695492.5508660628,4072267.5970353764
08001001002,005,state_house,1.0673130725080511e-13,4.3463844410668057e-07,4072267.5970353764
08001001003,032,state_house,0.6098716478497185,3688183.518884317,6047474.959506793
08001001003,035,state_house,0.3901283521502593,2359291.4406223414,6047474.959506793
08001001003,005,state_house,2.2296170860755494e-14,1.3483553497330386e-07,6047474.959506793
08001001004,035,state_house,1.0,837819.6985799874,837819.6985799874
08001001005,035,state_house,1.0,1082013.7297047153,1082013.7297047153
08001001006,035,state_house,1.0,1422693.3102665127,1422693.3102665127
08001001007,035,state_house,0.9954221270748508,4960624.259300467,4983437.804298932
08001001007,024,state_house,0.004577872925149182,22813.544998464968,4983437.804298932
08001001008,024,state_house,0.9999999999999942,1005056.262440254,1005056.2624402598
08001001008,035,state_house,5.843745009458404e-15,5.873292517860184e-09,1005056.2624402598
08001001009,024,state_house,1.0,502232.9214248038,502232.9214248038
08001001010,035,state_house,1.0,1299244.3377353523,1299244.3377353523
08001001011,035,state_house,1.0,1491142.0770486954,1491142.0770486954
08001001012,035,state_house,1.0,1280167.4391631319,1280167.4391631319
08001001013,035,state_house,1.0,1304037.0143167323,1304037.0143167323
08001001014,035,state_house,0.9999999999999916,976497.7002634981,976497.7002635064
08001001014,027,state_house,8.478037225187152e-15,8.278783853143653e-09,976497.7002635064
08001001015,035,state_house,0.9999999999998307,795556.867051666,795556.8670518007
08001001015,027,state_house,1.3200508657593662e-13,1.0501755311125385e-07,795556.8670518007
08001001015,029,state_house,3.729662045941898e-14,2.9671582524315454e-08,795556.8670518007
08001001016,035,state_house,1.0,912829.855138927,912829.855138927
08001001017,035,state_house,1.0,870333.8621797446,870333.8621797446
08001001018,035,state_house,1.0,1899024.2359190956,1899024.2359190956
08001001019,035,state_house,1.0,630515.5773420972,630515.5773420972
08001001020,035,state_house,1.0,607335.4029652304,607335.4029652304
08001001021,035,state_house,0.9999999999999664,1356385.3228287713,1356385.322828817
08001001021,032,state_house,3.3668054260891523e-14,4.566685464767748e-08,1356385.322828817
08001001022,035,state_house,1.0,1077135.5159397107,1077135.5159397107
08001001023,035,state_house,0.9947858641045141,651465.2962137583,654879.9291596228
08001001023,031,state_house,0.005214135895485777,3414.6329458643713,654879.9291596228
08001001024,035,state_house,1.0,1118512.0142603598,1118512.0142603598
08001001025,035,state_house,1.0,930104.0524819903,930104.0524819903
08001001026,035,state_house,1.0,1292008.53425454,1292008.53425454
08001001027,035,state_house,0.9999999999999997,1386904.6588782803,1386904.6588782808
08001001027,031,state_house,3.4436175852904486e-16,4.775969272434498e-10,1386904.6588782808
08001001028,031,state_house,0.9993565532755186,1179775.8259182156,1180535.4375786597
