precinct_id,target_id,target_type,weight,piece_area,covered_area,fallback_mode,fallback_county
080013325,024,state_senate,0.012143038453362969,29464.493637107335,2426451.4808439277,native_vtd,
080013326,025,state_senate,1.0,606828.1052944206,606835.165349429,native_vtd,
080013327,025,state_senate,0.841095326353703,1180059.1254447585,1403002.8326997412,native_vtd,
080013327,024,state_senate,0.15890467364629704,222943.70725498264,1403002.8326997412,native_vtd,
080013328,025,state_senate,1.0,552971.8853802542,552971.8853802542,native_vtd,
080013329,024,state_senate,1.0,523699.2762849706,523699.27628588135,native_vtd,
080013330,024,state_senate,1.0,503239.41433534987,503239.41433534987,native_vtd,
080013331,024,state_senate,0.9741932770215678,1683181.4424985591,1727769.5116564585,native_vtd,
080013331,025,state_senate,0.02580672297843226,44588.06915789941,1727769.5116564585,native_vtd,
080013332,024,state_senate,0.95662719235009,653910.9928760935,683558.8598204791,native_vtd,
080013332,025,state_senate,0.04337280764991008,29647.86694438548,683558.8598204791,native_vtd,
080013333,024,state_senate,1.0,1508548.4520100444,1508548.4520100444,native_vtd,
080013334,024,state_senate,1.0,586526.2046725029,586526.2046725029,native_vtd,
080013335,024,state_senate,1.0,317835.68338724406,317835.68338724406,native_vtd,
080013336,025,state_senate,1.0,291375.5473096769,291375.5473096769,native_vtd,
080013337,025,state_senate,1.0,670793.0372217713,670793.0372217713,native_vtd,
080013338,025,state_senate,1.0,231748.31131469968,231748.31131469968,native_vtd,
080013339,025,state_senate,1.0,4968454.067622358,4968454.067622358,native_vtd,
080013340,025,state_senate,1.0,837972.5705749945,837972.5705749945,native_vtd,
080013341,024,state_senate,1.0,417313.54087835917,417313.54087835917,native_vtd,
080013401,025,state_senate,1.0,1021641.3875537597,1021641.8748153498,native_vtd,
080013402,025,state_senate,1.0,893206.4215109466,893207.1481000725,native_vtd,
080013403,025,state_senate,1.0,894831.0220675285,894831.0220675285,native_vtd,
080013404,025,state_senate,1.0,943606.6512134207,943606.6512134207,native_vtd,
080013405,025,state_senate,1.0,1406826.0244173366,1406826.0244173366,native_vtd,
080013406,025,state_senate,1.0,378414.3828745993,378414.3828745993,native_vtd,
080013407,025,state_senate,1.0,389721.5955158039,389721.59551584907,native_vtd,
080013408,024,state_senate,1.0,656870.6671951263,656871.3812765591,native_vtd,
080013409,024,state_senate,1.0,419035.7014304553,419035.7014304644,native_vtd,
080013410,024,state_senate,1.0,591797.957542633,591797.957542633,native_vtd,
080013411,024,state_senate,1.0,942473.5031389984,942473.5031390066,native_vtd,
080013412,021,state_senate,1.0,492542.1768050445,492542.1768050445,native_vtd,
080013413,024,state_senate,0.9726895328285,853630.4839823013,877598.0980282733,native_vtd,
080013413,025,state_senate,0.027310467171499972,23967.61404597197,877598.0980282733,native_vtd,
080013414,024,state_senate,1.0,407132.3555105463,407132.3555105463,native_vtd,
080013415,024,state_senate,1.0,292627.51427556085,292627.51427556085,native_vtd,
080013417,024,state_senate,1.0,917398.6348843856,917400.6802627338,native_vtd,
080013418,024,state_senate,1.0,334003.47549364617,334003.47549364617,native_vtd,
080013419,024,state_senate,1.0,512358.47346546856,512358.73213882995,native_vtd,
080013420,024,state_senate,0.8011070802794308,1109773.3794071993,1385299.6768173664,native_vtd,
080013420,025,state_senate,0.19889291972056924,275526.29741016694,1385299.6768173664,native_vtd,
080013421,024,state_senate,0.601386086405423,559682.978985794,930655.0178623272,native_vtd,
080013421,021,state_senate,0.398613913594577,370972.03887653316,930655.0178623272,native_vtd,
080013422,021,state_senate,1.0,186502.31372212502,186504.61914041213,native_vtd,
080013423,021,state_senate,1.0,1042842.5289349238,1042842.5289349238,native_vtd,
080013424,021,state_senate,0.894226325620565,430033.1102794541,480899.63128856063,native_vtd,
080013424,024,state_senate,0.10577367437943504,50866.52100910658,480899.63128856063,native_vtd,
080013425,021,state_senate,1.0,733096.3245767641,733096.3245767641,native_vtd,
080013426,021,state_senate,0.9201157208559857,666007.9209111966,723830.6071888523,native_vtd,
080013426,024,state_senate,0.07988427914401433,57822.68627765566,723830.6071888523,native_vtd,
080013427,021,state_senate,1.0,875740.6594398904,875740.6594398904,native_vtd,
080013428,021,state_senate,0.7440216708861155,604336.309179574,812256.3264317572,native_vtd,
080013428,024,state_senate,0.2559783291138845,207920.01725218314,812256.3264317572,native_vtd,
080013429,021,state_senate,1.0,1183613.360066903,1183613.360066903,native_vtd,
080013430,021,state_senate,1.0,736271.8660795833,736271.8660795833,native_vtd,
080013431,021,state_senate,1.0,2319533.8310077884,2319533.8310077884,native_vtd,
080013432,025,state_senate,1.0,516026.6150225789,516026.6150225789,native_vtd,
080013433,025,state_senate,1.0,798473.4311901499,798473.4311901585,native_vtd,
080013501,025,state_senate,1.0,609499.3649362143,609499.3649362143,native_vtd,
080013502,025,state_senate,1.0,620879.4828869923,620880.5710914965,native_vtd,
080013503,025,state_senate,1.0,523319.32155576034,523319.3215557919,native_vtd,
080013504,025,state_senate,1.0,502992.0843417911,502992.0843418124,native_vtd,
080013505,025,state_senate,0.8727713385713664,306182.6929728264,350820.4159312191,native_vtd,
080013505,021,state_senate,0.12722866142863368,44633.92925266378,350820.4159312191,native_vtd,
080013506,025,state_senate,0.6472233599190493,597775.8181126314,923600.5491845354,native_vtd,
080013506,021,state_senate,0.3527766400809506,325824.6807744877,923600.5491845354,native_vtd,
080013507,021,state_senate,1.0,643390.7858143281,643390.785814346,native_vtd,
080013508,021,state_senate,1.0,374742.4070725891,374742.4070725891,native_vtd,
080013509,021,state_senate,1.0,332624.9103393844,332624.9103393844,native_vtd,
080013510,021,state_senate,1.0,240458.55819563838,240458.55819563838,native_vtd,
080013511,021,state_senate,1.0,588166.5442469793,588166.5442469793,native_vtd,
080013512,021,state_senate,1.0,208279.44609431652,208279.44609431652,native_vtd,
080013513,021,state_senate,1.0,159288.36911466354,159288.36911466354,native_vtd,
080013514,021,state_senate,0.6614653668823051,739724.0076727583,1118315.8423258222,native_vtd,
080013514,025,state_senate,0.3385346331176949,378587.0101199205,1118315.8423258222,native_vtd,
080013515,021,state_senate,1.0,1228808.2075741077,1228808.2183052904,native_vtd,
080013516,021,state_senate,1.0,763144.011933793,763144.011933793,native_vtd,
080013517,021,state_senate,1.0,713407.8094429651,713407.8094429651,native_vtd,
080013518,021,state_senate,1.0,530069.4517076542,530069.4517076542,native_vtd,
080013519,021,state_senate,1.0,281413.1261645932,281413.1261645932,native_vtd,
080013520,021,state_senate,0.9645071704500059,626728.3636104822,649791.2952975481,native_vtd,
080013520,019,state_senate,0.03549282954999413,23062.93168706577,649791.2952975481,native_vtd,
080013521,021,state_senate,1.0,915152.5248948991,915152.5248948991,native_vtd,
080013522,021,state_senate,1.0,294738.0162503059,294738.0162503059,native_vtd,
080013523,021,state_senate,1.0,339106.7359577461,339106.7359577461,native_vtd,
080013524,021,state_senate,0.7349638160486537,1574023.800743599,2141634.412978231,native_vtd,
080013524,019,state_senate,0.2650361839513463,567610.612234632,2141634.412978231,native_vtd,
080013525,021,state_senate,0.5131361691817352,1425784.1746423773,2778568.848335097,native_vtd,
080013525,019,state_senate,0.48686383081826484,1352784.6736927195,2778568.848335097,native_vtd,
080013526,021,state_senate,1.0,1051422.7973766911,1051422.7973766911,native_vtd,
080013527,021,state_senate,1.0,2796505.702485817,2796505.702485817,native_vtd,
080013528,021,state_senate,1.0,578219.4741117931,578230.1616706315,native_vtd,
080013529,021,state_senate,0.9930762846896114,613685.2759828243,617963.8819737128,native_vtd,
080013529,034,state_senate,0.006923715310388653,4278.605990888602,617963.8819737128,native_vtd,
080013530,021,state_senate,0.9970367853814661,3776117.105454364,3787339.806133253,native_vtd,
080013530,034,state_senate,0.0029632146185338427,11222.700678889185,3787339.806133253,native_vtd,
080013531,021,state_senate,1.0,973579.0649567987,973579.0649567987,native_vtd,
080013532,021,state_senate,1.0,1371997.9179488907,1372395.671790388,native_vtd,
080013533,021,state_senate,1.0,4589596.318440576,4592032.682457173,native_vtd,
080013534,021,state_senate,1.0,1004269.6235711438,1004269.6235711438,native_vtd,
080013601,013,state_senate,1.0,2186709.302691455,2186709.302691455,native_vtd,
080013602,013,state_senate,1.0,7304359.887241645,7304359.888545538,native_vtd,
080013603,021,state_senate,0.889011417797485,144154873.28904963,162153712.53434613,native_vtd,
080013603,013,state_senate,0.10813691830055461,17534604.666951288,162153712.53434613,native_vtd,
080013603,033,state_senate,0.0028516639019604256,462402.66460076603,162153712.53434613,native_vtd,
080013604,013,state_senate,1.0,1232564.9367974475,1232564.9367974475,native_vtd,
080013605,013,state_senate,1.0,1070399.0650675697,1070399.0650675697,native_vtd,
080013606,013,state_senate,1.0,785635.1132113469,785635.1132113469,native_vtd,
080013607,013,state_senate,1.0,887192.1792683501,887192.1792683501,native_vtd,
080013608,013,state_senate,1.0,822958.6865307649,822958.6865307649,native_vtd,
080013609,013,state_senate,1.0,519591.3565238595,519591.3565238595,native_vtd,
080013610,013,state_senate,1.0,5796099.462818261,5796099.462818261,native_vtd,
080013611,013,state_senate,0.9145194923163615,35222443.62629331,38514699.71086055,native_vtd,
080013611,021,state_senate,0.05711532357743757,2199779.5364736416,38514699.71086055,native_vtd,
080013611,024,state_senate,0.028365184106200904,1092476.5480936023,38514699.71086055,native_vtd,
080013612,021,state_senate,0.6958558856000007,10475998.764466021,15054839.63167619,native_vtd,
080013612,024,state_senate,0.26284192403090706,3957043.0147665213,15054839.63167619,native_vtd,
080013612,013,state_senate,0.04130219036909237,621797.8524436463,15054839.63167619,native_vtd,
080013613,021,state_senate,0.8701297485592828,29773111.12871062,34216863.83899349,native_vtd,
080013613,013,state_senate,0.12987025144071712,4443752.710282866,34216863.83899349,native_vtd,
080013614,028,state_senate,0.9963662991358329,1114946.4170312765,1119022.2187082055,native_vtd,
080013614,033,state_senate,0.0036337008641671577,4066.1569571155355,1119022.2187082055,native_vtd,
080013615,028,state_senate,0.9840875536275032,613858.1151365715,623784.0453055146,native_vtd,
080013615,033,state_senate,0.01591244637249681,9925.930168943123,623784.0453055146,native_vtd,
080013616,028,state_senate,0.9701030941621593,963561.6199030818,993256.9287754647,native_vtd,
080013616,033,state_senate,0.029896905837840656,29695.30887238287,993256.9287754647,native_vtd,
080013617,028,state_senate,1.0,727260.9418029324,727260.9418029324,native_vtd,
080013618,028,state_senate,1.0,741171.5393019092,741171.5393019092,native_vtd,
080013619,028,state_senate,0.9870606988686786,2342056.9668448805,2372758.807567998,native_vtd,
080013619,033,state_senate,0.01293930113132135,30701.84072311729,2372758.807567998,native_vtd,
080013620,028,state_senate,0.9956473303099544,2437788.3254035055,2448445.6003559,native_vtd,
080013620,033,state_senate,0.004352669690045548,10657.2749523945,2448445.6003559,native_vtd,
080013621,028,state_senate,1.0,759794.847820166,759794.847820166,native_vtd,
080013622,028,state_senate,0.9705239544373707,2052588.2338231746,2114927.946330902,native_vtd,
080013622,033,state_senate,0.029476045562629234,62339.71250772755,2114927.946330902,native_vtd,
080013623,028,state_senate,1.0,497008.3234868672,497008.3234868672,native_vtd,
080013624,028,state_senate,1.0,963485.5008857772,963485.5008857772,native_vtd,
080013625,028,state_senate,0.9938443941312283,16833215.786680635,16937476.21466984,native_vtd,
080013625,033,state_senate,0.006155605868771819,104260.42798920475,16937476.21466984,native_vtd,
080013626,028,state_senate,1.0,2432599.6859857608,2432599.6859857608,native_vtd,
080013627,028,state_senate,0.9851570885080199,7421040.533560173,7532849.958780721,native_vtd,
080013627,033,state_senate,0.0148429114919802,111809.42522054893,7532849.958780721,native_vtd,
080013628,028,state_senate,1.0,3082133.524972267,3082133.524972267,native_vtd,
080013629,028,state_senate,1.0,101995374.18327884,102052469.98257898,native_vtd,
080013630,028,state_senate,0.5399207567568471,130616586.52363259,242013011.96427685,native_vtd,
080013630,021,state_senate,0.45691871421870306,110536892.72570707,242013011.96427685,native_vtd,
080013630,033,state_senate,0.003160529024449778,764589.0764825857,242013011.96427685,native_vtd,
080013631,021,state_senate,1.0,244666085.1732507,244666117.73047,native_vtd,
080013632,021,state_senate,1.0,338907815.55021757,338967968.6380374,native_vtd,
080013633,021,state_senate,1.0,449140414.70475954,449140414.70476836,native_vtd,
080013634,021,state_senate,1.0,441061878.57310545,441061878.6062832,native_vtd,
080013635,021,state_senate,0.9939370090966452,7122495.776061036,7165942.8222060315,native_vtd,
080013635,033,state_senate,0.006062990903354808,43447.04614499585,7165942.8222060315,native_vtd,
080031,006,state_senate,1.0,3212842.336617907,3212842.336617907,native_vtd,
080032,006,state_senate,1.0,1359419.2336967909,1359419.2336967909,native_vtd,
080033,006,state_senate,1.0,14663789.260826847,14663789.260826847,native_vtd,
080034,006,state_senate,1.0,450294768.38488567,450294768.38488567,native_vtd,
080035,006,state_senate,1.0,656425214.5724128,656425214.5724149,native_vtd,
080036,006,state_senate,1.0,74244332.26079938,74244332.26079938,native_vtd,
080037,006,state_senate,1.0,97522097.7397406,97522097.7397406,native_vtd,
080038,006,state_senate,1.0,135910158.09887904,135910158.09887904,native_vtd,
080051001,026,state_senate,1.0,4138150.524002529,4138157.9376742477,native_vtd,
080051002,026,state_senate,1.0,2045527.3820779673,2045527.3820779673,native_vtd,
080051003,026,state_senate,1.0,1885025.8838838874,1885025.8838838874,native_vtd,
080051004,026,state_senate,0.9733014277864164,1084754.3880045242,1114510.2195848883,native_vtd,
080051004,027,state_senate,0.026698572213583644,29755.831580364105,1114510.2195848883,native_vtd,
080051005,026,state_senate,0.7868218276630865,1012628.3064930782,1286985.5294948437,native_vtd,
080051005,027,state_senate,0.21317817233691336,274357.22300176555,1286985.5294948437,native_vtd,
080051006,027,state_senate,0.9837168224551021,11618265.131509721,11810578.884392304,native_vtd,
080051006,026,state_senate,0.014534215670978212,171657.500704859,11810578.884392304,native_vtd,
080051006,029,state_senate,0.0017489618739197949,20656.252177724324,11810578.884392304,native_vtd,
080051007,027,state_senate,1.0,218909.6137072294,218909.6137072294,native_vtd,
080051008,026,state_senate,1.0,453530.1571645835,453530.1571645835,native_vtd,
08005101,026,state_senate,0.9869407947447858,2259081.836143915,2288974.0176644474,native_vtd,
08005101,032,state_senate,0.013059205255214224,29892.18152053237,2288974.0176644474,native_vtd,
08005102,026,state_senate,1.0,433203.79595324985,433443.0401248273,native_vtd,
08005103,026,state_senate,0.9986300421716395,3744310.860745445,3749447.445625606,native_vtd,
08005103,032,state_senate,0.001369957828360576,5136.584880161365,3749447.445625606,native_vtd,
08005104,026,state_senate,0.9987620336896649,1530812.982490184,1532710.426361519,native_vtd,
08005104,032,state_senate,0.0012379663103350915,1897.4438713348945,1532710.426361519,native_vtd,
08005105,026,state_senate,1.0,488253.44469951105,488253.455545926,native_vtd,
08005106,026,state_senate,1.0,532208.1823144065,532498.4013478414,native_vtd,
08005107,026,state_senate,0.9953812004904893,438381.58079531236,440415.77295140113,native_vtd,
08005107,032,state_senate,0.004618799509510747,2034.1921560887276,440415.77295140113,native_vtd,
08005108,026,state_senate,1.0,321602.09964606486,321602.09964606486,native_vtd,
08005109,026,state_senate,1.0,646423.7897441613,646423.7897441613,native_vtd,
08005110,026,state_senate,1.0,491553.45839898655,491553.45839898655,native_vtd,
080051101,016,state_senate,0.8981778033287329,404150.87220409815,449967.5573213637,native_vtd,
080051101,026,state_senate,0.10182219667126714,45816.685117265566,449967.5573213637,native_vtd,
080051102,016,state_senate,1.0,908205.0248376054,908205.0248376054,native_vtd,
080051103,026,state_senate,0.499218459674845,588919.5199990366,1179682.9796370438,native_vtd,
080051103,027,state_senate,0.2692163550051845,317589.9518395402,1179682.9796370438,native_vtd,
080051103,016,state_senate,0.23156518531997047,273173.507798467,1179682.9796370438,native_vtd,
080051104,016,state_senate,1.0,680505.3937490858,680511.0072992335,native_vtd,
080051105,026,state_senate,0.998692554561221,147868.0795470804,148061.6620918404,native_vtd,
080051105,027,state_senate,0.0013074454387790788,193.58254476002597,148061.6620918404,native_vtd,
080051106,026,state_senate,1.0,676018.9836942635,676018.9836942635,native_vtd,
080051107,027,state_senate,0.8903430502013009,2966882.511905643,3332291.425462186,native_vtd,
080051107,026,state_senate,0.10965694979869917,365408.91355654254,3332291.425462186,native_vtd,
080051108,026,state_senate,1.0,343538.24803169584,343538.24803173076,native_vtd,
080051109,026,state_senate,1.0,246161.43263981285,246161.43263981285,native_vtd,
08005111,026,state_senate,1.0,479515.72582163435,479515.72582163435,native_vtd,
080051110,027,state_senate,0.5935930970988491,2307006.6842529792,3886511.981908713,native_vtd,
080051110,026,state_senate,0.4064069029011509,1579505.2976557338,3886511.981908713,native_vtd,
080051111,026,state_senate,0.9989414263790909,1217570.2569870676,1218860.5105711261,native_vtd,
080051111,027,state_senate,0.0010585736209091342,1290.2535840584328,1218860.5105711261,native_vtd,
080051112,027,state_senate,1.0,8006847.772601521,8006847.772601521,native_vtd,
080051113,026,state_senate,0.9505920928816486,476035.21838398074,500777.5910915856,native_vtd,
080051113,027,state_senate,0.049407907118351434,24742.372707604834,500777.5910915856,native_vtd,
080051114,026,state_senate,1.0,492184.1952100976,492184.1952100976,native_vtd,
08005112,026,state_senate,1.0,811364.5577322603,811364.5577322603,native_vtd,
08005113,026,state_senate,1.0,1342925.0204514107,1342925.0204514107,native_vtd,
08005114,026,state_senate,1.0,652842.057938074,652842.057938074,native_vtd,
08005115,026,state_senate,1.0,396015.20731367124,396015.20731367124,native_vtd,
08005116,026,state_senate,1.0,629706.9666243626,629706.9666243626,native_vtd,
08005117,026,state_senate,1.0,1573461.858209272,1573462.3904508823,native_vtd,
08005118,026,state_senate,1.0,717130.5803884709,717130.5803884709,native_vtd,
08005119,026,state_senate,1.0,761884.9438701988,761884.9438701988,native_vtd,
08005120,026,state_senate,0.9920028582140196,476980.41570878826,480825.6465788148,native_vtd,
08005120,016,state_senate,0.007997141785980455,3845.2308700265103,480825.6465788148,native_vtd,
080051201,026,state_senate,0.910742650497134,451226.5910654003,495449.06107021094,native_vtd,
080051201,032,state_senate,0.08925734950286603,44222.470004810624,495449.06107021094,native_vtd,
080051202,026,state_senate,0.9695683982643827,1820563.714365825,1877759.3106984447,native_vtd,
080051202,029,state_senate,0.03043160173561737,57141.57968542804,1877759.3106984447,native_vtd,
080051203,026,state_senate,0.9950038749948217,949700.7187021073,954469.8595161003,native_vtd,
080051203,032,state_senate,0.004996125005178297,4768.648271011097,954469.8595161003,native_vtd,
080051204,026,state_senate,0.9380207388655625,621328.2258554366,662382.1842221399,native_vtd,
080051204,032,state_senate,0.061979261134437594,41053.95836670315,662382.1842221399,native_vtd,
080051205,026,state_senate,1.0,1843057.3962749497,1843071.0647878202,native_vtd,
080051206,026,state_senate,1.0,257828.5629905245,257829.65756957117,native_vtd,
080051207,029,state_senate,1.0,253321.87849752995,253321.87849795233,native_vtd,
080051208,029,state_senate,1.0,900742.1872800419,900742.1872800419,native_vtd,
080051209,029,state_senate,1.0,699612.2760622851,699612.2760622851,native_vtd,
080051210,029,state_senate,1.0,680950.9023814945,680950.9023814945,native_vtd,
080051211,029,state_senate,1.0,505471.4356669427,505471.4356669427,native_vtd,
080051212,029,state_senate,1.0,448243.82175816264,448243.82175816264,native_vtd,
080051213,029,state_senate,1.0,758393.6836191766,758393.6836191766,native_vtd,
080051214,029,state_senate,1.0,919964.7502891285,919964.7502891285,native_vtd,
080051215,029,state_senate,1.0,581884.149100329,581884.1491003471,native_vtd,
080051216,029,state_senate,1.0,889773.5009775973,890351.1956290463,native_vtd,
080051217,029,state_senate,0.9972828693342388,462776.9700525194,464037.8214472467,native_vtd,
080051217,027,state_senate,0.002717130665761152,1260.851394727312,464037.8214472467,native_vtd,
080051218,029,state_senate,1.0,176227.1964551047,176227.1964551047,native_vtd,
080051219,029,state_senate,1.0,769060.0436313248,769060.0436313248,native_vtd,
080051220,029,state_senate,1.0,372270.6598180789,372270.6598180789,native_vtd,
080051221,029,state_senate,1.0,377082.5556214612,377082.5556214612,native_vtd,
080051222,029,state_senate,1.0,431736.1193945769,431736.1193945769,native_vtd,
080051223,029,state_senate,1.0,583125.8337004202,583125.8337004202,native_vtd,
080051224,029,state_senate,1.0,429688.543171077,429688.543171077,native_vtd,
080051225,029,state_senate,1.0,604126.5255160318,604126.5255160318,native_vtd,
080051226,029,state_senate,1.0,674049.2975349625,674049.2975349625,native_vtd,
080051227,029,state_senate,1.0,375902.96916655725,375902.96916655725,native_vtd,
080051301,028,state_senate,1.0,1265603.7974765268,1265603.7974765268,native_vtd,
080051302,028,state_senate,1.0,1324426.2360451152,1324426.2360451152,native_vtd,
080051303,028,state_senate,0.9784073091578129,1030000.3960911585,1052731.7063664985,native_vtd,
080051303,031,state_senate,0.021592690842187116,22731.310275339903,1052731.7063664985,native_vtd,
