precinct_id,target_id,target_type,weight,piece_area,covered_area
080013317,024,state_senate,1.0,695010.26591436,695010.26591436
080013318,024,state_senate,1.0,1016270.3865719775,1016270.3865719775
080013319,024,state_senate,1.0,629339.6369296687,629339.6369296687
080013320,024,state_senate,1.0,753260.8936008923,753260.8936008923
080013321,024,state_senate,1.0,431324.1380129082,431324.1380129082
080013322,024,state_senate,1.0,467844.35252567375,467844.35252567375
080013323,024,state_senate,1.0,454111.8501391469,454111.8501391469
080013324,024,state_senate,1.0,620902.0109877788,620902.0109877788
080013325,024,state_senate,1.0,2435025.730571157,2435025.730571157
080013326,024,state_senate,1.0,582889.1725382034,582889.1725382034
080013327,024,state_senate,1.0,1473594.9027911571,1473594.9027911571
080013328,024,state_senate,1.0,591583.273685935,591583.273685935
080013329,024,state_senate,1.0,1227145.051198809,1227145.051198809
080013330,024,state_senate,1.0,611416.0420321581,611416.0420321581
080013331,024,state_senate,1.0,1684123.0061494226,1684123.0061494226
080013332,024,state_senate,1.0,492571.6446372903,492571.6446372903
080013333,025,state_senate,1.0,1519330.581236329,1519330.581236329
080013334,025,state_senate,1.0,557630.2967830152,557630.2967830152
080013335,025,state_senate,1.0,506096.42735656013,506096.42735656013
080013336,023,state_senate,1.0,1206202.6582738864,1206202.6582738864
080013337,023,state_senate,1.0,708806.1115296212,708806.1115296212
080013338,023,state_senate,1.0,544073.1186895898,544073.1186895898
080013339,023,state_senate,1.0,3161562.2907021022,3161562.2907021022
080013340,023,state_senate,0.987517724214925,1162283.6838914824,1176975.0105655026
080013340,024,state_senate,0.01248227578507499,14691.326674020154,1176975.0105655026
080013341,025,state_senate,1.0,417317.45285126305,417317.45285126305
080013401,023,state_senate,1.0,2140337.1572405216,2140337.1572405216
080013402,023,state_senate,1.0,1394430.0309140605,1394430.0309140605
080013403,023,state_senate,1.0,1390812.9814004232,1390812.9814004232
080013404,023,state_senate,1.0,627838.1418776314,627838.1418776314
080013405,023,state_senate,1.0,2300365.119684117,2300365.119684117
080013406,023,state_senate,1.0,398207.98784177995,398207.98784177995
080013407,023,state_senate,1.0,434257.20729427756,434257.20729427756
080013408,024,state_senate,1.0,875450.9409398378,875450.9409398378
080013409,024,state_senate,1.0,433602.33637759095,433602.33637759095
080013410,024,state_senate,1.0,687220.8934800619,687220.8934800619
080013411,024,state_senate,1.0,1589952.4090258088,1589952.4090258088
080013412,031,state_senate,1.0,641936.3163306646,641936.3163306646
080013413,024,state_senate,1.0,1024174.4579556924,1024174.4579556924
080013414,024,state_senate,1.0,586442.9239890393,586442.9239890393
080013415,024,state_senate,1.0,392081.7659838711,392081.7659838711
080013417,024,state_senate,1.0,1000285.5658215085,1000285.5658215085
080013418,024,state_senate,1.0,645578.2034025833,645578.2034025833
080013419,024,state_senate,1.0,1015569.1197284606,1015569.1197284606
080013420,024,state_senate,1.0,1977369.5574093363,1977369.5574093363
080013421,024,state_senate,1.0,1270791.7765455947,1270791.7765455947
080013422,024,state_senate,0.7298223505808825,334386.6135108761,458175.35355656076
080013422,031,state_senate,0.27017764941911754,123788.7400456847,458175.35355656076
080013423,031,state_senate,1.0,1166149.3106004065,1166149.3106004065
080013424,024,state_senate,0.8608755760017652,395670.1907602829,459613.6791311078
080013424,031,state_senate,0.13912442399823477,63943.488370824874,459613.6791311078
080013425,031,state_senate,0.907247393564621,665099.7297040878,733096.3245767808
080013425,024,state_senate,0.092752606435379,67996.59487269301,733096.3245767808
080013426,024,state_senate,1.0,783143.3915632239,783143.3915632239
080013427,031,state_senate,0.6333401542601489,432467.9953894133,682836.8491724813
080013427,024,state_senate,0.3666598457398512,250368.85378306807,682836.8491724813
080013428,024,state_senate,1.0,812256.3264106158,812256.3264106158
080013429,024,state_senate,1.0,1183614.2590061643,1183614.2590061643
080013430,024,state_senate,1.0,736271.8660797564,736271.8660797564
080013431,024,state_senate,1.0,3261360.2674130136,3261360.2674130136
080013432,023,state_senate,1.0,453173.405906151,453173.405906151
080013433,023,state_senate,1.0,1107905.7309400425,1107905.7309400425
080013501,031,state_senate,1.0,609499.3649361959,609499.3649361959
080013502,031,state_senate,1.0,639114.3746148812,639114.3746148812
080013503,031,state_senate,1.0,646134.3238837295,646134.3238837295
080013504,031,state_senate,1.0,540152.0884014127,540152.0884014127
080013505,031,state_senate,1.0,591982.3640400129,591982.3640400129
080013506,031,state_senate,1.0,944506.499456664,944506.499456664
080013507,031,state_senate,1.0,1989591.961698583,1989591.961698583
080013508,031,state_senate,1.0,574731.114680305,574731.114680305
080013509,031,state_senate,0.6744810194387887,400231.2512832098,593391.4220688193
080013509,024,state_senate,0.32551898056121126,193160.1707856095,593391.4220688193
080013510,031,state_senate,1.0,351264.1584963036,351264.1584963036
080013511,031,state_senate,1.0,636100.3052668535,636100.3052668535
080013512,031,state_senate,1.0,355933.4648247782,355933.4648247782
080013513,031,state_senate,1.0,279087.38294029067,279087.38294029067
080013514,031,state_senate,1.0,994024.6377979943,994024.6377979943
080013515,031,state_senate,1.0,1091401.2963086397,1091401.2963086397
080013516,031,state_senate,1.0,799549.2494156962,799549.2494156962
080013517,031,state_senate,1.0,915037.4005305346,915037.4005305346
080013518,031,state_senate,1.0,652352.147173406,652352.147173406
080013519,031,state_senate,1.0,441310.51840708754,441310.51840708754
080013520,031,state_senate,1.0,735186.9302061864,735186.9302061864
080013521,031,state_senate,1.0,871857.1429174882,871857.1429174882
080013522,031,state_senate,1.0,379583.3510451931,379583.3510451931
080013523,031,state_senate,1.0,504633.4298272272,504633.4298272272
080013524,031,state_senate,1.0,1182415.2866320773,1182415.2866320773
080013525,031,state_senate,1.0,2703964.0207165987,2703964.0207165987
080013526,031,state_senate,1.0,1961088.8790747102,1961088.8790747102
080013527,031,state_senate,1.0,3382383.7343472573,3382383.7343472573
080013528,031,state_senate,1.0,576975.077041051,576975.077041051
080013529,031,state_senate,1.0,1637881.166666712,1637881.166666712
080013530,031,state_senate,1.0,7305416.937594458,7305416.937594458
080013531,031,state_senate,1.0,1814814.0296805252,1814814.0296805252
080013532,031,state_senate,1.0,1943965.3952899878,1943965.3952899878
080013533,031,state_senate,1.0,6601656.237730115,6601656.237730115
080013534,031,state_senate,1.0,661391.0311395134,661391.0311395134
080013601,025,state_senate,1.0,2468561.1561079063,2468561.1561079063
080013602,025,state_senate,1.0,7363471.319461779,7363471.319461779
080013603,025,state_senate,0.9937442219700936,161140034.53433484,162154436.696875
080013603,033,state_senate,0.006255778029906532,1014402.1625401803,162154436.696875
080013604,025,state_senate,1.0,2246815.505894977,2246815.505894977
080013605,025,state_senate,1.0,1023125.4414335163,1023125.4414335163
080013606,025,state_senate,1.0,764250.2828824489,764250.2828824489
080013607,025,state_senate,1.0,1097649.336532603,1097649.336532603
080013608,025,state_senate,1.0,822958.6865307644,822958.6865307644
080013609,025,state_senate,1.0,519591.356523863,519591.356523863
080013610,025,state_senate,1.0,5852497.905974653,5852497.905974653
080013611,025,state_senate,1.0,38514710.61453868,38514710.61453868
080013612,025,state_senate,1.0,22434564.401747145,22434564.401747145
080013613,025,state_senate,1.0,36959590.69995425,36959590.69995425
080013614,025,state_senate,1.0,1304760.2841915966,1304760.2841915966
080013615,025,state_senate,1.0,839210.7933553649,839210.7933553649
080013616,025,state_senate,1.0,946085.3623381512,946085.3623381512
080013617,025,state_senate,1.0,727260.94180293,727260.94180293
080013618,025,state_senate,1.0,641144.089709092,641144.089709092
080013619,025,state_senate,0.9802928611858636,2733310.6516194623,2788259.263984609
080013619,033,state_senate,0.01970713881413639,54948.612365146444,2788259.263984609
080013620,025,state_senate,1.0,3090044.3186116735,3090044.3186116735
080013621,025,state_senate,1.0,696532.9679957983,696532.9679957983
080013622,025,state_senate,1.0,2894264.6541175046,2894264.6541175046
080013623,025,state_senate,1.0,789075.0386667962,789075.0386667962
080013624,025,state_senate,1.0,1811947.1613704357,1811947.1613704357
080013625,025,state_senate,1.0,9125297.129761035,9125297.129761035
080013626,025,state_senate,1.0,3049802.8034188054,3049802.8034188054
080013627,025,state_senate,0.9943698994935382,7504651.017260095,7547142.186305554
080013627,033,state_senate,0.005630100506461865,42491.169045458606,7547142.186305554
080013628,025,state_senate,1.0,3082133.5249722665,3082133.5249722665
080013629,025,state_senate,1.0,102053157.49816315,102053157.49816315
080013630,025,state_senate,1.0,312823777.84294665,312823777.84294665
080013631,025,state_senate,1.0,274883211.4415473,274883211.4415473
080013632,025,state_senate,1.0,377722830.9936998,377722830.9936998
080013633,025,state_senate,1.0,652981590.8189523,652981590.8189523
080013634,025,state_senate,1.0,637368293.8213584,637368293.8213584
080013635,025,state_senate,1.0,7165875.148929849,7165875.148929849
080031,005,state_senate,1.0,3212843.8496441687,3212843.8496441687
080032,005,state_senate,1.0,1359419.2336967888,1359419.2336967888
080033,005,state_senate,1.0,16236648.469927521,16236648.469927521
080034,005,state_senate,1.0,516765881.2568463,516765881.2568463
080035,005,state_senate,1.0,974929714.0936594,974929714.0936594
080036,005,state_senate,1.0,86052391.07998025,86052391.07998025
080037,005,state_senate,1.0,112387683.81600998,112387683.81600998
080038,005,state_senate,1.0,162385747.16554058,162385747.16554058
080051001,027,state_senate,1.0,4352949.999695096,4352949.999695096
080051002,027,state_senate,1.0,2046078.4288006718,2046078.4288006718
080051003,027,state_senate,1.0,1768846.4351028283,1768846.4351028283
080051004,027,state_senate,1.0,1176163.4931804508,1176163.4931804508
080051005,027,state_senate,1.0,1272799.0712743076,1272799.0712743076
080051006,027,state_senate,1.0,11749989.822880462,11749989.822880462
080051007,027,state_senate,1.0,290170.64108727244,290170.64108727244
080051008,027,state_senate,1.0,590063.4979431558,590063.4979431558
08005101,026,state_senate,1.0,2516233.847377632,2516233.847377632
08005102,026,state_senate,1.0,856283.404992378,856283.404992378
08005103,026,state_senate,1.0,4839592.03658906,4839592.03658906
08005104,026,state_senate,1.0,1540280.3029519888,1540280.3029519888
08005105,026,state_senate,1.0,488253.4732617329,488253.4732617329
08005106,026,state_senate,1.0,485751.11091192154,485751.11091192154
08005107,026,state_senate,1.0,446280.00838835165,446280.00838835165
08005108,026,state_senate,1.0,321627.8448594215,321627.8448594215
08005109,026,state_senate,1.0,646423.7897442804,646423.7897442804
08005110,026,state_senate,1.0,491553.45839898917,491553.45839898917
080051101,027,state_senate,1.0,492618.04521576053,492618.04521576053
080051102,027,state_senate,1.0,781088.0486312369,781088.0486312369
080051103,027,state_senate,1.0,1642084.6597683216,1642084.6597683216
080051104,027,state_senate,1.0,723890.0305133928,723890.0305133928
080051105,027,state_senate,1.0,563376.4938158328,563376.4938158328
080051106,027,state_senate,1.0,714055.2334367894,714055.2334367894
080051107,027,state_senate,1.0,3339559.9424153725,3339559.9424153725
080051108,027,state_senate,1.0,343538.2480317292,343538.2480317292
080051109,027,state_senate,1.0,367306.7164221427,367306.7164221427
08005111,026,state_senate,1.0,483072.05799695814,483072.05799695814
080051110,027,state_senate,1.0,4190780.0981131676,4190780.0981131676
080051111,027,state_senate,1.0,1618441.578551756,1618441.578551756
080051112,027,state_senate,1.0,8232099.823881175,8232099.823881175
080051113,027,state_senate,1.0,500777.6196553222,500777.6196553222
080051114,027,state_senate,1.0,620509.3159319027,620509.3159319027
08005112,026,state_senate,1.0,794470.521279918,794470.521279918
08005113,026,state_senate,1.0,1245568.443098872,1245568.443098872
08005114,026,state_senate,1.0,486182.6229265418,486182.6229265418
08005115,026,state_senate,1.0,624188.0738570122,624188.0738570122
08005116,026,state_senate,1.0,567039.0675092832,567039.0675092832
08005117,026,state_senate,1.0,1452787.0007480036,1452787.0007480036
08005118,026,state_senate,1.0,686829.0116021808,686829.0116021808
08005119,026,state_senate,1.0,1075638.3951037254,1075638.3951037254
08005120,026,state_senate,1.0,477161.3409951516,477161.3409951516
080051201,028,state_senate,1.0,492279.0737111786,492279.0737111786
080051202,028,state_senate,0.5464239882795424,1106859.67930723,2025642.5469025658
080051202,029,state_senate,0.4535760117204576,918782.8675953357,2025642.5469025658
080051203,028,state_senate,1.0,1117852.485140153,1117852.485140153
080051204,028,state_senate,1.0,1195949.0903616715,1195949.0903616715
080051205,028,state_senate,1.0,1845865.8028685753,1845865.8028685753
080051206,028,state_senate,1.0,257829.6575695876,257829.6575695876
080051207,028,state_senate,1.0,821436.8119418677,821436.8119418677
080051208,029,state_senate,0.5692315495067433,640506.803097684,1125213.1116989264
080051208,028,state_senate,0.43076845049325674,484706.3086012424,1125213.1116989264
080051209,029,state_senate,0.798709694685551,946889.112479208,1185523.4996890763
080051209,028,state_senate,0.20129030531444908,238634.38720986835,1185523.4996890763
080051210,028,state_senate,1.0,771412.4289159828,771412.4289159828
080051211,029,state_senate,0.6321142130517465,404557.59842029714,640007.1222369097
080051211,028,state_senate,0.3678857869482534,235449.52381661255,640007.1222369097
080051212,028,state_senate,1.0,494502.6453189593,494502.6453189593
080051213,028,state_senate,1.0,800353.5344292283,800353.5344292283
080051214,028,state_senate,1.0,919759.4861467254,919759.4861467254
080051215,028,state_senate,1.0,580578.0857026214,580578.0857026214
080051216,028,state_senate,1.0,836491.454851101,836491.454851101
080051217,028,state_senate,1.0,723248.9059931401,723248.9059931401
080051218,028,state_senate,1.0,278033.04157289164,278033.04157289164
080051219,028,state_senate,1.0,1040921.8616791161,1040921.8616791161
080051220,028,state_senate,1.0,535556.6834182271,535556.6834182271
080051221,028,state_senate,1.0,548021.1593139288,548021.1593139288
080051222,028,state_senate,1.0,706756.0291847731,706756.0291847731
080051223,028,state_senate,1.0,608223.2023588545,608223.2023588545
080051224,029,state_senate,1.0,677207.0962481342,677207.0962481342
080051225,028,state_senate,1.0,1246999.4314012863,1246999.4314012863
080051226,028,state_senate,1.0,785485.8614609739,785485.8614609739
080051227,028,state_senate,1.0,558715.3949596948,558715.3949596948
080051301,029,state_senate,1.0,1316866.235530608,1316866.235530608
080051302,029,state_senate,1.0,1304246.7565705709,1304246.7565705709
080051303,029,state_senate,1.0,1303435.6377112558,1303435.6377112558
080051304,029,state_senate,1.0,660396.5151527682,660396.5151527682
080051305,029,state_senate,1.0,446309.76285322005,446309.76285322005
080051306,029,state_senate,1.0,663657.864132526,663657.864132526
080051307,029,state_senate,1.0,635301.4392842051,635301.4392842051
080051308,029,state_senate,1.0,568387.6266183908,568387.6266183908
080051309,029,state_senate,1.0,917138.8779247435,917138.8779247435
080051310,029,state_senate,1.0,394964.99341341207,394964.99341341207
080051311,029,state_senate,1.0,819064.3160013745,819064.3160013745
080051312,029,state_senate,1.0,911300.0787097721,911300.0787097721
080051313,029,state_senate,1.0,1020379.7366937855,1020379.7366937855
080051314,029,state_senate,1.0,1098757.7460248494,1098757.7460248494
080051401,029,state_senate,1.0,1068568.2289961993,1068568.2289961993
080051402,029,state_senate,1.0,451814.7876482309,451814.7876482309
080051403,029,state_senate,1.0,388526.0103354468,388526.0103354468
080051404,029,state_senate,1.0,766847.4189121204,766847.4189121204
080051405,029,state_senate,1.0,564664.3114687119,564664.3114687119
080051406,029,state_senate,1.0,299688.06405228976,299688.06405228976
080051407,029,state_senate,1.0,918768.4185547751,918768.4185547751
080051408,029,state_senate,1.0,656266.8235077776,656266.8235077776
080051409,029,state_senate,1.0,392466.0051521965,392466.0051521965
080051410,029,state_senate,1.0,634441.1627074323,634441.1627074323
080051411,029,state_senate,1.0,2157764.007333919,2157764.007333919
080051412,029,state_senate,1.0,727363.448020777,727363.448020777
080051413,029,state_senate,1.0,2372423.4378671995,2372423.4378671995
080051414,029,state_senate,1.0,1263201.1222463315,1263201.1222463315
080051415,029,state_senate,1.0,1165334.154090747,1165334.154090747
080051501,029,state_senate,1.0,1242645.162605482,1242645.162605482
080051502,029,state_senate,1.0,671570.2916124905,671570.2916124905
080051503,029,state_senate,1.0,648590.5516642426,648590.5516642426
080051504,029,state_senate,1.0,661231.3670876586,661231.3670876586
080051505,029,state_senate,1.0,526387.4620176771,526387.4620176771
080051601,028,state_senate,1.0,670139.0428877743,670139.0428877743
080051602,028,state_senate,1.0,10752.806603500529,10752.806603500529
080051603,028,state_senate,1.0,288696.88918034063,288696.88918034063
080051604,028,state_senate,1.0,57119.36432673145,57119.36432673145
080051605,028,state_senate,1.0,2522317.105105229,2522317.105105229
080051606,028,state_senate,1.0,784150.4737377481,784150.4737377481
080051607,028,state_senate,1.0,332065.7863277582,332065.7863277582
080051608,028,state_senate,1.0,570914.5078495222,570914.5078495222
080051609,028,state_senate,1.0,626769.4602521348,626769.4602521348
080051610,028,state_senate,1.0,692950.8770512453,692950.8770512453
080051611,028,state_senate,1.0,491603.370708879,491603.370708879
080051701,028,state_senate,1.0,1874112.196354981,1874112.196354981
080051702,028,state_senate,1.0,783616.1974064665,783616.1974064665
080051703,028,state_senate,1.0,844853.7632904757,844853.7632904757
080051704,028,state_senate,1.0,389843.7890534225,389843.7890534225
080051705,028,state_senate,1.0,850682.7975130935,850682.7975130935
080051706,028,state_senate,1.0,525130.228276919,525130.228276919
080051707,028,state_senate,1.0,445407.81978259207,445407.81978259207
080051708,028,state_senate,1.0,767716.6961628192,767716.6961628192
080051709,028,state_senate,1.0,424610.8344241522,424610.8344241522
080051801,027,state_senate,1.0,869795.2401120411,869795.2401120411
080051802,027,state_senate,0.7745657478612382,481632.22846188716,621809.355489562
080051802,028,state_senate,0.22543425213876167,140177.1270276748,621809.355489562
080051803,027,state_senate,1.0,885955.1705621768,885955.1705621768
080051901,028,state_senate,1.0,562921.3714080151,562921.3714080151
080051902,027,state_senate,1.0,475305.1853079208,475305.1853079208
080051903,027,state_senate,0.8426183394469937,960991.8888980587,1140482.9967607316
080051903,028,state_senate,0.15738166055300637,179491.1078626729,1140482.9967607316
080052001,027,state_senate,1.0,1849695.7919025845,1849695.7919025845
080052002,027,state_senate,1.0,679496.0332218515,679496.0332218515
080052003,027,state_senate,1.0,2682432.2429660754,2682432.2429660754
080052004,027,state_senate,1.0,7158718.762054842,7158718.762054842
080052005,027,state_senate,1.0,7945546.829704847,7945546.829704847
080052006,027,state_senate,1.0,4258263.3957638405,4258263.3957638405
08005201,026,state_senate,1.0,1397410.14744563,1397410.14744563
08005202,026,state_senate,1.0,800386.59946713,800386.59946713
08005203,026,state_senate,1.0,553115.2867512583,553115.2867512583
08005204,026,state_senate,1.0,1254304.1183343586,1254304.1183343586
08005205,026,state_senate,1.0,489235.2790400665,489235.2790400665
08005206,026,state_senate,1.0,737041.3950982065,737041.3950982065
08005207,026,state_senate,1.0,1009620.4384899174,1009620.4384899174
08005208,026,state_senate,1.0,811430.0435330379,811430.0435330379
08005209,026,state_senate,1.0,4525505.355653856,4525505.355653856
08005210,026,state_senate,1.0,2129366.037265482,2129366.037265482
080052101,029,state_senate,1.0,1312923.0267061652,1312923.0267061652
08005211,026,state_senate,1.0,1450886.2558194506,1450886.2558194506
08005212,026,state_senate,1.0,1369690.1432228754,1369690.1432228754
08005213,026,state_senate,1.0,1101894.0879490827,1101894.0879490827
08005214,026,state_senate,1.0,1488507.5182442816,1488507.5182442816
08005215,026,state_senate,1.0,669676.8783986919,669676.8783986919
08005216,026,state_senate,1.0,589848.3665734112,589848.3665734112
08005217,026,state_senate,1.0,750995.6495789298,750995.6495789298
08005218,026,state_senate,1.0,488065.58526455,488065.58526455
08005219,026,state_senate,1.0,831128.4341396989,831128.4341396989
08005220,026,state_senate,1.0,570294.1089740992,570294.1089740992
080052201,027,state_senate,0.9259243132853469,7609511.514186042,8218286.748715043
080052201,029,state_senate,0.07407568671465312,608775.2345290007,8218286.748715043
080052202,029,state_senate,1.0,702021.9576130634,702021.9576130634
080052203,029,state_senate,1.0,3277733.8858580054,3277733.8858580054
080052204,027,state_senate,0.9568761158928514,14884282.28482046,15555077.650707258
080052204,029,state_senate,0.043123884107148576,670795.3658867967,15555077.650707258
080052205,029,state_senate,1.0,931588.6068042829,931588.6068042829
080052206,029,state_senate,1.0,623763.3769676165,623763.3769676165
080052207,029,state_senate,1.0,392031.1702241936,392031.1702241936
080052208,029,state_senate,1.0,768426.1516059464,768426.1516059464
080052209,029,state_senate,1.0,550333.0184527001,550333.0184527001
08005221,026,state_senate,1.0,426829.71949175664,426829.71949175664
080052210,029,state_senate,1.0,681518.8915037648,681518.8915037648
080052211,029,state_senate,1.0,722782.3547804406,722782.3547804406
080052212,029,state_senate,1.0,662220.5343374559,662220.5343374559
080052213,029,state_senate,1.0,580679.9705701175,580679.9705701175
080052214,029,state_senate,1.0,1101669.249399006,1101669.249399006
080052215,029,state_senate,1.0,904757.4722963555,904757.4722963555
080052216,029,state_senate,1.0,960368.6774058001,960368.6774058001
080052217,029,state_senate,1.0,1672426.4484005042,1672426.4484005042
08005222,026,state_senate,1.0,516396.84539978276,516396.84539978276
08005223,026,state_senate,1.0,1175317.399000445,1175317.399000445
08005224,026,state_senate,1.0,777609.7763280534,777609.7763280534
08005225,026,state_senate,1.0,782006.4257263141,782006.4257263141
08005226,026,state_senate,1.0,595196.8249194239,595196.8249194239
08005227,026,state_senate,1.0,1157971.5594548779,1157971.5594548779
08005228,026,state_senate,1.0,875527.6485328305,875527.6485328305
080052301,028,state_senate,1.0,584930.5994088607,584930.5994088607
080052302,028,state_senate,1.0,863149.9495704598,863149.9495704598
080052303,028,state_senate,1.0,422753.9427683155,422753.9427683155
080052304,028,state_senate,1.0,791748.5025520299,791748.5025520299
080052305,028,state_senate,1.0,1235435.5514593015,1235435.5514593015
080052306,028,state_senate,1.0,3165672.802239363,3165672.802239363
080052307,028,state_senate,1.0,913647.8613766483,913647.8613766483
080052308,028,state_senate,1.0,976605.3671755346,976605.3671755346
080052309,028,state_senate,1.0,1292421.118189712,1292421.118189712
080052310,028,state_senate,1.0,1330157.8213032086,1330157.8213032086
080052401,028,state_senate,1.0,799921.2349701304,799921.2349701304
080052501,028,state_senate,1.0,717195.9512347353,717195.9512347353
080052502,028,state_senate,1.0,656950.3701669519,656950.3701669519
080052503,028,state_senate,1.0,532880.5096269174,532880.5096269174
080052504,028,state_senate,1.0,710925.5353553427,710925.5353553427
080052505,028,state_senate,1.0,758000.0793527559,758000.0793527559
080052506,028,state_senate,1.0,405469.92672728404,405469.92672728404
080052507,028,state_senate,1.0,1058348.3317066596,1058348.3317066596
080052508,028,state_senate,1.0,929481.7712246083,929481.7712246083
080052509,028,state_senate,1.0,807713.3571581278,807713.3571581278
080052510,028,state_senate,1.0,1199228.3454637763,1199228.3454637763
080052511,028,state_senate,1.0,410035.3943691533,410035.3943691533
080052512,028,state_senate,1.0,994035.8447505425,994035.8447505425
080052601,027,state_senate,1.0,758005.6701441322,758005.6701441322
080052602,027,state_senate,1.0,680597.7892012291,680597.7892012291
080052603,027,state_senate,1.0,846092.8748680606,846092.8748680606
080052604,028,state_senate,1.0,337959.30519804056,337959.30519804056
080052701,027,state_senate,0.986682230092736,9815993.501881007,9948485.137873035
080052701,028,state_senate,0.013317769907263837,132491.63599202703,9948485.137873035
080052702,027,state_senate,1.0,866945.8302079886,866945.8302079886
