county_fips,crosswalk_precinct_id
08005,08005228
08005,080052301
08005,080052302
08005,080052303
08005,080052304
08005,080052305
08005,080052306
08005,080052307
08005,080052308
08005,080052309
08005,080052310
08005,080052401
08005,080052501
08005,080052502
08005,080052503
08005,080052504
08005,080052505
08005,080052506
08005,080052507
08005,080052508
08005,080052509
08005,080052510
08005,080052511
08005,080052512
08005,080052601
08005,080052602
08005,080052603
08005,080052604
08005,080052701
08005,080052702
08005,080052703
08005,080052704
08005,080052801
08005,080052901
08005,080052902
08005,080052903
08005,080053001
08005,080053002
08005,080053003
08005,08005301
08005,08005302
08005,08005303
08005,08005304
08005,08005305
08005,08005306
08005,08005307
08005,080053101
08005,080053201
08005,080053301
08005,080053302
08005,080053401
08005,080053402
08005,080053403
08005,080053501
08005,08005401
08005,08005402
08005,08005403
08005,08005404
08005,08005405
08005,08005406
08005,08005407
08005,08005408
08005,08005409
08005,08005410
08005,08005411
08005,08005412
08005,08005413
08005,08005414
08005,08005415
08005,08005416
08005,08005417
08005,08005418
08005,08005419
08005,08005420
08005,08005421
08005,08005422
08005,08005501
08005,08005502
08005,08005503
08005,08005504
08005,08005601
08005,08005602
08005,08005603
08005,08005604
08005,08005605
08005,08005701
08005,08005702
08005,08005703
08005,08005704
08005,08005801
08005,08005802
08005,08005803
08005,08005804
08005,08005805
08005,08005806
08005,08005807
08005,08005808
08005,08005809
08005,08005810
08005,08005811
08005,08005812
08005,08005813
08005,08005814
08005,08005815
08005,08005816
08005,08005817
08005,08005818
08005,08005819
08005,08005820
08005,08005821
08005,08005822
08005,08005823
08005,08005824
08005,08005825
08005,08005826
08005,08005901
08005,08005902
08005,08005903
08007,080071
08007,080072
08007,080073
08007,080074
08007,080075
08007,080076
08007,080077
08007,080078
08009,080091
08009,080092
08009,080093
08009,080094
08009,080095
08009,080096
08009,080097
08009,080098
08009,080099
08011,080111
08011,080112
08011,080113
08011,080114
08011,080115
08013,080132101
08013,080132301
08013,080132302
08013,080132303
08013,080132304
08013,080132305
08013,080132306
08013,080132307
08013,080132308
08013,080132309
08013,080132310
08013,080132311
08013,080132312
08013,080132313
08013,080132314
08013,080132315
08013,080132316
08013,080133001
08013,080133002
08013,080133003
08013,080133004
08013,080133005
08013,080133006
08013,080133007
08013,080133008
08013,080133009
08013,080133010
08013,080133011
08013,080133012
08013,080133013
08013,080133201
08013,080133202
08013,080133301
08013,080133302
08013,080133303
08013,080133304
08013,080133305
08013,080133306
08013,080133307
08013,080133308
08013,080133309
08013,080133310
08013,080133311
08013,080133312
08013,080133313
08013,080137101
08013,080137102
08013,080137103
08013,080137104
08013,080137105
08013,080137106
08013,080137107
08013,080137108
08013,080137109
08013,080137110
08013,080137111
08013,080137112
08013,080137113
08013,080137114
08013,080137115
08013,080137116
08013,080137117
08013,080137118
08013,080137119
08013,080137120
08013,080137121
08013,080137122
08013,080137123
08013,080137124
08013,080137125
08013,080137201
08013,080137202
08013,080137203
08013,080137204
08013,080137205
08013,080137206
08013,080137207
08013,080137208
08013,080137209
08013,080137210
08013,080137211
08013,080137212
08013,080137213
08013,080137214
08013,080137215
08013,080137216
08013,080137217
08013,080137218
08013,080137219
08013,080137220
08013,080137221
08013,080137222
08013,080137223
08013,080137224
08013,080137225
08013,080137226
08013,080137227
08013,080137228
08013,080137229
08013,080137230
08013,080137231
08013,080137232
08013,080137233
08013,080137234
08013,080137235
08013,080137236
08013,080137237
08013,080137238
08013,080137239
08013,080137240
08013,080137241
08013,080137242
08013,080137243
08013,080137244
08013,080137245
08013,080137301
08013,080137302
08013,080137303
08013,080137304
08013,080137305
08013,080137306
08013,080137307
08013,080137308
08013,080137309
08013,080137310
08013,080137311
08013,080137312
08013,080137313
08013,080137314
08013,080137315
08013,080137316
08013,080137317
08013,080137318
08013,080137319
08013,080137320
08013,080137321
08013,080137322
08013,080137323
08013,080137324
08013,080137325
08013,080137326
08013,080138001
08013,080138002
08013,080138003
08013,080138004
08013,080138005
08013,080138006
08013,080138007
08013,080138008
08013,080138009
08013,080138010
08013,080138011
08013,080138012
08013,080138013
08013,080138014
08013,080138015
08013,080138016
08013,080138017
08013,080138018
08013,080138019
08013,080138020
08013,080138021
08013,080138022
08013,080138023
08013,080138024
08013,080138025
08013,080138026
08013,080138027
08013,080138028
08013,080138029
08013,080138030
08013,080138031
08013,080138032
08013,080138033
08013,080138034
08013,080138035
08013,080138036
08013,080138037
08013,080138038
08013,080138039
08013,080138040
08013,080138041
08013,080138042
08013,080138043
08013,080138301
08013,080138302
08013,080138303
08013,080138304
08013,080138305
08013,080138401
08013,080138402
08013,080138403
08013,080138404
08013,080138405
08013,080138406
08013,080138407
08013,080138408
08013,080138409
08013,080138410
08013,080138411
08013,080138412
08013,080138413
08013,080138414
08013,080138415
08013,080138416
08013,080138417
08013,080138418
08013,080138419
08013,080138420
08013,080138421
08013,080138422
08013,080138423
08013,080138424
08013,080138425
08013,080138426
08013,080138427
08013,080138428
08013,080138429
08013,080138430
08013,080138431
08013,080138432
08013,080138433
08013,080138434
08013,080138435
08013,080138436
08013,080138437
08013,080138438
08013,080138439
08013,080138440
08013,080138441
08013,080138442
08013,080138443
08013,080138444
08013,080138445
08013,080138446
08013,080138447
08013,080138448
08013,080138449
08013,080138450
08013,080138451
08015,080151
08015,0801510
08015,0801511
08015,0801512
08015,080152
08015,080153
08015,080154
08015,080155
08015,080156
08015,080157
08015,080158
08015,080159
08017,080171
08017,080172
08017,080173
08017,080174
08017,080175
08019,080191
08019,080192
08019,080193
08019,080194
08019,080195
08019,080196
08019,080197
08019,080198
08019,080199
08021,08021001
08021,08021002
08021,08021003
08021,08021004
08021,08021005
08021,08021006
08021,08021007
08021,08021008
08021,08021009
08021,08021010
08023,080231
08023,080232
08023,080233
08023,080234
08023,080235
08023,080236
08023,080237
08023,080238
08025,080251
08025,080252
08025,080253
08025,080254
08025,080255
08025,080256
08027,080271
08027,080272
08027,080273
08029,080291
08029,0802910
08029,0802911
08029,0802912
08029,0802913
08029,0802914
08029,0802915
08029,0802916
08029,0802917
08029,0802918
08029,0802919
08029,080292
08029,080293
08029,080294
08029,080295
08029,080296
08029,080297
08029,080298
08029,080299
08031,080311001
08031,080311002
08031,080311003
08031,080311004
08031,080311005
08031,080311006
08031,080311007
08031,080311008
08031,080311009
08031,08031101
08031,080311010
08031,080311011
08031,080311012
08031,080311013
08031,080311014
08031,080311015
08031,080311016
08031,080311017
08031,080311018
08031,080311019
08031,08031102
08031,080311020
08031,080311021
08031,080311022
08031,080311023
08031,080311024
08031,080311025
08031,080311026
08031,080311027
08031,080311028
08031,080311029
08031,08031103
08031,080311030
08031,080311031
08031,080311032
08031,080311033
08031,080311034
08031,080311035
08031,080311036
08031,080311037
08031,080311038
08031,080311039
08031,08031104
08031,080311040
08031,080311041
08031,080311042
08031,080311043
08031,080311044
08031,080311045
08031,080311046
08031,080311047
08031,080311048
08031,080311049
08031,08031105
08031,080311050
08031,080311051
08031,080311052
08031,08031106
08031,08031107
08031,08031108
08031,08031109
08031,08031110
08031,08031111
08031,08031112
08031,08031113
08031,08031114
08031,08031115
08031,08031116
08031,08031117
08031,08031118
08031,08031119
08031,08031120
08031,08031121
08031,08031122
08031,08031123
08031,08031124
08031,08031125
08031,08031126
08031,08031127
08031,08031128
08031,08031129
08031,08031130
08031,08031131
08031,08031132
08031,08031133
08031,08031134
08031,08031135
08031,08031136
08031,08031137
08031,08031138
08031,08031139
08031,08031140
08031,08031141
08031,08031142
08031,08031143
08031,08031144
08031,08031201
08031,08031202
08031,08031203
08031,08031204
08031,08031205
08031,08031206
08031,08031207
08031,08031208
08031,08031209
08031,08031210
08031,08031211
08031,08031212
08031,08031213
08031,08031214
08031,08031215
08031,08031216
08031,08031217
08031,08031218
08031,08031219
08031,08031220
08031,08031221
08031,08031222
08031,08031223
08031,08031224
08031,08031225
08031,08031226
08031,08031227
08031,08031228
08031,08031229
08031,08031230
08031,08031231
08031,08031232
08031,08031233
08031,08031234
08031,08031235
08031,08031236
08031,08031237
08031,08031301
08031,08031302
08031,08031303
08031,08031304
08031,08031305
08031,08031306
08031,08031307
08031,08031308
08031,08031309
08031,08031310
08031,08031311
08031,08031312
08031,08031313
08031,08031314
08031,08031315
08031,08031316
08031,08031317
08031,08031318
08031,08031319
08031,08031320
08031,08031401
08031,08031402
08031,08031403
08031,08031404
08031,08031405
08031,08031406
08031,08031407
08031,08031408
08031,08031409
08031,08031410
08031,08031411
08031,08031412
08031,08031413
08031,08031414
08031,08031415
08031,08031416
08031,08031417
08031,08031418
08031,08031419
08031,08031420
08031,08031421
08031,08031422
08031,08031423
08031,08031424
08031,08031425
08031,08031426
08031,08031427
08031,08031428
08031,08031429
08031,08031430
08031,08031431
08031,08031432
08031,08031433
08031,08031434
08031,08031435
08031,08031436
08031,08031437
08031,08031438
08031,08031439
08031,08031440
08031,08031501
08031,08031502
08031,08031503
08031,08031504
08031,08031505
08031,08031506
08031,08031507
08031,08031508
08031,08031509
08031,08031510
08031,08031511
08031,08031512
08031,08031513
08031,08031514
08031,08031515
08031,08031516
08031,08031517
08031,08031518
08031,08031519
08031,08031520
08031,08031521
08031,08031522
08031,08031523
08031,08031524
08031,08031525
08031,08031526
08031,08031527
08031,08031528
08031,08031529
08031,08031530
08031,08031531
08031,08031532
08031,08031533
08031,08031534
08031,08031535
08031,08031536
08031,08031601
08031,08031602
08031,08031603
08031,08031604
08031,08031605
08031,08031606
08031,08031607
08031,08031608
08031,08031609
08031,08031610
08031,08031611
08031,08031612
08031,08031613
08031,08031614
08031,08031615
08031,08031616
08031,08031617
08031,08031618
08031,08031619
08031,08031620
08031,08031621
08031,08031622
08031,08031623
08031,08031624
08031,08031625
08031,08031626
08031,08031627
08031,08031628
08031,08031629
08031,08031630
08031,08031631
08031,08031632
08031,08031634
08031,08031635
08031,08031636
08031,08031637
08031,08031638
08031,08031639
08031,08031640
08031,08031641
08031,08031642
08031,08031643
08031,08031644
08031,08031646
08031,08031647
08031,08031648
08031,08031649
08031,08031650
08031,08031651
08031,08031652
08031,08031653
08031,08031654
08031,08031701
08031,08031702
08031,08031703
08031,08031704
08031,08031705
08031,08031706
08031,08031707
08031,08031708
08031,08031709
08031,08031710
08031,08031711
08031,08031712
08031,08031713
08031,08031714
08031,08031715
08031,08031716
08031,08031717
08031,08031718
08031,08031719
08031,08031720
08031,08031721
08031,08031722
08031,08031723
08031,08031724
08031,08031725
08031,08031726
08031,08031727
08031,08031728
08031,08031729
08031,08031730
08031,08031731
08031,08031732
08031,08031733
08031,08031734
08031,08031735
08031,08031736
08031,08031737
08031,08031738
08031,08031739
08031,08031740
08031,08031741
08031,08031742
08031,08031743
08031,08031801
08031,08031802
08031,08031803
08031,08031804
08031,08031805
08031,08031806
08031,08031807
08031,08031808
08031,08031809
08031,08031810
08031,08031811
08031,08031812
08031,08031813
08031,08031814
08031,08031815
08031,08031816
08031,08031817
08031,08031818
08031,08031819
08031,08031820
08031,08031821
08031,08031822
08031,08031823
08031,08031824
08031,08031825
08031,08031826
08031,08031827
08031,08031828
08031,08031829
08031,08031830
08031,08031831
08031,08031832
08031,08031833
08031,08031834
08031,08031835
08031,08031836
08031,08031837
08031,08031838
08031,08031839
08031,08031840
08031,08031841
08031,08031842
08031,08031843
08031,08031844
08031,08031845
08031,08031846
08031,08031847
08031,08031901
08031,08031902
08031,08031903
08031,08031904
08031,08031905
08031,08031906
08031,08031907
08031,08031908
08031,08031909
08031,08031910
08031,08031911
08031,08031912
08031,08031913
08031,08031914
08031,08031915
08031,08031916
08031,08031917
08031,08031918
08031,08031919
08031,08031920
08031,08031921
08031,08031922
08031,08031923
08031,08031924
08031,08031925
08031,08031926
08031,08031927
08031,08031928
08031,08031929
08031,08031930
08031,08031931
08031,08031932
08031,08031933
08031,08031934
08031,08031935
08031,08031936
08031,08031937
08031,08031938
08031,08031939
08031,08031940
08031,08031941
08031,08031942
08031,08031943
08031,08031944
08031,08031945
08031,08031946
08031,08031947
08031,08031948
08031,08031949
08031,08031950
08031,08031951
08031,08031952
08031,08031953
08031,08031954
08033,080331
08033,080332
08033,080333
08033,080334
08035,08035001
08035,08035002
08035,08035003
08035,08035004
08035,08035005
08035,08035006
08035,08035007
08035,08035008
08035,08035009
08035,08035010
08035,08035011
08035,08035012
08035,08035013
08035,08035014
08035,08035015
08035,08035016
08035,08035017
08035,08035018
08035,08035019
08035,08035020
08035,08035021
08035,08035022
08035,08035023
08035,08035024
08035,08035025
08035,08035026
08035,08035027
08035,08035028
08035,08035029
08035,08035030
08035,08035031
08035,08035032
08035,08035033
08035,08035034
08035,08035035
08035,08035036
08035,08035037
08035,08035038
08035,08035039
08035,08035040
08035,08035041
08035,08035042
08035,08035043
08035,08035044
08035,08035045
08035,08035046
08035,08035047
08035,08035048
08035,08035049
08035,08035050
08035,08035051
08035,08035052
08035,08035053
08035,08035054
08035,08035055
08035,08035056
08035,08035057
08035,08035058
08035,08035059
08035,08035060
08035,08035061
08035,08035062
08035,08035063
08035,08035064
08035,08035065
08035,08035066
08035,08035067
08035,08035068
08035,08035069
08035,08035070
08035,08035071
08035,08035072
08035,08035073
08035,08035074
08035,08035075
08035,08035076
08035,08035077
08035,08035078
08035,08035079
08035,08035080
08035,08035081
08035,08035082
08035,08035083
08035,08035084
08035,08035085
08035,08035086
08035,08035087
08035,08035088
08035,08035089
08035,08035090
08035,08035091
08035,08035092
08035,08035093
08035,08035094
08035,08035095
08035,08035096
08035,08035097
08037,080371
08037,0803710
08037,0803711
08037,0803712
08037,0803713
08037,0803714
08037,0803715
08037,0803716
08037,0803717
08037,0803718
08037,0803719
08037,080372
08037,0803720
08037,0803721
08037,0803722
08037,0803723
08037,0803724
08037,0803725
08037,080373
08037,080374
08037,080375
08037,080376
08037,080377
08037,080378
08037,080379
08039,080391
08039,0803910
08039,0803911
08039,0803912
08039,0803913
08039,0803914
08039,0803915
08039,080392
08039,080393
08039,080394
08039,080395
08039,080396
08039,080397
08039,080398
08039,080399
08041,080411
08041,0804110
08041,08041100
08041,08041101
08041,08041102
08041,08041103
08041,08041104
08041,08041105
08041,08041106
08041,08041107
08041,08041108
08041,08041109
08041,0804111
08041,08041110
08041,08041111
08041,08041112
08041,08041113
08041,08041114
08041,08041115
08041,08041116
08041,08041117
08041,08041118
08041,08041119
08041,0804112
08041,08041120
08041,08041121
08041,08041122
08041,08041123
08041,08041124
08041,08041125
08041,08041126
08041,08041127
08041,08041128
08041,08041129
08041,0804113
08041,08041130
08041,08041131
08041,08041132
08041,08041133
08041,08041134
08041,08041135
08041,08041136
08041,08041137
08041,08041138
08041,08041139
08041,0804114
08041,08041140
08041,08041141
08041,08041142
08041,08041143
08041,08041144
08041,08041145
08041,08041146
08041,08041147
08041,08041148
08041,08041149
08041,0804115
08041,08041150
08041,08041151
08041,08041152
08041,08041153
08041,08041154
08041,08041155
08041,08041156
08041,08041157
08041,08041158
08041,08041159
08041,0804116
08041,08041160
08041,08041161
08041,08041162
08041,08041163
08041,08041164
08041,08041165
08041,08041166
08041,08041167
08041,08041168
08041,08041169
08041,0804117
08041,08041170
08041,08041171
08041,08041172
08041,08041173
08041,08041174
08041,08041175
08041,08041176
08041,08041177
08041,08041178
08041,08041179
08041,0804118
08041,08041180
08041,08041181
08041,08041182
08041,08041183
08041,08041184
08041,08041185
08041,08041186
08041,08041187
08041,08041188
08041,08041189
08041,0804119
08041,08041190
08041,08041191
08041,08041192
08041,08041193
08041,08041194
08041,08041195
08041,08041196
08041,08041197
08041,08041198
08041,08041199
08041,080412
08041,0804120
08041,08041200
08041,08041201
08041,08041202
08041,08041203
08041,08041204
08041,08041205
08041,08041206
08041,08041207
08041,08041208
08041,08041209
08041,0804121
08041,08041210
08041,08041211
08041,08041212
08041,08041213
08041,08041214
08041,08041215
08041,08041216
08041,08041217
08041,08041218
08041,08041219
08041,0804122
08041,08041220
08041,08041221
08041,08041222
08041,08041223
08041,08041224
08041,08041225
08041,08041226
08041,08041227
08041,08041228
08041,08041229
08041,0804123
08041,08041230
08041,08041231
08041,08041232
08041,08041233
08041,08041234
08041,08041235
08041,08041236
08041,08041237
08041,08041238
08041,08041239
08041,0804124
08041,08041240
08041,08041241
08041,08041242
08041,08041243
08041,08041244
08041,08041245
08041,08041246
08041,08041247
08041,08041248
08041,08041249
08041,0804125
08041,08041250
08041,08041251
08041,08041252
08041,08041253
08041,08041254
08041,08041255
08041,08041256
08041,08041257
08041,08041258
08041,08041259
08041,0804126
08041,08041260
08041,08041261
08041,08041262
08041,08041263
08041,08041264
08041,08041265
08041,08041266
08041,08041267
08041,08041268
08041,08041269
08041,0804127
08041,08041270
08041,08041271
08041,08041272
08041,08041273
08041,08041274
08041,08041275
08041,08041276
08041,08041277
08041,08041278
08041,08041279
08041,0804128
08041,08041280
08041,08041281
08041,08041282
08041,08041283
08041,08041284
08041,08041285
08041,08041286
08041,08041287
08041,08041288
08041,08041289
08041,0804129
08041,08041290
08041,08041291
08041,08041292
08041,08041293
08041,08041294
08041,08041295
08041,08041296
08041,08041297
08041,08041298
08041,08041299
08041,080413
08041,0804130
08041,08041300
08041,08041301
08041,08041302
08041,08041303
08041,08041304
08041,08041305
08041,08041306
08041,08041307
08041,08041308
08041,08041309
08041,0804131
08041,08041310
08041,08041311
08041,08041312
08041,08041313
08041,08041314
08041,08041315
08041,08041316
08041,08041317
08041,08041318
08041,08041319
08041,0804132
08041,08041320
08041,08041321
08041,08041322
08041,08041323
08041,08041324
08041,08041325
08041,08041326
08041,08041327
08041,08041328
08041,08041329
08041,0804133
08041,08041330
08041,08041331
08041,08041332
08041,08041333
08041,08041334
08041,08041335
08041,08041336
08041,08041337
08041,08041338
08041,08041339
08041,0804134
08041,08041340
08041,08041341
08041,08041342
08041,08041343
08041,08041344
08041,08041345
08041,08041346
08041,08041347
08041,08041348
08041,08041349
08041,0804135
08041,08041350
08041,08041351
08041,08041352
08041,08041353
08041,08041354
08041,0804136
08041,0804137
08041,0804138
08041,0804139
08041,080414
08041,0804140
08041,0804141
08041,0804142
08041,0804143
08041,0804144
08041,0804145
08041,0804146
08041,0804147
08041,0804148
08041,0804149
08041,080415
08041,0804150
08041,0804151
08041,0804152
08041,0804153
08041,0804154
08041,0804155
08041,0804156
08041,0804157
08041,0804158
08041,0804159
08041,080416
08041,0804160
08041,0804161
08041,0804162
08041,0804163
08041,0804164
08041,0804165
08041,0804166
08041,0804167
08041,0804168
08041,0804169
08041,080417
08041,0804170
08041,0804171
08041,0804172
08041,0804173
08041,0804174
08041,0804175
08041,0804176
08041,0804177
08041,0804178
08041,0804179
08041,080418
08041,0804180
08041,0804181
08041,0804182
08041,0804183
08041,0804184
08041,0804185
08041,0804186
08041,0804187
08041,0804188
08041,0804189
08041,080419
08041,0804190
08041,0804191
08041,0804192
08041,0804193
08041,0804194
08041,0804195
08041,0804196
08041,0804197
08041,0804198
08041,0804199
08043,080431
08043,0804310
08043,0804311
08043,0804312
08043,0804313
08043,0804314
08043,0804315
08043,0804316
08043,0804317
08043,0804318
08043,0804319
08043,080432
08043,0804320
08043,0804321
08043,0804322
08043,0804323
08043,0804324
08043,0804325
08043,080433
08043,080434
08043,080435
08043,080436
08043,080437
08043,080438
08043,080439
08045,080451
08045,0804510
08045,0804511
08045,0804512
08045,0804513
08045,0804514
08045,0804515
08045,0804516
08045,0804517
08045,0804518
08045,0804519
08045,080452
08045,0804520
08045,0804521
08045,0804522
08045,0804523
08045,0804524
08045,0804525
08045,080453
08045,080454
08045,080455
08045,080456
08045,080457
08045,080458
08045,080459
08047,080471
08047,080472
08047,080473
08047,080474
08049,080491
08049,0804910
08049,080492
08049,080493
08049,080494
08049,080495
08049,080496
08049,080497
08049,080498
08049,080499
08051,080511
08051,0805110
08051,0805111
08051,0805112
08051,0805113
08051,0805114
08051,0805115
08051,080512
08051,080513
08051,080514
08051,080515
08051,080516
08051,080517
08051,080518
08051,080519
08053,080531
08053,080532
08053,080533
08055,080551
08055,0805510
08055,080552
08055,080553
08055,080554
08055,080555
08055,080556
08055,080557
08055,080558
08055,080559
08057,080571
08057,080572
08057,080573
08057,080574
08057,080575
08059,08059132501
08059,08059132502
08059,08059132503
08059,08059132504
08059,08059132505
08059,08059132506
08059,08059132507
08059,08059132508
08059,08059132509
08059,08059132510
08059,08059132511
08059,08059132512
08059,08059132513
08059,08059132514
08059,08059132515
08059,08059132516
08059,08059132517
08059,08059132518
08059,08059132519
08059,08059132520
08059,08059132521
08059,08059132522
08059,08059132701
08059,08059132702
08059,08059132801
08059,08059132802
08059,08059132803
08059,08059132804
08059,08059132805
08059,08059132806
08059,08059132807
08059,08059132808
08059,08059132809
08059,08059132810
08059,08059132811
08059,08059132812
08059,08059132813
08059,08059132814
08059,08059132815
08059,08059132816
08059,08059132817
08059,08059132818
08059,08059132819
08059,08059133001
08059,08059133002
08059,08059133003
08059,08059136201
08059,08059136202
08059,08059136203
08059,08059136204
08059,08059192701
08059,08059192702
08059,08059192703
08059,08059192704
08059,08059192705
08059,08059192706
08059,08059192707
08059,08059192708
08059,08059192709
08059,08059192710
08059,08059192711
08059,08059192712
08059,08059192713
08059,08059192714
08059,08059192715
08059,08059192716
08059,08059192717
08059,08059192718
08059,08059192719
08059,08059192720
08059,08059192721
08059,08059192722
08059,08059192723
08059,08059192724
08059,08059192725
08059,08059192726
08059,08059192901
08059,08059192902
08059,08059192903
08059,08059192904
08059,08059192905
08059,08059192906
08059,08059192907
08059,08059192908
08059,08059192909
08059,08059192910
08059,08059192911
08059,08059192912
08059,08059192913
08059,08059192914
08059,08059192915
08059,08059192916
08059,08059192917
08059,08059192918
08059,08059192919
08059,08059192920
08059,08059192921
08059,08059192922
08059,08059196201
08059,08059196202
08059,08059196203
08059,08059196204
08059,08059196205
08059,08059196206
08059,08059196207
08059,08059196208
08059,08059196209
08059,08059196210
08059,08059196211
08059,08059196212
08059,08059196213
08059,08059196214
08059,08059196215
08059,08059202301
08059,08059202302
08059,08059202303
08059,08059202304
08059,08059202305
08059,08059202306
08059,08059202307
08059,08059202401
08059,08059202402
08059,08059202403
08059,08059202404
08059,08059202405
08059,08059202406
08059,08059202407
08059,08059202408
08059,08059202409
08059,08059202410
08059,08059202411
08059,08059202412
08059,08059202413
08059,08059202414
08059,08059202415
08059,08059202416
08059,08059202417
08059,08059202418
08059,08059202419
08059,08059202420
08059,08059202421
08059,08059202422
08059,08059202423
08059,08059202501
08059,08059202502
08059,08059202503
08059,08059202504
