county,county_fips,election_precinct_id,election_suffix4,candidate_crosswalk_precinct_id,crosswalk_suffix4
EL PASO,08041,5102221157,1157,08041157,1157
EL PASO,08041,5102221158,1158,08041158,1158
EL PASO,08041,5102221159,1159,08041159,1159
EL PASO,08041,5102221160,1160,08041160,1160
EL PASO,08041,5102221161,1161,08041161,1161
EL PASO,08041,5102221163,1163,08041163,1163
EL PASO,08041,5102221164,1164,08041164,1164
EL PASO,08041,5102221165,1165,08041165,1165
EL PASO,08041,5102221166,1166,08041166,1166
EL PASO,08041,5102221167,1167,08041167,1167
EL PASO,08041,5102221243,1243,08041243,1243
EL PASO,08041,5102221251,1251,08041251,1251
EL PASO,08041,5102221252,1252,08041252,1252
EL PASO,08041,5111521139,1139,08041139,1139
EL PASO,08041,5111521195,1195,08041195,1195
EL PASO,08041,5111521244,1244,08041244,1244
EL PASO,08041,5111621162,1162,08041162,1162
EL PASO,08041,5111621174,1174,08041174,1174
EL PASO,08041,5111621175,1175,08041175,1175
EL PASO,08041,5111621178,1178,08041178,1178
EL PASO,08041,5111621180,1180,08041180,1180
EL PASO,08041,5111621181,1181,08041181,1181
EL PASO,08041,5111621183,1183,08041183,1183
EL PASO,08041,5111621184,1184,08041184,1184
EL PASO,08041,5111621186,1186,08041186,1186
EL PASO,08041,5111621188,1188,08041188,1188
EL PASO,08041,5111621190,1190,08041190,1190
EL PASO,08041,5111621191,1191,08041191,1191
EL PASO,08041,5111621192,1192,08041192,1192
EL PASO,08041,5111621197,1197,08041197,1197
EL PASO,08041,5111621198,1198,08041198,1198
EL PASO,08041,5111621257,1257,08041257,1257
EL PASO,08041,5111721113,1113,08041113,1113
EL PASO,08041,5111721137,1137,08041137,1137
EL PASO,08041,5111721165,1165,08041165,1165
EL PASO,08041,5111721169,1169,08041169,1169
EL PASO,08041,5111721172,1172,08041172,1172
EL PASO,08041,5111721176,1176,08041176,1176
EL PASO,08041,5111721182,1182,08041182,1182
EL PASO,08041,5111721183,1183,08041183,1183
EL PASO,08041,5111721184,1184,08041184,1184
EL PASO,08041,5111721185,1185,08041185,1185
EL PASO,08041,5111721187,1187,08041187,1187
EL PASO,08041,5111721190,1190,08041190,1190
EL PASO,08041,5111721193,1193,08041193,1193
EL PASO,08041,5111721194,1194,08041194,1194
EL PASO,08041,5111721195,1195,08041195,1195
EL PASO,08041,5111721196,1196,08041196,1196
EL PASO,08041,5111721199,1199,08041199,1199
EL PASO,08041,5111721231,1231,08041231,1231
EL PASO,08041,5111721235,1235,08041235,1235
EL PASO,08041,5111721249,1249,08041249,1249
EL PASO,08041,5111721262,1262,08041262,1262
EL PASO,08041,5111721264,1264,08041264,1264
EL PASO,08041,5111721274,1274,08041274,1274
EL PASO,08041,5111721327,1327,08041327,1327
EL PASO,08041,5111721329,1329,08041329,1329
EL PASO,08041,5111721338,1338,08041338,1338
EL PASO,08041,5111821106,1106,08041106,1106
EL PASO,08041,5111821107,1107,08041107,1107
EL PASO,08041,5111821110,1110,08041110,1110
EL PASO,08041,5111821111,1111,08041111,1111
EL PASO,08041,5111821112,1112,08041112,1112
EL PASO,08041,5111821113,1113,08041113,1113
EL PASO,08041,5111821114,1114,08041114,1114
EL PASO,08041,5111821118,1118,08041118,1118
EL PASO,08041,5111821119,1119,08041119,1119
EL PASO,08041,5111821121,1121,08041121,1121
EL PASO,08041,5111821124,1124,08041124,1124
EL PASO,08041,5111821125,1125,08041125,1125
EL PASO,08041,5111821126,1126,08041126,1126
EL PASO,08041,5111821127,1127,08041127,1127
EL PASO,08041,5111821129,1129,08041129,1129
EL PASO,08041,5111821133,1133,08041133,1133
EL PASO,08041,5111821137,1137,08041137,1137
EL PASO,08041,5111821143,1143,08041143,1143
EL PASO,08041,5111821149,1149,08041149,1149
EL PASO,08041,5111821168,1168,08041168,1168
EL PASO,08041,5111821169,1169,08041169,1169
EL PASO,08041,5111821170,1170,08041170,1170
EL PASO,08041,5111821172,1172,08041172,1172
EL PASO,08041,5111821173,1173,08041173,1173
EL PASO,08041,5111821176,1176,08041176,1176
EL PASO,08041,5111821177,1177,08041177,1177
EL PASO,08041,5111821178,1178,08041178,1178
EL PASO,08041,5111821179,1179,08041179,1179
EL PASO,08041,5111821180,1180,08041180,1180
EL PASO,08041,5111821185,1185,08041185,1185
EL PASO,08041,5111821186,1186,08041186,1186
EL PASO,08041,5111821188,1188,08041188,1188
EL PASO,08041,5111821189,1189,08041189,1189
EL PASO,08041,5111821258,1258,08041258,1258
EL PASO,08041,5111821266,1266,08041266,1266
EL PASO,08041,5111821267,1267,08041267,1267
EL PASO,08041,5111821307,1307,08041307,1307
EL PASO,08041,5112121128,1128,08041128,1128
EL PASO,08041,5112121133,1133,08041133,1133
EL PASO,08041,5112121162,1162,08041162,1162
EL PASO,08041,5112121272,1272,08041272,1272
EL PASO,08041,5121521139,1139,08041139,1139
EL PASO,08041,5121521158,1158,08041158,1158
EL PASO,08041,5121521161,1161,08041161,1161
EL PASO,08041,5121521162,1162,08041162,1162
EL PASO,08041,5121521167,1167,08041167,1167
EL PASO,08041,5121521191,1191,08041191,1191
EL PASO,08041,5121521192,1192,08041192,1192
EL PASO,08041,5121521195,1195,08041195,1195
EL PASO,08041,5121521196,1196,08041196,1196
EL PASO,08041,5121621155,1155,08041155,1155
EL PASO,08041,5121621156,1156,08041156,1156
EL PASO,08041,5121621168,1168,08041168,1168
EL PASO,08041,5121621170,1170,08041170,1170
EL PASO,08041,5121621171,1171,08041171,1171
EL PASO,08041,5121621172,1172,08041172,1172
EL PASO,08041,5121621173,1173,08041173,1173
EL PASO,08041,5121621179,1179,08041179,1179
EL PASO,08041,5121721214,1214,08041214,1214
EL PASO,08041,5121721312,1312,08041312,1312
EL PASO,08041,5121821107,1107,08041107,1107
EL PASO,08041,5121821108,1108,08041108,1108
EL PASO,08041,5121821110,1110,08041110,1110
EL PASO,08041,5121821111,1111,08041111,1111
EL PASO,08041,5121821112,1112,08041112,1112
EL PASO,08041,5121821113,1113,08041113,1113
EL PASO,08041,5121821114,1114,08041114,1114
EL PASO,08041,5121821115,1115,08041115,1115
EL PASO,08041,5121821118,1118,08041118,1118
EL PASO,08041,5121821119,1119,08041119,1119
EL PASO,08041,5121821133,1133,08041133,1133
EL PASO,08041,5121821176,1176,08041176,1176
EL PASO,08041,5121821177,1177,08041177,1177
EL PASO,08041,5121821306,1306,08041306,1306
EL PASO,08041,5121921112,1112,08041112,1112
EL PASO,08041,5121921115,1115,08041115,1115
EL PASO,08041,5121921130,1130,08041130,1130
EL PASO,08041,5121921131,1131,08041131,1131
EL PASO,08041,5121921132,1132,08041132,1132
EL PASO,08041,5121921154,1154,08041154,1154
EL PASO,08041,5121921156,1156,08041156,1156
EL PASO,08041,5121921168,1168,08041168,1168
EL PASO,08041,5121921171,1171,08041171,1171
EL PASO,08041,5121921185,1185,08041185,1185
EL PASO,08041,5121921201,1201,08041201,1201
EL PASO,08041,5121921207,1207,08041207,1207
EL PASO,08041,5121921230,1230,08041230,1230
EL PASO,08041,5121921236,1236,08041236,1236
EL PASO,08041,5121921241,1241,08041241,1241
EL PASO,08041,5121921242,1242,08041242,1242
EL PASO,08041,5121921299,1299,08041299,1299
EL PASO,08041,5121921324,1324,08041324,1324
EL PASO,08041,5121921332,1332,08041332,1332
EL PASO,08041,5121921335,1335,08041335,1335
EL PASO,08041,5121921340,1340,08041340,1340
EL PASO,08041,5121921341,1341,08041341,1341
EL PASO,08041,5122021220,1220,08041220,1220
EL PASO,08041,5122021294,1294,08041294,1294
EL PASO,08041,5122021344,1344,08041344,1344
EL PASO,08041,5122121103,1103,08041103,1103
EL PASO,08041,5122121104,1104,08041104,1104
EL PASO,08041,5122121134,1134,08041134,1134
EL PASO,08041,5122121135,1135,08041135,1135
EL PASO,08041,5122121142,1142,08041142,1142
EL PASO,08041,5122121147,1147,08041147,1147
EL PASO,08041,5122121180,1180,08041180,1180
EL PASO,08041,5122121188,1188,08041188,1188
EL PASO,08041,5122121189,1189,08041189,1189
EL PASO,08041,5122121197,1197,08041197,1197
EL PASO,08041,5122121198,1198,08041198,1198
EL PASO,08041,5122121203,1203,08041203,1203
EL PASO,08041,5122121219,1219,08041219,1219
EL PASO,08041,5122121221,1221,08041221,1221
EL PASO,08041,5122121232,1232,08041232,1232
EL PASO,08041,5122121248,1248,08041248,1248
EL PASO,08041,5122121275,1275,08041275,1275
EL PASO,08041,5122121276,1276,08041276,1276
EL PASO,08041,5122121277,1277,08041277,1277
EL PASO,08041,5122121278,1278,08041278,1278
EL PASO,08041,5122121287,1287,08041287,1287
EL PASO,08041,5122121293,1293,08041293,1293
EL PASO,08041,5122121311,1311,08041311,1311
EL PASO,08041,5122121317,1317,08041317,1317
EL PASO,08041,5122121320,1320,08041320,1320
EL PASO,08041,5122121346,1346,08041346,1346
EL PASO,08041,5122121348,1348,08041348,1348
EL PASO,08041,5122121350,1350,08041350,1350
EL PASO,08041,5122121352,1352,08041352,1352
EL PASO,08041,5352021213,1213,08041213,1213
EL PASO,08041,5352021214,1214,08041214,1214
EL PASO,08041,5352021218,1218,08041218,1218
EL PASO,08041,5352021219,1219,08041219,1219
EL PASO,08041,5352021320,1320,08041320,1320
EL PASO,08041,5352021321,1321,08041321,1321
EL PASO,08041,5352021322,1322,08041322,1322
JEFFERSON,08059,7162530101,0101,08059320101,0101
JEFFERSON,08059,7192730101,0101,08059320101,0101
LARIMER,08069,1,1,080694201,4201
LARIMER,08069,1,1,080694211,4211
LARIMER,08069,1,1,080694221,4221
LARIMER,08069,1,1,080694231,4231
LARIMER,08069,1,1,080694241,4241
LARIMER,08069,1,1,080694301,4301
LARIMER,08069,1,1,080694311,4311
LARIMER,08069,1,1,080694321,4321
LARIMER,08069,1,1,080694331,4331
LARIMER,08069,1,1,080694901,4901
LARIMER,08069,10,10,080694210,4210
LARIMER,08069,10,10,080694310,4310
LARIMER,08069,10,10,080695110,5110
LARIMER,08069,10,10,080695310,5310
LARIMER,08069,10,10,080695910,5910
LARIMER,08069,11,11,080694211,4211
LARIMER,08069,11,11,080694311,4311
LARIMER,08069,11,11,080695111,5111
LARIMER,08069,11,11,080695311,5311
LARIMER,08069,11,11,080695911,5911
LARIMER,08069,12,12,080694212,4212
LARIMER,08069,12,12,080694312,4312
LARIMER,08069,12,12,080695112,5112
LARIMER,08069,12,12,080695312,5312
LARIMER,08069,12,12,080695912,5912
LARIMER,08069,13,13,080694213,4213
LARIMER,08069,13,13,080694313,4313
LARIMER,08069,13,13,080695113,5113
LARIMER,08069,13,13,080695313,5313
LARIMER,08069,13,13,080695913,5913
LARIMER,08069,14,14,080694214,4214
LARIMER,08069,14,14,080694314,4314
LARIMER,08069,14,14,080695114,5114
LARIMER,08069,14,14,080695914,5914
LARIMER,08069,15,15,080694215,4215
LARIMER,08069,15,15,080694315,4315
LARIMER,08069,15,15,080695115,5115
LARIMER,08069,15,15,080695915,5915
LARIMER,08069,16,16,080694216,4216
LARIMER,08069,16,16,080694316,4316
LARIMER,08069,16,16,080695116,5116
LARIMER,08069,16,16,080695916,5916
LARIMER,08069,17,17,080694217,4217
LARIMER,08069,17,17,080694317,4317
LARIMER,08069,17,17,080695117,5117
LARIMER,08069,17,17,080695917,5917
LARIMER,08069,18,18,080694218,4218
LARIMER,08069,18,18,080694318,4318
LARIMER,08069,18,18,080695118,5118
LARIMER,08069,18,18,080695918,5918
LARIMER,08069,19,19,080694219,4219
LARIMER,08069,19,19,080694319,4319
LARIMER,08069,19,19,080695119,5119
LARIMER,08069,19,19,080695919,5919
LARIMER,08069,2,2,080694202,4202
LARIMER,08069,2,2,080694212,4212
LARIMER,08069,2,2,080694222,4222
LARIMER,08069,2,2,080694232,4232
LARIMER,08069,2,2,080694242,4242
LARIMER,08069,2,2,080694302,4302
LARIMER,08069,2,2,080694312,4312
LARIMER,08069,2,2,080694322,4322
LARIMER,08069,2,2,080694332,4332
LARIMER,08069,2,2,080694902,4902
LARIMER,08069,20,20,080694220,4220
LARIMER,08069,20,20,080694320,4320
LARIMER,08069,20,20,080695120,5120
LARIMER,08069,20,20,080695920,5920
LARIMER,08069,21,21,080694221,4221
LARIMER,08069,21,21,080694321,4321
LARIMER,08069,21,21,080695121,5121
LARIMER,08069,21,21,080695921,5921
LARIMER,08069,2145235201,5201,080695201,5201
LARIMER,08069,2145335301,5301,080695301,5301
LARIMER,08069,2145335302,5302,080695302,5302
LARIMER,08069,2145335303,5303,080695303,5303
LARIMER,08069,2145335304,5304,080695304,5304
LARIMER,08069,2145335305,5305,080695305,5305
LARIMER,08069,2145335306,5306,080695306,5306
LARIMER,08069,2145335307,5307,080695307,5307
LARIMER,08069,2145335308,5308,080695308,5308
LARIMER,08069,2145335309,5309,080695309,5309
LARIMER,08069,2145335310,5310,080695310,5310
LARIMER,08069,2145335311,5311,080695311,5311
LARIMER,08069,2145335312,5312,080695312,5312
LARIMER,08069,2145335313,5313,080695313,5313
LARIMER,08069,2154935101,5101,080695101,5101
LARIMER,08069,2154935102,5102,080695102,5102
LARIMER,08069,2154935103,5103,080695103,5103
LARIMER,08069,2154935104,5104,080695104,5104
LARIMER,08069,2154935105,5105,080695105,5105
LARIMER,08069,2154935106,5106,080695106,5106
LARIMER,08069,2154935107,5107,080695107,5107
LARIMER,08069,2154935108,5108,080695108,5108
LARIMER,08069,2154935109,5109,080695109,5109
LARIMER,08069,2154935110,5110,080695110,5110
LARIMER,08069,2154935111,5111,080695111,5111
LARIMER,08069,22,22,080694222,4222
LARIMER,08069,22,22,080694322,4322
LARIMER,08069,22,22,080695122,5122
LARIMER,08069,22,22,080695922,5922
LARIMER,08069,2235235101,5101,080695101,5101
LARIMER,08069,2235235102,5102,080695102,5102
LARIMER,08069,2235235306,5306,080695306,5306
LARIMER,08069,2235235307,5307,080695307,5307
LARIMER,08069,2235235308,5308,080695308,5308
LARIMER,08069,2235235309,5309,080695309,5309
LARIMER,08069,2235235310,5310,080695310,5310
LARIMER,08069,2235235311,5311,080695311,5311
LARIMER,08069,2235235312,5312,080695312,5312
LARIMER,08069,2235235313,5313,080695313,5313
LARIMER,08069,2235335301,5301,080695301,5301
LARIMER,08069,23,23,080694223,4223
LARIMER,08069,23,23,080694323,4323
LARIMER,08069,23,23,080695123,5123
LARIMER,08069,23,23,080695923,5923
LARIMER,08069,24,24,080694224,4224
LARIMER,08069,24,24,080694324,4324
LARIMER,08069,24,24,080695124,5124
LARIMER,08069,24,24,080695924,5924
LARIMER,08069,25,25,080694225,4225
LARIMER,08069,25,25,080694325,4325
LARIMER,08069,25,25,080695125,5125
LARIMER,08069,25,25,080695925,5925
LARIMER,08069,26,26,080694226,4226
LARIMER,08069,26,26,080694326,4326
LARIMER,08069,26,26,080695126,5126
LARIMER,08069,26,26,080695926,5926
LARIMER,08069,27,27,080694227,4227
LARIMER,08069,27,27,080694327,4327
LARIMER,08069,27,27,080695127,5127
LARIMER,08069,27,27,080695927,5927
LARIMER,08069,28,28,080694228,4228
LARIMER,08069,28,28,080694328,4328
LARIMER,08069,28,28,080695128,5128
LARIMER,08069,28,28,080695928,5928
LARIMER,08069,29,29,080694229,4229
LARIMER,08069,29,29,080694329,4329
LARIMER,08069,29,29,080695129,5129
LARIMER,08069,29,29,080695929,5929
LARIMER,08069,3,3,080694203,4203
LARIMER,08069,3,3,080694213,4213
LARIMER,08069,3,3,080694223,4223
LARIMER,08069,3,3,080694233,4233
LARIMER,08069,3,3,080694243,4243
LARIMER,08069,3,3,080694303,4303
LARIMER,08069,3,3,080694313,4313
LARIMER,08069,3,3,080694323,4323
LARIMER,08069,3,3,080694903,4903
LARIMER,08069,3,3,080695103,5103
LARIMER,08069,30,30,080694230,4230
LARIMER,08069,30,30,080694330,4330
LARIMER,08069,30,30,080695130,5130
LARIMER,08069,30,30,080695930,5930
LARIMER,08069,4,4,080694204,4204
LARIMER,08069,4,4,080694214,4214
LARIMER,08069,4,4,080694224,4224
LARIMER,08069,4,4,080694234,4234
LARIMER,08069,4,4,080694244,4244
LARIMER,08069,4,4,080694304,4304
LARIMER,08069,4,4,080694314,4314
LARIMER,08069,4,4,080694324,4324
LARIMER,08069,4,4,080694904,4904
LARIMER,08069,4,4,080695104,5104
LARIMER,08069,41,41,080694241,4241
LARIMER,08069,41,41,080695141,5141
LARIMER,08069,4144935101,5101,080695101,5101
LARIMER,08069,4145235201,5201,080695201,5201
LARIMER,08069,4145335301,5301,080695301,5301
LARIMER,08069,4145335302,5302,080695302,5302
LARIMER,08069,4145335303,5303,080695303,5303
LARIMER,08069,4145335304,5304,080695304,5304
LARIMER,08069,4145335305,5305,080695305,5305
LARIMER,08069,4145335306,5306,080695306,5306
LARIMER,08069,4145335307,5307,080695307,5307
LARIMER,08069,4145335308,5308,080695308,5308
LARIMER,08069,4145335309,5309,080695309,5309
LARIMER,08069,4145335310,5310,080695310,5310
LARIMER,08069,4145335311,5311,080695311,5311
LARIMER,08069,4145335312,5312,080695312,5312
LARIMER,08069,4145335313,5313,080695313,5313
LARIMER,08069,4156535201,5201,080695201,5201
LARIMER,08069,42,42,080694242,4242
LARIMER,08069,42,42,080695142,5142
LARIMER,08069,43,43,080694243,4243
LARIMER,08069,43,43,080695143,5143
LARIMER,08069,44,44,080694244,4244
LARIMER,08069,44,44,080695144,5144
LARIMER,08069,45,45,080694245,4245
LARIMER,08069,45,45,080695145,5145
LARIMER,08069,5,5,080694205,4205
LARIMER,08069,5,5,080694215,4215
LARIMER,08069,5,5,080694225,4225
LARIMER,08069,5,5,080694235,4235
LARIMER,08069,5,5,080694245,4245
LARIMER,08069,5,5,080694305,4305
LARIMER,08069,5,5,080694315,4315
LARIMER,08069,5,5,080694325,4325
LARIMER,08069,5,5,080694905,4905
LARIMER,08069,5,5,080695105,5105
LARIMER,08069,6,6,080694206,4206
LARIMER,08069,6,6,080694216,4216
LARIMER,08069,6,6,080694226,4226
LARIMER,08069,6,6,080694236,4236
LARIMER,08069,6,6,080694246,4246
LARIMER,08069,6,6,080694306,4306
LARIMER,08069,6,6,080694316,4316
LARIMER,08069,6,6,080694326,4326
LARIMER,08069,6,6,080694906,4906
LARIMER,08069,6,6,080695106,5106
LARIMER,08069,7,7,080694207,4207
LARIMER,08069,7,7,080694217,4217
LARIMER,08069,7,7,080694227,4227
LARIMER,08069,7,7,080694237,4237
LARIMER,08069,7,7,080694247,4247
LARIMER,08069,7,7,080694307,4307
LARIMER,08069,7,7,080694317,4317
LARIMER,08069,7,7,080694327,4327
LARIMER,08069,7,7,080694907,4907
LARIMER,08069,7,7,080695107,5107
LARIMER,08069,8,8,080694208,4208
LARIMER,08069,8,8,080694218,4218
LARIMER,08069,8,8,080694228,4228
LARIMER,08069,8,8,080694238,4238
LARIMER,08069,8,8,080694248,4248
LARIMER,08069,8,8,080694308,4308
LARIMER,08069,8,8,080694318,4318
LARIMER,08069,8,8,080694328,4328
LARIMER,08069,8,8,080694908,4908
LARIMER,08069,8,8,080695108,5108
LARIMER,08069,9,9,080694209,4209
LARIMER,08069,9,9,080694219,4219
LARIMER,08069,9,9,080694229,4229
LARIMER,08069,9,9,080694239,4239
LARIMER,08069,9,9,080694309,4309
LARIMER,08069,9,9,080694319,4319
LARIMER,08069,9,9,080694329,4329
LARIMER,08069,9,9,080694909,4909
LARIMER,08069,9,9,080695109,5109
LARIMER,08069,9,9,080695119,5119
LARIMER,08069,PROV HD 49,49,080695149,5149
LARIMER,08069,PROV SD 14,14,080694214,4214
LARIMER,08069,PROV SD 14,14,080694314,4314
LARIMER,08069,PROV SD 14,14,080695114,5114
LARIMER,08069,PROV SD 14,14,080695914,5914
MESA,08077,PROV HD 54,54,0807754,7754
MESA,08077,PROV HD 55,55,0807755,7755
PROWERS,08099,4999950999,0999,080999,0999
PUEBLO,08101,3024751110,1110,08101110,1110
PUEBLO,08101,3024751122,1122,08101122,1122
PUEBLO,08101,3026051017,1017,081017,1017
PUEBLO,08101,3026251103,1103,08101103,1103
PUEBLO,08101,3026251104,1104,08101104,1104
PUEBLO,08101,3034651011,1011,081011,1011
PUEBLO,08101,3034651012,1012,081012,1012
PUEBLO,08101,3034651013,1013,081013,1013
PUEBLO,08101,3034651014,1014,081014,1014
PUEBLO,08101,3034651015,1015,081015,1015
PUEBLO,08101,3034651016,1016,081016,1016
PUEBLO,08101,3034651017,1017,081017,1017
PUEBLO,08101,3034651018,1018,081018,1018
PUEBLO,08101,3034651019,1019,081019,1019
PUEBLO,08101,3034651102,1102,08101102,1102
PUEBLO,08101,3034651103,1103,08101103,1103
PUEBLO,08101,3034651104,1104,08101104,1104
PUEBLO,08101,3034651105,1105,08101105,1105
PUEBLO,08101,3034651106,1106,08101106,1106
PUEBLO,08101,3034651107,1107,08101107,1107
PUEBLO,08101,3034651108,1108,08101108,1108
PUEBLO,08101,3034651109,1109,08101109,1109
PUEBLO,08101,3034651111,1111,08101111,1111
PUEBLO,08101,3034651112,1112,08101112,1112
PUEBLO,08101,3034651113,1113,08101113,1113
PUEBLO,08101,3034651114,1114,08101114,1114
PUEBLO,08101,3034651116,1116,08101116,1116
PUEBLO,08101,3034651117,1117,08101117,1117
PUEBLO,08101,3034651119,1119,08101119,1119
PUEBLO,08101,3034651125,1125,08101125,1125
PUEBLO,08101,3034751011,1011,081011,1011
PUEBLO,08101,3034751015,1015,081015,1015
PUEBLO,08101,3034751016,1016,081016,1016
PUEBLO,08101,3034751017,1017,081017,1017
PUEBLO,08101,3034751018,1018,081018,1018
PUEBLO,08101,3034751019,1019,081019,1019
PUEBLO,08101,3034751100,1100,08101100,1100
PUEBLO,08101,3034751101,1101,08101101,1101
PUEBLO,08101,3034751102,1102,08101102,1102
PUEBLO,08101,3034751105,1105,08101105,1105
PUEBLO,08101,3034751106,1106,08101106,1106
PUEBLO,08101,3034751108,1108,08101108,1108
PUEBLO,08101,3034751109,1109,08101109,1109
PUEBLO,08101,3034751110,1110,08101110,1110
PUEBLO,08101,3034751111,1111,08101111,1111
PUEBLO,08101,3034751112,1112,08101112,1112
PUEBLO,08101,3034751113,1113,08101113,1113
PUEBLO,08101,3034751114,1114,08101114,1114
PUEBLO,08101,3034751115,1115,08101115,1115
PUEBLO,08101,3034751116,1116,08101116,1116
PUEBLO,08101,3034751118,1118,08101118,1118
PUEBLO,08101,3034751119,1119,08101119,1119
PUEBLO,08101,3034751120,1120,08101120,1120
PUEBLO,08101,3034751121,1121,08101121,1121
PUEBLO,08101,3034751123,1123,08101123,1123
PUEBLO,08101,3036051016,1016,081016,1016
PUEBLO,08101,3036251012,1012,081012,1012
PUEBLO,08101,3036251013,1013,081013,1013
PUEBLO,08101,3036251014,1014,081014,1014
PUEBLO,08101,3036251019,1019,081019,1019
PUEBLO,08101,3036251101,1101,08101101,1101
PUEBLO,08101,3036251102,1102,08101102,1102
PUEBLO,08101,3036251104,1104,08101104,1104
PUEBLO,08101,3036251115,1115,08101115,1115
PUEBLO,08101,3036251117,1117,08101117,1117
PUEBLO,08101,3036251118,1118,08101118,1118
PUEBLO,08101,3036251124,1124,08101124,1124
PUEBLO,08101,3354751106,1106,08101106,1106
PUEBLO,08101,3354751107,1107,08101107,1107
PUEBLO,08101,3354751108,1108,08101108,1108
PUEBLO,08101,3354751109,1109,08101109,1109
PUEBLO,08101,3354751110,1110,08101110,1110
PUEBLO,08101,3354751111,1111,08101111,1111
PUEBLO,08101,3354751112,1112,08101112,1112
PUEBLO,08101,3356251103,1103,08101103,1103
PUEBLO,08101,3356251105,1105,08101105,1105
WELD,08123,Absentee 1,1,0812311301,1301
WELD,08123,Absentee 1,1,0812318211,8211
WELD,08123,Absentee 1,1,0812319121,9121
WELD,08123,Absentee 1,1,0812360101,0101
WELD,08123,Absentee 1,1,0812360111,0111
WELD,08123,Absentee 1,1,0812360321,0321
WELD,08123,Absentee 1,1,0812368131,8131
WELD,08123,Absentee 1,1,0812368241,8241
WELD,08123,Absentee 1,1,0812368251,8251
WELD,08123,Absentee 1,1,0812369161,9161
WELD,08123,Absentee 2,2,0812311302,1302
WELD,08123,Absentee 2,2,0812318212,8212
WELD,08123,Absentee 2,2,0812319122,9122
WELD,08123,Absentee 2,2,0812360102,0102
WELD,08123,Absentee 2,2,0812360112,0112
WELD,08123,Absentee 2,2,0812360322,0322
WELD,08123,Absentee 2,2,0812368132,8132
WELD,08123,Absentee 2,2,0812368242,8242
WELD,08123,Absentee 2,2,0812368252,8252
WELD,08123,Absentee 2,2,0812369162,9162
WELD,08123,Early Greenley1,1,0812311301,1301
WELD,08123,Early Greenley1,1,0812318211,8211
WELD,08123,Early Greenley1,1,0812319121,9121
WELD,08123,Early Greenley1,1,0812360101,0101
WELD,08123,Early Greenley1,1,0812360111,0111
WELD,08123,Early Greenley1,1,0812360321,0321
WELD,08123,Early Greenley1,1,0812368131,8131
WELD,08123,Early Greenley1,1,0812368241,8241
WELD,08123,Early Greenley1,1,0812368251,8251
WELD,08123,Early Greenley1,1,0812369161,9161
WELD,08123,PROV CONG 2,2,0812311302,1302
WELD,08123,PROV CONG 2,2,0812318212,8212
WELD,08123,PROV CONG 2,2,0812319122,9122
WELD,08123,PROV CONG 2,2,0812360102,0102
WELD,08123,PROV CONG 2,2,0812360112,0112
WELD,08123,PROV CONG 2,2,0812360322,0322
WELD,08123,PROV CONG 2,2,0812368132,8132
WELD,08123,PROV CONG 2,2,0812368242,8242
WELD,08123,PROV CONG 2,2,0812368252,8252
WELD,08123,PROV CONG 2,2,0812369162,9162
WELD,08123,PROV CONG 4,4,0812311304,1304
WELD,08123,PROV CONG 4,4,0812318214,8214
WELD,08123,PROV CONG 4,4,0812319324,9324
WELD,08123,PROV CONG 4,4,0812360104,0104
WELD,08123,PROV CONG 4,4,0812360114,0114
WELD,08123,PROV CONG 4,4,0812360324,0324
WELD,08123,PROV CONG 4,4,0812368134,8134
WELD,08123,PROV CONG 4,4,0812368244,8244
WELD,08123,PROV CONG 4,4,0812368254,8254
WELD,08123,PROV CONG 4,4,0812369364,9364
WELD,08123,PROV HD 33,33,0812368133,8133
WELD,08123,PROV HD 49,49,0812368249,8249
WELD,08123,PROV HD 50,50,0812368250,8250
WELD,08123,PROV HD 65,65,0812368265,8265
WELD,08123,PROV SD 13,13,0812318213,8213
WELD,08123,PROV SD 13,13,0812360113,0113
WELD,08123,PROV SD 23,23,0812319323,9323
WELD,08123,PROV SD 23,23,0812360323,0323
WELD,08123,Provisional 1,1,0812311301,1301
WELD,08123,Provisional 1,1,0812318211,8211
WELD,08123,Provisional 1,1,0812319121,9121
WELD,08123,Provisional 1,1,0812360101,0101
WELD,08123,Provisional 1,1,0812360111,0111
WELD,08123,Provisional 1,1,0812360321,0321
WELD,08123,Provisional 1,1,0812368131,8131
WELD,08123,Provisional 1,1,0812368241,8241
WELD,08123,Provisional 1,1,0812368251,8251
WELD,08123,Provisional 1,1,0812369161,9161
WELD,08123,Provisional 2,2,0812311302,1302
WELD,08123,Provisional 2,2,0812318212,8212
WELD,08123,Provisional 2,2,0812319122,9122
WELD,08123,Provisional 2,2,0812360102,0102
WELD,08123,Provisional 2,2,0812360112,0112
WELD,08123,Provisional 2,2,0812360322,0322
WELD,08123,Provisional 2,2,0812368132,8132
WELD,08123,Provisional 2,2,0812368242,8242
WELD,08123,Provisional 2,2,0812368252,8252
WELD,08123,Provisional 2,2,0812369162,9162
